  0.99999998E-02  0.98916154E-03  0.14277036E+01 -0.30047328E+01 -0.20000000E+01
  0.20000000E-01  0.12102765E-02  0.15211292E+01 -0.29171154E+01 -0.16989700E+01
  0.29999999E-01  0.14245501E-02  0.15897422E+01 -0.28463223E+01 -0.15228788E+01
  0.39999999E-01  0.16321603E-02  0.16440992E+01 -0.27872372E+01 -0.13979400E+01
  0.49999999E-01  0.18332960E-02  0.16895587E+01 -0.27367674E+01 -0.13010300E+01
  0.59999999E-01  0.20281575E-02  0.17291264E+01 -0.26928983E+01 -0.12218488E+01
  0.69999998E-01  0.22169577E-02  0.17646152E+01 -0.26542426E+01 -0.11549020E+01
  0.79999998E-01  0.23999232E-02  0.17971797E+01 -0.26198027E+01 -0.10969100E+01
  0.89999998E-01  0.25772954E-02  0.18275860E+01 -0.25888358E+01 -0.10457575E+01
  0.99999998E-01  0.27493316E-02  0.18563583E+01 -0.25607729E+01 -0.10000000E+01
  0.11000000E+00  0.29163064E-02  0.18838629E+01 -0.25351668E+01 -0.95860732E+00
  0.12000000E+00  0.30785123E-02  0.19103588E+01 -0.25116591E+01 -0.92081876E+00
  0.13000000E+00  0.32362603E-02  0.19360297E+01 -0.24899566E+01 -0.88605666E+00
  0.14000000E+00  0.33898794E-02  0.19610044E+01 -0.24698158E+01 -0.85387197E+00
  0.15000000E+00  0.35397145E-02  0.19853718E+01 -0.24510318E+01 -0.82390875E+00
  0.16000000E+00  0.36861189E-02  0.20091912E+01 -0.24334307E+01 -0.79588003E+00
  0.17000000E+00  0.38294380E-02  0.20325029E+01 -0.24168650E+01 -0.76955109E+00
  0.18000000E+00  0.39699677E-02  0.20553414E+01 -0.24012130E+01 -0.74472750E+00
  0.19000000E+00  0.41078471E-02  0.20777610E+01 -0.23863857E+01 -0.72124641E+00
  0.20000000E+00  0.42427313E-02  0.20999062E+01 -0.23723545E+01 -0.69897001E+00
  0.21000000E+00  0.43724365E-02  0.21222926E+01 -0.23592765E+01 -0.67778071E+00
  0.22000000E+00  0.44785892E-02  0.21487994E+01 -0.23488588E+01 -0.65757733E+00
  0.22999999E+00  0.46340296E-02  0.21643121E+01 -0.23340412E+01 -0.63827217E+00
  0.23999999E+00  0.48324949E-02  0.21706497E+01 -0.23158286E+01 -0.61978877E+00
  0.24999999E+00  0.50305618E-02  0.21769887E+01 -0.22983835E+01 -0.60206000E+00
  0.25999999E+00  0.52281854E-02  0.21833309E+01 -0.22816490E+01 -0.58502666E+00
  0.26999999E+00  0.54253223E-02  0.21896780E+01 -0.22655745E+01 -0.56863625E+00
  0.27999999E+00  0.56219304E-02  0.21960316E+01 -0.22501145E+01 -0.55284198E+00
  0.28999999E+00  0.58179694E-02  0.22023932E+01 -0.22352286E+01 -0.53760201E+00
  0.29999999E+00  0.60134005E-02  0.22087641E+01 -0.22208799E+01 -0.52287875E+00
  0.30999999E+00  0.62081863E-02  0.22151455E+01 -0.22070353E+01 -0.50863832E+00
  0.31999999E+00  0.64022912E-02  0.22215386E+01 -0.21936646E+01 -0.49485003E+00
  0.32999999E+00  0.65956809E-02  0.22279445E+01 -0.21807404E+01 -0.48148607E+00
  0.33999999E+00  0.67883229E-02  0.22343642E+01 -0.21682375E+01 -0.46852109E+00
  0.34999999E+00  0.69801862E-02  0.22407985E+01 -0.21561330E+01 -0.45593197E+00
  0.35999999E+00  0.71712413E-02  0.22472483E+01 -0.21444057E+01 -0.44369751E+00
  0.36999999E+00  0.73614603E-02  0.22537145E+01 -0.21330360E+01 -0.43179829E+00
  0.37999999E+00  0.75508167E-02  0.22601976E+01 -0.21220061E+01 -0.42021641E+00
  0.38999999E+00  0.77392855E-02  0.22666985E+01 -0.21112991E+01 -0.40893540E+00
  0.39999999E+00  0.79268435E-02  0.22732177E+01 -0.21008997E+01 -0.39794002E+00
  0.40999999E+00  0.81134684E-02  0.22797558E+01 -0.20907934E+01 -0.38721615E+00
  0.41999999E+00  0.82991398E-02  0.22863134E+01 -0.20809669E+01 -0.37675072E+00
  0.42999999E+00  0.84838383E-02  0.22928908E+01 -0.20714076E+01 -0.36653155E+00
  0.43999999E+00  0.86675460E-02  0.22994885E+01 -0.20621038E+01 -0.35654733E+00
  0.44999999E+00  0.88502462E-02  0.23061070E+01 -0.20530446E+01 -0.34678750E+00
  0.45999999E+00  0.90319236E-02  0.23127467E+01 -0.20442197E+01 -0.33724218E+00
  0.46999999E+00  0.92125638E-02  0.23194077E+01 -0.20356195E+01 -0.32790215E+00
  0.47999999E+00  0.93921538E-02  0.23260905E+01 -0.20272348E+01 -0.31875877E+00
  0.48999999E+00  0.95706816E-02  0.23327953E+01 -0.20190571E+01 -0.30980393E+00
  0.49999999E+00  0.97481360E-02  0.23395223E+01 -0.20110784E+01 -0.30103001E+00
  0.50999999E+00  0.99245070E-02  0.23462719E+01 -0.20032911E+01 -0.29242983E+00
  0.51999999E+00  0.10099785E-01  0.23530441E+01 -0.19956879E+01 -0.28399667E+00
  0.52999999E+00  0.10273963E-01  0.23598392E+01 -0.19882620E+01 -0.27572414E+00
  0.53999999E+00  0.10447032E-01  0.23666573E+01 -0.19810071E+01 -0.26760625E+00
  0.54999999E+00  0.10618986E-01  0.23734986E+01 -0.19739170E+01 -0.25963732E+00
  0.55999999E+00  0.10789818E-01  0.23803632E+01 -0.19669859E+01 -0.25181198E+00
  0.56999999E+00  0.10959522E-01  0.23872513E+01 -0.19602084E+01 -0.24412515E+00
