
# Curve 0 of 7, 100 points
# Curve title: "Water*/SiO_2"
# x y type
1e+26 831.174  i
1.0798e+26 832.389  i
1.16597e+26 833.712  i
1.25902e+26 835.155  i
1.35949e+26 836.729  i
1.46798e+26 838.448  i
1.58512e+26 840.328  i
1.71162e+26 842.385  i
1.8482e+26 844.638  i
1.99569e+26 847.11  i
2.15495e+26 849.826  i
2.32692e+26 852.814  i
2.51261e+26 856.108  i
2.71312e+26 859.744  i
2.92963e+26 863.767  i
3.16341e+26 868.228  i
3.41586e+26 873.187  i
3.68845e+26 878.716  i
3.98279e+26 884.898  i
4.30062e+26 891.835  i
4.64381e+26 899.648  i
5.01439e+26 908.486  i
5.41455e+26 918.533  i
5.84663e+26 930.015  i
6.3132e+26 943.218  i
6.817e+26 958.506  i
7.36101e+26 976.349  i
7.94842e+26 997.362  i
8.58271e+26 1022.36  i
9.26762e+26 1052.43  i
1.00072e+27 1089.05  i
1.08058e+27 1134.22  i
1.16681e+27 1190.52  i
1.25992e+27 1260.91  i
1.36046e+27 1347.42  i
1.46903e+27 1446.98  i
1.58626e+27 1544.03  i
1.71285e+27 1609.22  i
1.84953e+27 1615.72  i
1.99713e+27 1555.41  i
2.1565e+27 1436.56  i
2.32859e+27 1274.9  i
2.51442e+27 1088.3  i
2.71507e+27 895.295  i
2.93173e+27 714.947  i
3.16569e+27 566.018  i
3.41831e+27 462.652  i
3.6911e+27 406.7  i
3.98565e+27 386.289  i
4.30371e+27 385.814  i
4.64715e+27 394.336  i
5.018e+27 406.135  i
5.41844e+27 418.592  i
5.85084e+27 430.598  i
6.31774e+27 441.724  i
6.8219e+27 451.851  i
7.3663e+27 460.989  i
7.95414e+27 469.205  i
8.58888e+27 476.583  i
9.27429e+27 483.212  i
1.00144e+28 489.174  i
1.08135e+28 494.543  i
1.16765e+28 499.385  i
1.26083e+28 503.761  i
1.36144e+28 507.721  i
1.47009e+28 511.311  i
1.5874e+28 514.571  i
1.71408e+28 517.534  i
1.85086e+28 520.232  i
1.99856e+28 522.692  i
2.15805e+28 524.937  i
2.33027e+28 526.988  i
2.51622e+28 528.864  i
2.71702e+28 530.582  i
2.93384e+28 532.156  i
3.16796e+28 533.599  i
3.42077e+28 534.923  i
3.69375e+28 536.14  i
3.98852e+28 537.258  i
4.30681e+28 538.285  i
4.65049e+28 539.231  i
5.02161e+28 540.101  i
5.42234e+28 540.902  i
5.85504e+28 541.641  i
6.32228e+28 542.321  i
6.82681e+28 542.948  i
7.37159e+28 543.527  i
7.95985e+28 544.061  i
8.59506e+28 544.553  i
9.28095e+28 545.008  i
1.00216e+29 545.427  i
1.08213e+29 545.815  i
1.16849e+29 546.173  i
1.26173e+29 546.504  i
1.36242e+29 546.81  i
1.47114e+29 547.092  i
1.58854e+29 547.353  i
1.71531e+29 547.595  i
1.85219e+29 547.818  i
2e+29 548.024  i
