-14549721.006057053678-11357072.150327130056*I	-15649474.712932685364-10510509.815995616957*I	15981770.901676277666+7858966.7034411498121*I
-14546731.471183991919-11342437.097794525473*I	-15634797.457786652974-10496925.366090549788*I	15963566.002555933206+7855258.0370113468685*I
-14543698.344970435275-11328145.448040978951*I	-15620324.951938940819-10483660.923118899390*I	-15945639.944324678222-7851654.5963380483735*I
-14540625.577306596888-11314188.082632788598*I	-15606054.505275973991-10470707.312179059214*I	15927987.739208594002+7848152.8187758867417*I
-14537516.907377104662-11300556.146869655986*I	-15591983.440236264661-10458055.677203083247*I	15910604.517014954201+7844749.2822474473473*I
-14534375.874999802056-11287241.041971608152*I	-15578109.094060057031-10445697.467634628477*I	15893485.521294078905+7841440.6989016127133*I
-14531205.831301075532-11274234.417466470235*I	-15564428.820802081161-10433624.425768162744*I	15876626.105662924479+7838223.9090942479840*I
-14528009.948769735755-11261528.163777525168*I	-15550939.993127529098-10421828.574711271539*I	15860021.730282354173+7835095.8756729873940*I
-14524791.230728653914-11249114.405010301840*I	-15537640.003909692959-10410302.206934388920*I	15843667.958480485704+7832053.6785490202041*I
-14521552.520260726436-11236985.491936838971*I	-15524526.267646174717-10399037.873374589968*I	15827560.453514935442+7829094.5095398353658*I
-14518296.508623296912-11225133.995175266990*I	-15511596.221709178195-10388028.373062229270*I	15811694.975467176474+7826215.6674678728299*I
-14515025.743182890081-11213552.698562123712*I	-15498847.327444113485-10377266.743241204377*I	15796067.378262601214+7823414.5535009512864*I
-14511742.634899997158-11202234.592714462341*I	-15486277.071129571977-10366746.249955476885*I	15780673.606810230117+7820688.6667212021428*I
-14508449.465391683292-11191172.868778513938*I	-15473882.964810656823-10356460.379076207402*I	15765509.694256337738+7818035.5999100422370*I
-14505148.393597956039-11180360.912361423628*I	-15461662.547016670198-10346402.827745464154*I	15750571.759346577446+7815453.0355374673149*I
-14501841.462076128648-11169792.297642383899*I	-15449613.383373257299-10336567.496213957356*I	15735856.003891477571+7812938.7419446485136*I
-14498530.602945824649-11159460.781659333625*I	-15437733.067118280496-10326948.480051641125*I	15721358.710330456092+7810490.5697094685206*I
-14495217.643505792319-11149360.298767272725*I	-15426019.219529938831-10317540.062711319331*I	15707076.239389759027+7808106.4481852459889*I
-14491904.311542321234-11139484.955264155142*I	-15414469.490274952417-10308336.708426598350*I	15693005.027829970676+7805784.3822034691822*I
-14488592.240347771118-11129829.024180262953*I	-15403081.557683992654-10299333.055426654809*I	15679141.586278972657+7803522.4489318954879*I
-14485282.973466528802-11120386.940226928455*I	-15391853.128960952915-10290523.909451336035*I	15665482.497146444180+7801318.7948798749300*I
-14481977.969184596156-11111153.294900455676*I	-15380781.940332115773-10281904.237551090498*I	15652024.412616199094+7799171.6330432255078*I
-14478678.604777974491-11102122.831737095272*I	-15369865.757140778185-10273469.162157140307*I	15638764.052712846631+7797079.2401814282851*I
-14475386.180534043877-11093290.441714944592*I	-15359102.373892441361-10265213.955408162280*I	15625698.203439443264+7795039.9542203226652*I
-14472101.923559234064-11084651.158798675692*I	-15348489.614255254227-10257134.033720542758*I	15612823.714982973316+7793052.1717738691144*I
-14468826.991385442651-11076200.155623036255*I	-15338025.331020015184-10249224.952590018035*I	15600137.499984656534+7791114.3457789094545*I
-14465562.475386871515-11067932.739311120085*I	-15327707.406023683645-10241482.401613210806*I	15587636.531872232420+7789224.9832371953647*I
-14462309.404018220407-11059844.347423463474*I	-15317533.750040027881-10233902.199718226721*I	15575317.843251514218+7787382.6430592753975*I
-14459068.745884493239-11051930.544034090063*I	-15307502.302640736898-10226480.290594087221*I	15563178.524354640525+7785585.9340051310151*I
-14455841.412652034670-11044187.015929698577*I	-15297611.032030049061-10219212.738309348084*I	15551215.721542580214+7783833.5127167341718*I
-14452628.261809818856-11036609.568928263996*I	-15287857.934855697206-10212095.723110790382*I	15539426.635859566904+7782124.0818379640107*I
-14449430.099289455812-11029194.124313402474*I	-15278241.035998737145-10205125.537393574210*I	15527808.521637253272+7780456.3882175693992*I
-14446247.681951860954-11021936.715380932751*I	-15268758.388344612207-10198298.581834717926*I	15516358.685146483298+7778829.2211910983545*I
