2461.09010934579	2460.87628954458	2460.58544591626	2460.19029858569	2459.65433079141	2458.92906451256	2457.95094283279	2456.63824797475	2454.88918237330	2452.58365655950	2449.59396076145	2445.81372567573	2441.21934785566	2435.97696491238	2430.58185310752	2425.93201241634	2423.09676128878	2422.56450696723	2423.45378262353	2424.15752914355
2461.12010828051	2460.91764572273	2460.64265654040	2460.26979664106	2459.76542834186	2459.08541785422	2458.17284381874	2456.95619938227	2455.34938729358	2453.25612965885	2450.58362153283	2447.27328692042	2443.35865089410	2439.05507753194	2434.85726652827	2431.54630937217	2429.91389125353	2430.10750109962	2431.14401188756	2431.73217007770
2461.73320336728	2461.75471095808	2461.78574362669	2461.83117416890	2461.89878005195	2462.00115700625	2462.15889451259	2462.40571580277	2462.79642586247	2463.41822168336	2464.40429814444	2465.94387698799	2468.27203976912	2471.60518595331	2475.97571756916	2480.96199708457	2485.49831245200	2488.24921919583	2488.80688061395	2488.38332452595
2464.11196632151	2465.00276939490	2466.22179971482	2467.89145405972	2470.18065649193	2473.32277311452	2477.63988825445	2483.57427687548	2491.72530694587	2502.88240165041	2518.02632574290	2538.23348811697	2564.35743365438	2596.31018618721	2631.86873366224	2665.52653991096	2689.22683930097	2697.41833836707	2694.08412691068	2690.12626374941
2471.34994156553	2474.90118449136	2479.76878086680	2486.44972670214	2495.63428380202	2508.28286981846	2525.73088077079	2549.82403664246	2583.07233705371	2628.76957249395	2690.92844348312	2773.69106177635	2879.59905771488	3005.99984250855	3139.83103980895	3254.62653649329	3319.15133167427	3323.86747125003	3301.01355254623	3290.21316846577
2491.46966752866	2502.54168839579	2517.82661279713	2539.00107641535	2568.45672245437	2609.62459975613	2667.43660848527	2748.94180572668	2864.01465346625	3025.84683298686	3250.31022325926	3552.10157823979	3934.22657540362	4368.81578100120	4778.38732493061	5048.37856251018	5104.97724384573	5018.21498519106	4952.19999656572	4949.06542943132
2546.31684449783	2578.75841425603	2624.34290567279	2688.91534724633	2781.24209393762	2914.58976446031	3109.08296579592	3394.93906399089	3815.98562424483	4430.52771513585	5300.82038046433	6453.94913418542	7802.81333091872	9074.09597220518	9872.18687436403	9958.15444220640	9592.33839911947	9353.46005217241	9350.77724638197	9359.44920558059
2700.82446399984	2799.04775527683	2942.25025736105	3154.27660111877	3473.48067240987	3962.09427809709	4720.57662889810	5905.44034215734	7736.35661691642	10444.0755853915	14072.0292717610	18144.2408647698	21570.6708977241	23176.3374095102	22629.2293612762	21250.6637716911	20730.0472062312	20793.9315814717	20803.0167012136	20802.2556803482
3177.73194569932	3513.57901848451	4035.93934638986	4868.25609376967	6225.76400126769	8479.04368238710	12226.6429367386	18274.5758598760	27236.5824220458	38517.9958129930	49536.7537776375	56801.4403019842	57991.0119955445	54072.8926421962	50426.1157107593	49954.8771988735	50142.5280787538	50134.5099208348	50134.7690575362	50134.7614861037
4932.93974525059	6368.35540599458	8824.91046477319	13134.2160453760	20762.0846081747	33957.0523306104	55074.7432425105	84016.9267667008	115238.341609915	139610.433073510	149933.809615341	143912.519471999	130208.608260692	124124.105164570	124606.961186387	124758.781514043	124746.453527176	124746.686229686	124746.687382415	124746.687383761
