-0.12557E+01 -0.47523E+01  0.40299E+01  0.39383E+01
-0.12518E+01 -0.47376E+01  0.40303E+01  0.39377E+01
-0.12480E+01 -0.47230E+01  0.40306E+01  0.39372E+01
-0.12441E+01 -0.47086E+01  0.40309E+01  0.39367E+01
-0.12403E+01 -0.46942E+01  0.40312E+01  0.39362E+01
-0.12366E+01 -0.46801E+01  0.40315E+01  0.39357E+01
-0.12328E+01 -0.46660E+01  0.40319E+01  0.39352E+01
-0.12291E+01 -0.46521E+01  0.40322E+01  0.39347E+01
-0.12255E+01 -0.46383E+01  0.40325E+01  0.39342E+01
-0.12218E+01 -0.46246E+01  0.40329E+01  0.39337E+01
-0.12182E+01 -0.46111E+01  0.40332E+01  0.39332E+01
-0.12147E+01 -0.45976E+01  0.40335E+01  0.39327E+01
-0.12111E+01 -0.45843E+01  0.40338E+01  0.39323E+01
-0.12076E+01 -0.45711E+01  0.40342E+01  0.39318E+01
-0.12041E+01 -0.45581E+01  0.40345E+01  0.39313E+01
-0.12007E+01 -0.45451E+01  0.40348E+01  0.39308E+01
-0.11972E+01 -0.45322E+01  0.40352E+01  0.39303E+01
-0.11938E+01 -0.45195E+01  0.40355E+01  0.39298E+01
-0.11904E+01 -0.45069E+01  0.40359E+01  0.39293E+01
-0.11871E+01 -0.44943E+01  0.40362E+01  0.39288E+01
-0.11838E+01 -0.44819E+01  0.40365E+01  0.39283E+01
-0.11805E+01 -0.44696E+01  0.40369E+01  0.39279E+01
-0.11772E+01 -0.44574E+01  0.40372E+01  0.39274E+01
-0.11739E+01 -0.44452E+01  0.40376E+01  0.39269E+01
-0.11707E+01 -0.44332E+01  0.40379E+01  0.39264E+01
-0.11675E+01 -0.44213E+01  0.40383E+01  0.39259E+01
-0.11643E+01 -0.44094E+01  0.40386E+01  0.39255E+01
-0.11612E+01 -0.43977E+01  0.40390E+01  0.39250E+01
-0.11580E+01 -0.43861E+01  0.40393E+01  0.39245E+01
-0.11549E+01 -0.43745E+01  0.40397E+01  0.39240E+01
-0.11518E+01 -0.43630E+01  0.40400E+01  0.39236E+01
-0.11487E+01 -0.43517E+01  0.40404E+01  0.39231E+01
-0.11457E+01 -0.43404E+01  0.40407E+01  0.39226E+01
-0.11427E+01 -0.43292E+01  0.40411E+01  0.39222E+01
-0.11397E+01 -0.43181E+01  0.40414E+01  0.39217E+01
-0.11367E+01 -0.43070E+01  0.40418E+01  0.39212E+01
-0.11337E+01 -0.42961E+01  0.40422E+01  0.39208E+01
-0.11308E+01 -0.42852E+01  0.40425E+01  0.39203E+01
-0.11278E+01 -0.42745E+01  0.40429E+01  0.39198E+01
-0.11249E+01 -0.42637E+01  0.40433E+01  0.39194E+01
-0.11221E+01 -0.42531E+01  0.40436E+01  0.39189E+01
-0.11192E+01 -0.42426E+01  0.40440E+01  0.39184E+01
-0.11163E+01 -0.42321E+01  0.40444E+01  0.39180E+01
-0.11135E+01 -0.42217E+01  0.40447E+01  0.39175E+01
-0.11107E+01 -0.42114E+01  0.40451E+01  0.39171E+01
-0.11079E+01 -0.42011E+01  0.40455E+01  0.39166E+01
-0.11051E+01 -0.41910E+01  0.40458E+01  0.39162E+01
-0.11024E+01 -0.41809E+01  0.40462E+01  0.39157E+01
-0.10996E+01 -0.41708E+01  0.40466E+01  0.39153E+01
-0.10969E+01 -0.41609E+01  0.40470E+01  0.39148E+01
-0.10942E+01 -0.41510E+01  0.40474E+01  0.39144E+01
-0.10915E+01 -0.41412E+01  0.40477E+01  0.39139E+01
-0.10888E+01 -0.41314E+01  0.40481E+01  0.39135E+01
-0.10862E+01 -0.41217E+01  0.40485E+01  0.39130E+01
-0.10835E+01 -0.41121E+01  0.40489E+01  0.39126E+01
-0.10809E+01 -0.41026E+01  0.40493E+01  0.39122E+01
-0.10783E+01 -0.40931E+01  0.40497E+01  0.39117E+01
-0.10757E+01 -0.40837E+01  0.40500E+01  0.39113E+01
-0.10731E+01 -0.40743E+01  0.40504E+01  0.39108E+01
-0.10706E+01 -0.40650E+01  0.40508E+01  0.39104E+01
-0.10680E+01 -0.40558E+01  0.40512E+01  0.39100E+01
-0.10655E+01 -0.40466E+01  0.40516E+01  0.39095E+01
-0.10630E+01 -0.40375E+01  0.40520E+01  0.39091E+01
-0.10605E+01 -0.40284E+01  0.40524E+01  0.39087E+01
-0.10580E+01 -0.40194E+01  0.40528E+01  0.39083E+01
-0.10555E+01 -0.40105E+01  0.40532E+01  0.39078E+01
-0.10531E+01 -0.40016E+01  0.40536E+01  0.39074E+01
-0.10506E+01 -0.39928E+01  0.40540E+01  0.39070E+01
-0.10482E+01 -0.39840E+01  0.40544E+01  0.39066E+01
-0.10458E+01 -0.39753E+01  0.40548E+01  0.39061E+01
-0.10434E+01 -0.39666E+01  0.40552E+01  0.39057E+01
-0.10410E+01 -0.39580E+01  0.40556E+01  0.39053E+01
-0.10386E+01 -0.39495E+01  0.40560E+01  0.39049E+01
-0.10362E+01 -0.39410E+01  0.40564E+01  0.39045E+01
-0.10339E+01 -0.39326E+01  0.40569E+01  0.39041E+01
-0.10315E+01 -0.39242E+01  0.40573E+01  0.39036E+01
-0.10292E+01 -0.39158E+01  0.40577E+01  0.39032E+01
-0.10269E+01 -0.39076E+01  0.40581E+01  0.39028E+01
-0.10246E+01 -0.38993E+01  0.40585E+01  0.39024E+01
-0.10223E+01 -0.38911E+01  0.40589E+01  0.39020E+01
-0.10200E+01 -0.38830E+01  0.40594E+01  0.39016E+01
-0.10177E+01 -0.38749E+01  0.40598E+01  0.39012E+01
-0.10155E+01 -0.38669E+01  0.40602E+01  0.39008E+01
-0.10132E+01 -0.38589E+01  0.40606E+01  0.39004E+01
-0.10110E+01 -0.38510E+01  0.40611E+01  0.39000E+01
-0.10088E+01 -0.38431E+01  0.40615E+01  0.38996E+01
-0.10066E+01 -0.38352E+01  0.40619E+01  0.38992E+01
-0.10044E+01 -0.38274E+01  0.40624E+01  0.38988E+01
-0.10022E+01 -0.38197E+01  0.40628E+01  0.38984E+01
-0.10000E+01 -0.38120E+01  0.40632E+01  0.38980E+01
-0.99783E+00 -0.38043E+01  0.40637E+01  0.38977E+01
-0.99568E+00 -0.37967E+01  0.40641E+01  0.38973E+01
-0.99353E+00 -0.37891E+01  0.40646E+01  0.38969E+01
-0.99140E+00 -0.37816E+01  0.40650E+01  0.38965E+01
-0.98928E+00 -0.37741E+01  0.40654E+01  0.38961E+01
-0.98716E+00 -0.37666E+01  0.40659E+01  0.38957E+01
-0.98506E+00 -0.37592E+01  0.40663E+01  0.38954E+01
-0.98297E+00 -0.37519E+01  0.40668E+01  0.38950E+01
-0.98088E+00 -0.37446E+01  0.40672E+01  0.38946E+01
-0.97881E+00 -0.37373E+01  0.40677E+01  0.38942E+01
-0.97675E+00 -0.37301E+01  0.40681E+01  0.38939E+01
-0.97469E+00 -0.37229E+01  0.40686E+01  0.38935E+01
-0.97265E+00 -0.37157E+01  0.40691E+01  0.38931E+01
-0.97062E+00 -0.37086E+01  0.40695E+01  0.38928E+01
-0.96859E+00 -0.37015E+01  0.40700E+01  0.38924E+01
-0.96658E+00 -0.36945E+01  0.40704E+01  0.38920E+01
-0.96457E+00 -0.36875E+01  0.40709E+01  0.38917E+01
-0.96257E+00 -0.36805E+01  0.40714E+01  0.38913E+01
-0.96059E+00 -0.36736E+01  0.40718E+01  0.38910E+01
-0.95861E+00 -0.36667E+01  0.40723E+01  0.38906E+01
-0.95664E+00 -0.36599E+01  0.40728E+01  0.38902E+01
-0.95468E+00 -0.36531E+01  0.40732E+01  0.38899E+01
-0.95273E+00 -0.36463E+01  0.40737E+01  0.38895E+01
-0.95078E+00 -0.36396E+01  0.40742E+01  0.38892E+01
-0.94885E+00 -0.36329E+01  0.40747E+01  0.38888E+01
-0.94692E+00 -0.36262E+01  0.40752E+01  0.38885E+01
-0.94500E+00 -0.36196E+01  0.40756E+01  0.38881E+01
-0.94310E+00 -0.36130E+01  0.40761E+01  0.38878E+01
-0.94119E+00 -0.36064E+01  0.40766E+01  0.38875E+01
-0.93930E+00 -0.35999E+01  0.40771E+01  0.38871E+01
-0.93742E+00 -0.35934E+01  0.40776E+01  0.38868E+01
-0.93554E+00 -0.35870E+01  0.40781E+01  0.38865E+01
-0.93367E+00 -0.35806E+01  0.40786E+01  0.38861E+01
-0.93181E+00 -0.35742E+01  0.40791E+01  0.38858E+01
-0.92996E+00 -0.35678E+01  0.40796E+01  0.38855E+01
-0.92812E+00 -0.35615E+01  0.40801E+01  0.38851E+01
-0.92628E+00 -0.35552E+01  0.40806E+01  0.38848E+01
-0.92445E+00 -0.35490E+01  0.40811E+01  0.38845E+01
-0.92263E+00 -0.35427E+01  0.40816E+01  0.38842E+01
-0.92082E+00 -0.35366E+01  0.40821E+01  0.38838E+01
-0.91901E+00 -0.35304E+01  0.40826E+01  0.38835E+01
-0.91721E+00 -0.35243E+01  0.40831E+01  0.38832E+01
-0.91542E+00 -0.35182E+01  0.40836E+01  0.38829E+01
-0.91364E+00 -0.35121E+01  0.40841E+01  0.38826E+01
-0.91186E+00 -0.35061E+01  0.40846E+01  0.38823E+01
-0.91009E+00 -0.35001E+01  0.40851E+01  0.38820E+01
-0.90833E+00 -0.34941E+01  0.40857E+01  0.38816E+01
-0.90658E+00 -0.34882E+01  0.40862E+01  0.38813E+01
-0.90483E+00 -0.34822E+01  0.40867E+01  0.38810E+01
-0.90309E+00 -0.34764E+01  0.40872E+01  0.38807E+01
-0.90136E+00 -0.34705E+01  0.40877E+01  0.38804E+01
-0.89963E+00 -0.34647E+01  0.40883E+01  0.38801E+01
-0.89791E+00 -0.34589E+01  0.40888E+01  0.38798E+01
-0.89620E+00 -0.34531E+01  0.40893E+01  0.38796E+01
-0.89449E+00 -0.34474E+01  0.40899E+01  0.38793E+01
-0.89279E+00 -0.34417E+01  0.40904E+01  0.38790E+01
-0.89110E+00 -0.34360E+01  0.40909E+01  0.38787E+01
-0.88941E+00 -0.34303E+01  0.40915E+01  0.38784E+01
-0.88773E+00 -0.34247E+01  0.40920E+01  0.38781E+01
-0.88606E+00 -0.34191E+01  0.40926E+01  0.38778E+01
-0.88439E+00 -0.34135E+01  0.40931E+01  0.38776E+01
-0.88273E+00 -0.34080E+01  0.40937E+01  0.38773E+01
-0.88107E+00 -0.34025E+01  0.40942E+01  0.38770E+01
-0.87943E+00 -0.33970E+01  0.40948E+01  0.38767E+01
-0.87778E+00 -0.33915E+01  0.40953E+01  0.38765E+01
-0.87615E+00 -0.33860E+01  0.40959E+01  0.38762E+01
-0.87452E+00 -0.33806E+01  0.40964E+01  0.38759E+01
-0.87290E+00 -0.33752E+01  0.40970E+01  0.38757E+01
-0.87128E+00 -0.33699E+01  0.40976E+01  0.38754E+01
-0.86967E+00 -0.33645E+01  0.40981E+01  0.38751E+01
-0.86806E+00 -0.33592E+01  0.40987E+01  0.38749E+01
-0.86646E+00 -0.33539E+01  0.40993E+01  0.38746E+01
-0.86487E+00 -0.33487E+01  0.40998E+01  0.38744E+01
-0.86328E+00 -0.33434E+01  0.41004E+01  0.38741E+01
-0.86170E+00 -0.33382E+01  0.41010E+01  0.38739E+01
-0.86012E+00 -0.33330E+01  0.41016E+01  0.38736E+01
-0.85855E+00 -0.33279E+01  0.41022E+01  0.38734E+01
-0.85699E+00 -0.33227E+01  0.41027E+01  0.38731E+01
-0.85543E+00 -0.33176E+01  0.41033E+01  0.38729E+01
-0.85387E+00 -0.33125E+01  0.41039E+01  0.38726E+01
-0.85232E+00 -0.33074E+01  0.41045E+01  0.38724E+01
-0.85078E+00 -0.33024E+01  0.41051E+01  0.38722E+01
-0.84924E+00 -0.32974E+01  0.41057E+01  0.38719E+01
-0.84771E+00 -0.32924E+01  0.41063E+01  0.38717E+01
-0.84619E+00 -0.32874E+01  0.41069E+01  0.38715E+01
-0.84466E+00 -0.32824E+01  0.41075E+01  0.38713E+01
-0.84315E+00 -0.32775E+01  0.41081E+01  0.38710E+01
-0.84164E+00 -0.32726E+01  0.41087E+01  0.38708E+01
-0.84013E+00 -0.32677E+01  0.41093E+01  0.38706E+01
-0.83863E+00 -0.32628E+01  0.41099E+01  0.38704E+01
-0.83714E+00 -0.32580E+01  0.41105E+01  0.38702E+01
-0.83565E+00 -0.32532E+01  0.41111E+01  0.38699E+01
-0.83416E+00 -0.32484E+01  0.41117E+01  0.38697E+01
-0.83268E+00 -0.32436E+01  0.41124E+01  0.38695E+01
-0.83121E+00 -0.32388E+01  0.41130E+01  0.38693E+01
-0.82974E+00 -0.32341E+01  0.41136E+01  0.38691E+01
-0.82827E+00 -0.32294E+01  0.41142E+01  0.38689E+01
-0.82681E+00 -0.32247E+01  0.41149E+01  0.38687E+01
-0.82536E+00 -0.32200E+01  0.41155E+01  0.38685E+01
-0.82391E+00 -0.32153E+01  0.41161E+01  0.38683E+01
-0.82246E+00 -0.32107E+01  0.41167E+01  0.38681E+01
-0.82102E+00 -0.32061E+01  0.41174E+01  0.38679E+01
-0.81959E+00 -0.32015E+01  0.41180E+01  0.38678E+01
-0.81816E+00 -0.31969E+01  0.41187E+01  0.38676E+01
-0.81673E+00 -0.31924E+01  0.41193E+01  0.38674E+01
-0.81531E+00 -0.31878E+01  0.41200E+01  0.38672E+01
-0.81389E+00 -0.31833E+01  0.41206E+01  0.38670E+01
-0.81248E+00 -0.31788E+01  0.41213E+01  0.38669E+01
-0.81107E+00 -0.31743E+01  0.41219E+01  0.38667E+01
-0.80967E+00 -0.31699E+01  0.41226E+01  0.38665E+01
-0.80827E+00 -0.31654E+01  0.41232E+01  0.38663E+01
-0.80688E+00 -0.31610E+01  0.41239E+01  0.38662E+01
-0.80549E+00 -0.31566E+01  0.41245E+01  0.38660E+01
-0.80410E+00 -0.31522E+01  0.41252E+01  0.38659E+01
-0.80272E+00 -0.31479E+01  0.41259E+01  0.38657E+01
-0.80134E+00 -0.31435E+01  0.41265E+01  0.38655E+01
-0.79997E+00 -0.31392E+01  0.41272E+01  0.38654E+01
-0.79860E+00 -0.31349E+01  0.41279E+01  0.38652E+01
-0.79724E+00 -0.31306E+01  0.41286E+01  0.38651E+01
-0.79588E+00 -0.31263E+01  0.41292E+01  0.38649E+01
-0.79452E+00 -0.31221E+01  0.41299E+01  0.38648E+01
-0.79317E+00 -0.31179E+01  0.41306E+01  0.38647E+01
-0.79183E+00 -0.31136E+01  0.41313E+01  0.38645E+01
-0.79048E+00 -0.31094E+01  0.41320E+01  0.38644E+01
-0.78915E+00 -0.31053E+01  0.41327E+01  0.38642E+01
-0.78781E+00 -0.31011E+01  0.41334E+01  0.38641E+01
-0.78648E+00 -0.30969E+01  0.41341E+01  0.38640E+01
-0.78516E+00 -0.30928E+01  0.41348E+01  0.38639E+01
-0.78383E+00 -0.30887E+01  0.41355E+01  0.38637E+01
-0.78252E+00 -0.30846E+01  0.41362E+01  0.38636E+01
-0.78120E+00 -0.30805E+01  0.41369E+01  0.38635E+01
-0.77989E+00 -0.30764E+01  0.41376E+01  0.38634E+01
-0.77859E+00 -0.30724E+01  0.41383E+01  0.38633E+01
-0.77728E+00 -0.30684E+01  0.41390E+01  0.38631E+01
-0.77599E+00 -0.30644E+01  0.41397E+01  0.38630E+01
-0.77469E+00 -0.30604E+01  0.41404E+01  0.38629E+01
-0.77340E+00 -0.30564E+01  0.41412E+01  0.38628E+01
-0.77211E+00 -0.30524E+01  0.41419E+01  0.38627E+01
-0.77083E+00 -0.30485E+01  0.41426E+01  0.38626E+01
-0.76955E+00 -0.30445E+01  0.41433E+01  0.38625E+01
-0.76828E+00 -0.30406E+01  0.41441E+01  0.38624E+01
-0.76700E+00 -0.30367E+01  0.41448E+01  0.38623E+01
-0.76574E+00 -0.30328E+01  0.41455E+01  0.38622E+01
-0.76447E+00 -0.30289E+01  0.41463E+01  0.38622E+01
-0.76321E+00 -0.30251E+01  0.41470E+01  0.38621E+01
-0.76195E+00 -0.30212E+01  0.41478E+01  0.38620E+01
-0.76070E+00 -0.30174E+01  0.41485E+01  0.38619E+01
-0.75945E+00 -0.30136E+01  0.41493E+01  0.38618E+01
-0.75820E+00 -0.30098E+01  0.41500E+01  0.38618E+01
-0.75696E+00 -0.30060E+01  0.41508E+01  0.38617E+01
-0.75572E+00 -0.30022E+01  0.41515E+01  0.38616E+01
-0.75449E+00 -0.29985E+01  0.41523E+01  0.38616E+01
-0.75326E+00 -0.29947E+01  0.41530E+01  0.38615E+01
-0.75203E+00 -0.29910E+01  0.41538E+01  0.38614E+01
-0.75080E+00 -0.29873E+01  0.41546E+01  0.38614E+01
-0.74958E+00 -0.29836E+01  0.41553E+01  0.38613E+01
-0.74836E+00 -0.29799E+01  0.41561E+01  0.38613E+01
-0.74715E+00 -0.29763E+01  0.41569E+01  0.38612E+01
-0.74594E+00 -0.29726E+01  0.41577E+01  0.38612E+01
-0.74473E+00 -0.29690E+01  0.41584E+01  0.38611E+01
-0.74352E+00 -0.29653E+01  0.41592E+01  0.38611E+01
-0.74232E+00 -0.29617E+01  0.41600E+01  0.38610E+01
-0.74112E+00 -0.29581E+01  0.41608E+01  0.38610E+01
-0.73993E+00 -0.29545E+01  0.41616E+01  0.38609E+01
-0.73874E+00 -0.29510E+01  0.41624E+01  0.38609E+01
-0.73755E+00 -0.29474E+01  0.41632E+01  0.38609E+01
-0.73636E+00 -0.29439E+01  0.41640E+01  0.38608E+01
-0.73518E+00 -0.29403E+01  0.41648E+01  0.38608E+01
-0.73400E+00 -0.29368E+01  0.41656E+01  0.38608E+01
-0.73283E+00 -0.29333E+01  0.41664E+01  0.38608E+01
-0.73166E+00 -0.29298E+01  0.41672E+01  0.38608E+01
-0.73049E+00 -0.29263E+01  0.41680E+01  0.38607E+01
-0.72932E+00 -0.29229E+01  0.41688E+01  0.38607E+01
-0.72816E+00 -0.29194E+01  0.41696E+01  0.38607E+01
-0.72700E+00 -0.29160E+01  0.41704E+01  0.38607E+01
-0.72584E+00 -0.29125E+01  0.41713E+01  0.38607E+01
-0.72469E+00 -0.29091E+01  0.41721E+01  0.38607E+01
-0.72354E+00 -0.29057E+01  0.41729E+01  0.38607E+01
-0.72239E+00 -0.29023E+01  0.41737E+01  0.38607E+01
-0.72125E+00 -0.28989E+01  0.41746E+01  0.38607E+01
-0.72010E+00 -0.28956E+01  0.41754E+01  0.38607E+01
-0.71897E+00 -0.28922E+01  0.41762E+01  0.38607E+01
-0.71783E+00 -0.28888E+01  0.41771E+01  0.38607E+01
-0.71670E+00 -0.28855E+01  0.41779E+01  0.38607E+01
-0.71557E+00 -0.28822E+01  0.41787E+01  0.38608E+01
-0.71444E+00 -0.28789E+01  0.41796E+01  0.38608E+01
-0.71332E+00 -0.28756E+01  0.41804E+01  0.38608E+01
-0.71220E+00 -0.28723E+01  0.41813E+01  0.38608E+01
-0.71108E+00 -0.28690E+01  0.41821E+01  0.38608E+01
-0.70997E+00 -0.28657E+01  0.41830E+01  0.38609E+01
-0.70885E+00 -0.28625E+01  0.41838E+01  0.38609E+01
-0.70774E+00 -0.28592E+01  0.41847E+01  0.38609E+01
-0.70664E+00 -0.28560E+01  0.41856E+01  0.38610E+01
-0.70553E+00 -0.28528E+01  0.41864E+01  0.38610E+01
-0.70443E+00 -0.28496E+01  0.41873E+01  0.38610E+01
-0.70333E+00 -0.28464E+01  0.41882E+01  0.38611E+01
-0.70224E+00 -0.28432E+01  0.41890E+01  0.38611E+01
-0.70115E+00 -0.28400E+01  0.41899E+01  0.38612E+01
-0.70006E+00 -0.28368E+01  0.41908E+01  0.38612E+01
-0.69897E+00 -0.28337E+01  0.41917E+01  0.38613E+01
-0.69789E+00 -0.28305E+01  0.41925E+01  0.38613E+01
-0.69680E+00 -0.28274E+01  0.41934E+01  0.38614E+01
-0.69572E+00 -0.28242E+01  0.41943E+01  0.38615E+01
-0.69465E+00 -0.28211E+01  0.41952E+01  0.38615E+01
-0.69357E+00 -0.28180E+01  0.41961E+01  0.38616E+01
-0.69250E+00 -0.28149E+01  0.41970E+01  0.38616E+01
-0.69144E+00 -0.28118E+01  0.41979E+01  0.38617E+01
-0.69037E+00 -0.28087E+01  0.41988E+01  0.38618E+01
-0.68931E+00 -0.28057E+01  0.41997E+01  0.38619E+01
-0.68825E+00 -0.28026E+01  0.42006E+01  0.38619E+01
-0.68719E+00 -0.27996E+01  0.42015E+01  0.38620E+01
