-0.1468521E+01 -0.10841E+02  0.70432E+01  0.69309E+01
-0.1462181E+01 -0.10797E+02  0.70437E+01  0.69298E+01
-0.1455932E+01 -0.10753E+02  0.70442E+01  0.69286E+01
-0.1449772E+01 -0.10710E+02  0.70447E+01  0.69274E+01
-0.1443697E+01 -0.10667E+02  0.70452E+01  0.69263E+01
-0.1437707E+01 -0.10626E+02  0.70457E+01  0.69251E+01
-0.1431798E+01 -0.10584E+02  0.70462E+01  0.69239E+01
-0.1425969E+01 -0.10543E+02  0.70466E+01  0.69227E+01
-0.1420216E+01 -0.10503E+02  0.70471E+01  0.69216E+01
-0.1414539E+01 -0.10463E+02  0.70476E+01  0.69204E+01
-0.1408935E+01 -0.10424E+02  0.70480E+01  0.69192E+01
-0.1403403E+01 -0.10385E+02  0.70485E+01  0.69180E+01
-0.1397940E+01 -0.10347E+02  0.70490E+01  0.69168E+01
-0.1392545E+01 -0.10310E+02  0.70494E+01  0.69156E+01
-0.1387216E+01 -0.10272E+02  0.70499E+01  0.69144E+01
-0.1381952E+01 -0.10236E+02  0.70503E+01  0.69132E+01
-0.1376751E+01 -0.10199E+02  0.70508E+01  0.69120E+01
-0.1371611E+01 -0.10164E+02  0.70513E+01  0.69109E+01
-0.1366532E+01 -0.10128E+02  0.70517E+01  0.69097E+01
-0.1361511E+01 -0.10093E+02  0.70522E+01  0.69085E+01
-0.1356547E+01 -0.10059E+02  0.70526E+01  0.69073E+01
-0.1351640E+01 -0.10025E+02  0.70531E+01  0.69061E+01
-0.1346787E+01 -0.99909E+01  0.70535E+01  0.69049E+01
-0.1341989E+01 -0.99576E+01  0.70540E+01  0.69037E+01
-0.1337242E+01 -0.99246E+01  0.70544E+01  0.69025E+01
-0.1332547E+01 -0.98921E+01  0.70549E+01  0.69013E+01
-0.1327902E+01 -0.98599E+01  0.70553E+01  0.69001E+01
-0.1323306E+01 -0.98281E+01  0.70558E+01  0.68989E+01
-0.1318759E+01 -0.97967E+01  0.70562E+01  0.68976E+01
-0.1314258E+01 -0.97656E+01  0.70567E+01  0.68964E+01
-0.1309804E+01 -0.97348E+01  0.70571E+01  0.68952E+01
-0.1305395E+01 -0.97044E+01  0.70576E+01  0.68940E+01
-0.1301030E+01 -0.96744E+01  0.70580E+01  0.68928E+01
-0.1296709E+01 -0.96446E+01  0.70585E+01  0.68916E+01
-0.1292430E+01 -0.96152E+01  0.70589E+01  0.68905E+01
-0.1288193E+01 -0.95861E+01  0.70594E+01  0.68893E+01
-0.1283997E+01 -0.95574E+01  0.70599E+01  0.68881E+01
-0.1279841E+01 -0.95289E+01  0.70603E+01  0.68869E+01
-0.1275724E+01 -0.95008E+01  0.70608E+01  0.68857E+01
-0.1271646E+01 -0.94729E+01  0.70612E+01  0.68845E+01
-0.1267606E+01 -0.94454E+01  0.70617E+01  0.68833E+01
-0.1263603E+01 -0.94181E+01  0.70622E+01  0.68821E+01
-0.1259637E+01 -0.93911E+01  0.70626E+01  0.68809E+01
-0.1255707E+01 -0.93644E+01  0.70631E+01  0.68798E+01
-0.1251812E+01 -0.93380E+01  0.70636E+01  0.68786E+01
-0.1247952E+01 -0.93119E+01  0.70641E+01  0.68774E+01
-0.1244125E+01 -0.92861E+01  0.70646E+01  0.68762E+01
-0.1240332E+01 -0.92605E+01  0.70650E+01  0.68751E+01
-0.1236572E+01 -0.92352E+01  0.70655E+01  0.68739E+01
-0.1232844E+01 -0.92101E+01  0.70660E+01  0.68728E+01
-0.1229148E+01 -0.91853E+01  0.70665E+01  0.68716E+01
-0.1225483E+01 -0.91608E+01  0.70670E+01  0.68705E+01
-0.1221849E+01 -0.91365E+01  0.70675E+01  0.68693E+01
-0.1218245E+01 -0.91125E+01  0.70681E+01  0.68682E+01
-0.1214670E+01 -0.90887E+01  0.70686E+01  0.68671E+01
-0.1211125E+01 -0.90652E+01  0.70691E+01  0.68659E+01
-0.1207608E+01 -0.90419E+01  0.70696E+01  0.68648E+01
-0.1204120E+01 -0.90189E+01  0.70702E+01  0.68637E+01
-0.1200659E+01 -0.89961E+01  0.70707E+01  0.68626E+01
-0.1197226E+01 -0.89735E+01  0.70713E+01  0.68615E+01
-0.1193820E+01 -0.89512E+01  0.70718E+01  0.68604E+01
-0.1190440E+01 -0.89291E+01  0.70724E+01  0.68593E+01
-0.1187087E+01 -0.89072E+01  0.70730E+01  0.68582E+01
-0.1183759E+01 -0.88856E+01  0.70736E+01  0.68572E+01
-0.1180456E+01 -0.88642E+01  0.70742E+01  0.68561E+01
-0.1177178E+01 -0.88430E+01  0.70748E+01  0.68551E+01
-0.1173925E+01 -0.88221E+01  0.70754E+01  0.68540E+01
-0.1170696E+01 -0.88014E+01  0.70760E+01  0.68530E+01
-0.1167491E+01 -0.87809E+01  0.70766E+01  0.68520E+01
-0.1164309E+01 -0.87606E+01  0.70773E+01  0.68510E+01
-0.1161151E+01 -0.87405E+01  0.70779E+01  0.68500E+01
-0.1158015E+01 -0.87207E+01  0.70786E+01  0.68490E+01
-0.1154902E+01 -0.87011E+01  0.70793E+01  0.68480E+01
-0.1151811E+01 -0.86817E+01  0.70800E+01  0.68470E+01
-0.1148742E+01 -0.86625E+01  0.70807E+01  0.68461E+01
-0.1145694E+01 -0.86435E+01  0.70814E+01  0.68452E+01
-0.1142667E+01 -0.86248E+01  0.70821E+01  0.68442E+01
-0.1139662E+01 -0.86062E+01  0.70829E+01  0.68433E+01
-0.1136677E+01 -0.85879E+01  0.70836E+01  0.68425E+01
-0.1133713E+01 -0.85698E+01  0.70844E+01  0.68416E+01
-0.1130768E+01 -0.85519E+01  0.70852E+01  0.68407E+01
-0.1127844E+01 -0.85342E+01  0.70860E+01  0.68399E+01
-0.1124939E+01 -0.85167E+01  0.70869E+01  0.68391E+01
-0.1122053E+01 -0.84994E+01  0.70877E+01  0.68383E+01
-0.1119186E+01 -0.84824E+01  0.70886E+01  0.68375E+01
-0.1116339E+01 -0.84655E+01  0.70895E+01  0.68367E+01
-0.1113509E+01 -0.84489E+01  0.70904E+01  0.68360E+01
-0.1110698E+01 -0.84325E+01  0.70913E+01  0.68353E+01
-0.1107905E+01 -0.84163E+01  0.70923E+01  0.68346E+01
-0.1105130E+01 -0.84003E+01  0.70933E+01  0.68339E+01
-0.1102373E+01 -0.83845E+01  0.70943E+01  0.68333E+01
-0.1099633E+01 -0.83689E+01  0.70953E+01  0.68327E+01
-0.1096910E+01 -0.83536E+01  0.70964E+01  0.68321E+01
-0.1094204E+01 -0.83384E+01  0.70975E+01  0.68316E+01
-0.1091515E+01 -0.83235E+01  0.70986E+01  0.68310E+01
-0.1088842E+01 -0.83088E+01  0.70998E+01  0.68305E+01
-0.1086186E+01 -0.82943E+01  0.71010E+01  0.68301E+01
-0.1083546E+01 -0.82800E+01  0.71022E+01  0.68297E+01
-0.1080922E+01 -0.82660E+01  0.71035E+01  0.68293E+01
-0.1078314E+01 -0.82521E+01  0.71048E+01  0.68289E+01
-0.1075721E+01 -0.82385E+01  0.71062E+01  0.68286E+01
-0.1073143E+01 -0.82251E+01  0.71075E+01  0.68284E+01
-0.1070581E+01 -0.82120E+01  0.71090E+01  0.68282E+01
-0.1068034E+01 -0.81990E+01  0.71105E+01  0.68280E+01
-0.1065502E+01 -0.81864E+01  0.71120E+01  0.68279E+01
-0.1062984E+01 -0.81739E+01  0.71136E+01  0.68278E+01
-0.1060481E+01 -0.81617E+01  0.71152E+01  0.68278E+01
-0.1057992E+01 -0.81497E+01  0.71169E+01  0.68278E+01
-0.1055517E+01 -0.81379E+01  0.71186E+01  0.68279E+01
-0.1053057E+01 -0.81264E+01  0.71204E+01  0.68281E+01
-0.1050610E+01 -0.81151E+01  0.71223E+01  0.68283E+01
-0.1048177E+01 -0.81041E+01  0.71243E+01  0.68286E+01
-0.1045757E+01 -0.80934E+01  0.71263E+01  0.68289E+01
-0.1043351E+01 -0.80829E+01  0.71284E+01  0.68294E+01
-0.1040959E+01 -0.80726E+01  0.71305E+01  0.68299E+01
-0.1038579E+01 -0.80627E+01  0.71328E+01  0.68305E+01
-0.1036212E+01 -0.80529E+01  0.71352E+01  0.68312E+01
-0.1033858E+01 -0.80435E+01  0.71376E+01  0.68320E+01
-0.1031517E+01 -0.80344E+01  0.71402E+01  0.68329E+01
-0.1029188E+01 -0.80255E+01  0.71428E+01  0.68339E+01
-0.1026872E+01 -0.80169E+01  0.71456E+01  0.68350E+01
-0.1024568E+01 -0.80086E+01  0.71485E+01  0.68363E+01
-0.1022276E+01 -0.80006E+01  0.71515E+01  0.68376E+01
-0.1019997E+01 -0.79930E+01  0.71547E+01  0.68391E+01
-0.1017729E+01 -0.79856E+01  0.71580E+01  0.68408E+01
-0.1015473E+01 -0.79786E+01  0.71614E+01  0.68426E+01
-0.1013228E+01 -0.79719E+01  0.71650E+01  0.68446E+01
-0.1010995E+01 -0.79655E+01  0.71688E+01  0.68467E+01
-0.1008774E+01 -0.79595E+01  0.71728E+01  0.68491E+01
-0.1006564E+01 -0.79538E+01  0.71770E+01  0.68516E+01
-0.1004365E+01 -0.79485E+01  0.71815E+01  0.68544E+01
-0.1002177E+01 -0.79436E+01  0.71861E+01  0.68574E+01
-0.1000000E+01 -0.79391E+01  0.71910E+01  0.68606E+01
-0.9978339E+00 -0.79350E+01  0.71962E+01  0.68641E+01
-0.9956786E+00 -0.79312E+01  0.72016E+01  0.68680E+01
-0.9935339E+00 -0.79280E+01  0.72074E+01  0.68721E+01
-0.9913998E+00 -0.79251E+01  0.72135E+01  0.68765E+01
-0.9892761E+00 -0.79227E+01  0.72200E+01  0.68814E+01
-0.9871628E+00 -0.79208E+01  0.72269E+01  0.68866E+01
-0.9850596E+00 -0.79194E+01  0.72342E+01  0.68923E+01
-0.9829666E+00 -0.79184E+01  0.72420E+01  0.68984E+01
-0.9808837E+00 -0.79180E+01  0.72503E+01  0.69051E+01
-0.9788107E+00 -0.79182E+01  0.72592E+01  0.69123E+01
-0.9767475E+00 -0.79189E+01  0.72687E+01  0.69202E+01
-0.9746941E+00 -0.79202E+01  0.72789E+01  0.69287E+01
-0.9726504E+00 -0.79221E+01  0.72898E+01  0.69380E+01
-0.9706162E+00 -0.79247E+01  0.73015E+01  0.69480E+01
-0.9685915E+00 -0.79279E+01  0.73142E+01  0.69590E+01
-0.9665762E+00 -0.79318E+01  0.73278E+01  0.69710E+01
-0.9645702E+00 -0.79365E+01  0.73426E+01  0.69841E+01
-0.9625735E+00 -0.79419E+01  0.73585E+01  0.69984E+01
-0.9605859E+00 -0.79480E+01  0.73759E+01  0.70141E+01
-0.9586073E+00 -0.79550E+01  0.73947E+01  0.70313E+01
-0.9566377E+00 -0.79629E+01  0.74152E+01  0.70502E+01
-0.9546770E+00 -0.79716E+01  0.74376E+01  0.70709E+01
-0.9527251E+00 -0.79812E+01  0.74622E+01  0.70938E+01
-0.9507820E+00 -0.79918E+01  0.74890E+01  0.71190E+01
-0.9488475E+00 -0.80033E+01  0.75185E+01  0.71468E+01
-0.9469215E+00 -0.80158E+01  0.75508E+01  0.71775E+01
-0.9450041E+00 -0.80292E+01  0.75864E+01  0.72114E+01
-0.9430951E+00 -0.80435E+01  0.76255E+01  0.72489E+01
-0.9411945E+00 -0.80587E+01  0.76684E+01  0.72902E+01
-0.9393021E+00 -0.80747E+01  0.77155E+01  0.73355E+01
-0.9374180E+00 -0.80912E+01  0.77667E+01  0.73851E+01
-0.9355420E+00 -0.81080E+01  0.78220E+01  0.74388E+01
-0.9336741E+00 -0.81247E+01  0.78811E+01  0.74962E+01
-0.9318141E+00 -0.81408E+01  0.79427E+01  0.75561E+01
-0.9299621E+00 -0.81552E+01  0.80047E+01  0.76165E+01
-0.9281180E+00 -0.81665E+01  0.80631E+01  0.76732E+01
-0.9262816E+00 -0.81722E+01  0.81103E+01  0.77188E+01
-0.9244530E+00 -0.81652E+01  0.81259E+01  0.77328E+01
-0.9226321E+00 -0.81525E+01  0.81268E+01  0.77320E+01
-0.9208187E+00 -0.81399E+01  0.81276E+01  0.77312E+01
-0.9190129E+00 -0.81273E+01  0.81285E+01  0.77304E+01
-0.9172146E+00 -0.81148E+01  0.81294E+01  0.77296E+01
-0.9154237E+00 -0.81024E+01  0.81303E+01  0.77289E+01
-0.9136401E+00 -0.80900E+01  0.81311E+01  0.77281E+01
-0.9118639E+00 -0.80776E+01  0.81320E+01  0.77273E+01
-0.9100949E+00 -0.80653E+01  0.81329E+01  0.77265E+01
-0.9083330E+00 -0.80531E+01  0.81338E+01  0.77258E+01
-0.9065783E+00 -0.80409E+01  0.81347E+01  0.77250E+01
-0.9048306E+00 -0.80288E+01  0.81355E+01  0.77242E+01
-0.9030900E+00 -0.80167E+01  0.81364E+01  0.77235E+01
-0.9013563E+00 -0.80047E+01  0.81373E+01  0.77227E+01
-0.8996294E+00 -0.79927E+01  0.81382E+01  0.77219E+01
-0.8979095E+00 -0.79808E+01  0.81391E+01  0.77212E+01
-0.8961963E+00 -0.79689E+01  0.81400E+01  0.77204E+01
-0.8944898E+00 -0.79571E+01  0.81409E+01  0.77197E+01
-0.8927900E+00 -0.79454E+01  0.81418E+01  0.77189E+01
-0.8910969E+00 -0.79336E+01  0.81427E+01  0.77182E+01
-0.8894103E+00 -0.79220E+01  0.81436E+01  0.77174E+01
-0.8877302E+00 -0.79104E+01  0.81445E+01  0.77167E+01
-0.8860566E+00 -0.78988E+01  0.81454E+01  0.77159E+01
-0.8843895E+00 -0.78873E+01  0.81463E+01  0.77152E+01
-0.8827287E+00 -0.78758E+01  0.81472E+01  0.77144E+01
-0.8810742E+00 -0.78644E+01  0.81481E+01  0.77137E+01
-0.8794260E+00 -0.78530E+01  0.81491E+01  0.77130E+01
-0.8777841E+00 -0.78417E+01  0.81500E+01  0.77122E+01
-0.8761483E+00 -0.78304E+01  0.81509E+01  0.77115E+01
-0.8745187E+00 -0.78191E+01  0.81518E+01  0.77107E+01
-0.8728952E+00 -0.78079E+01  0.81527E+01  0.77100E+01
-0.8712777E+00 -0.77968E+01  0.81536E+01  0.77093E+01
-0.8696662E+00 -0.77857E+01  0.81545E+01  0.77085E+01
-0.8680607E+00 -0.77746E+01  0.81555E+01  0.77078E+01
-0.8664611E+00 -0.77636E+01  0.81564E+01  0.77071E+01
-0.8648673E+00 -0.77526E+01  0.81573E+01  0.77063E+01
-0.8632794E+00 -0.77416E+01  0.81582E+01  0.77056E+01
-0.8616973E+00 -0.77307E+01  0.81591E+01  0.77049E+01
-0.8601209E+00 -0.77199E+01  0.81601E+01  0.77041E+01
-0.8585502E+00 -0.77091E+01  0.81610E+01  0.77034E+01
-0.8569852E+00 -0.76983E+01  0.81619E+01  0.77027E+01
-0.8554258E+00 -0.76876E+01  0.81628E+01  0.77020E+01
-0.8538719E+00 -0.76769E+01  0.81638E+01  0.77012E+01
-0.8523237E+00 -0.76662E+01  0.81647E+01  0.77005E+01
-0.8507809E+00 -0.76556E+01  0.81656E+01  0.76998E+01
-0.8492435E+00 -0.76450E+01  0.81665E+01  0.76990E+01
-0.8477116E+00 -0.76344E+01  0.81674E+01  0.76983E+01
-0.8461851E+00 -0.76239E+01  0.81684E+01  0.76976E+01
-0.8446639E+00 -0.76135E+01  0.81693E+01  0.76968E+01
-0.8431481E+00 -0.76030E+01  0.81702E+01  0.76961E+01
-0.8416375E+00 -0.75926E+01  0.81711E+01  0.76954E+01
-0.8401321E+00 -0.75823E+01  0.81720E+01  0.76947E+01
-0.8386320E+00 -0.75720E+01  0.81730E+01  0.76939E+01
-0.8371370E+00 -0.75617E+01  0.81739E+01  0.76932E+01
-0.8356471E+00 -0.75514E+01  0.81748E+01  0.76925E+01
-0.8341624E+00 -0.75412E+01  0.81757E+01  0.76917E+01
-0.8326826E+00 -0.75310E+01  0.81766E+01  0.76910E+01
-0.8312080E+00 -0.75208E+01  0.81776E+01  0.76903E+01
-0.8297383E+00 -0.75107E+01  0.81785E+01  0.76895E+01
-0.8282735E+00 -0.75006E+01  0.81794E+01  0.76888E+01
-0.8268137E+00 -0.74906E+01  0.81803E+01  0.76880E+01
-0.8253588E+00 -0.74806E+01  0.81812E+01  0.76873E+01
-0.8239087E+00 -0.74706E+01  0.81821E+01  0.76866E+01
-0.8224635E+00 -0.74606E+01  0.81830E+01  0.76858E+01
-0.8210230E+00 -0.74507E+01  0.81839E+01  0.76851E+01
-0.8195873E+00 -0.74408E+01  0.81848E+01  0.76843E+01
-0.8181564E+00 -0.74309E+01  0.81857E+01  0.76836E+01
-0.8167301E+00 -0.74211E+01  0.81866E+01  0.76828E+01
-0.8153085E+00 -0.74113E+01  0.81875E+01  0.76821E+01
-0.8138916E+00 -0.74015E+01  0.81884E+01  0.76813E+01
-0.8124793E+00 -0.73917E+01  0.81893E+01  0.76806E+01
-0.8110715E+00 -0.73820E+01  0.81902E+01  0.76798E+01
-0.8096683E+00 -0.73723E+01  0.81911E+01  0.76790E+01
-0.8082696E+00 -0.73627E+01  0.81920E+01  0.76783E+01
-0.8068754E+00 -0.73530E+01  0.81929E+01  0.76775E+01
-0.8054856E+00 -0.73434E+01  0.81938E+01  0.76767E+01
-0.8041003E+00 -0.73339E+01  0.81946E+01  0.76760E+01
-0.8027194E+00 -0.73243E+01  0.81955E+01  0.76752E+01
-0.8013429E+00 -0.73148E+01  0.81964E+01  0.76744E+01
-0.7999707E+00 -0.73053E+01  0.81973E+01  0.76736E+01
-0.7986029E+00 -0.72958E+01  0.81981E+01  0.76728E+01
-0.7972393E+00 -0.72864E+01  0.81990E+01  0.76721E+01
-0.7958800E+00 -0.72770E+01  0.81999E+01  0.76713E+01
-0.7945249E+00 -0.72676E+01  0.82007E+01  0.76705E+01
-0.7931741E+00 -0.72582E+01  0.82016E+01  0.76697E+01
-0.7918275E+00 -0.72488E+01  0.82024E+01  0.76689E+01
-0.7904850E+00 -0.72395E+01  0.82033E+01  0.76681E+01
-0.7891466E+00 -0.72302E+01  0.82041E+01  0.76673E+01
-0.7878124E+00 -0.72210E+01  0.82050E+01  0.76665E+01
-0.7864822E+00 -0.72117E+01  0.82058E+01  0.76656E+01
-0.7851561E+00 -0.72025E+01  0.82066E+01  0.76648E+01
-0.7838341E+00 -0.71933E+01  0.82075E+01  0.76640E+01
-0.7825160E+00 -0.71841E+01  0.82083E+01  0.76632E+01
-0.7812020E+00 -0.71750E+01  0.82091E+01  0.76623E+01
-0.7798919E+00 -0.71658E+01  0.82099E+01  0.76615E+01
-0.7785857E+00 -0.71567E+01  0.82107E+01  0.76607E+01
-0.7772835E+00 -0.71476E+01  0.82115E+01  0.76598E+01
-0.7759852E+00 -0.71386E+01  0.82123E+01  0.76590E+01
-0.7746907E+00 -0.71295E+01  0.82131E+01  0.76581E+01
-0.7734001E+00 -0.71205E+01  0.82139E+01  0.76572E+01
-0.7721133E+00 -0.71115E+01  0.82147E+01  0.76564E+01
-0.7708303E+00 -0.71025E+01  0.82155E+01  0.76555E+01
-0.7695511E+00 -0.70936E+01  0.82163E+01  0.76546E+01
-0.7682756E+00 -0.70846E+01  0.82171E+01  0.76538E+01
-0.7670039E+00 -0.70757E+01  0.82178E+01  0.76529E+01
-0.7657359E+00 -0.70668E+01  0.82186E+01  0.76520E+01
-0.7644715E+00 -0.70579E+01  0.82193E+01  0.76511E+01
-0.7632109E+00 -0.70491E+01  0.82201E+01  0.76502E+01
-0.7619539E+00 -0.70402E+01  0.82208E+01  0.76493E+01
-0.7607005E+00 -0.70314E+01  0.82216E+01  0.76484E+01
-0.7594507E+00 -0.70226E+01  0.82223E+01  0.76475E+01
-0.7582045E+00 -0.70138E+01  0.82230E+01  0.76465E+01
-0.7569619E+00 -0.70050E+01  0.82238E+01  0.76456E+01
-0.7557229E+00 -0.69963E+01  0.82245E+01  0.76447E+01
-0.7544873E+00 -0.69876E+01  0.82252E+01  0.76437E+01
-0.7532553E+00 -0.69788E+01  0.82259E+01  0.76428E+01
-0.7520267E+00 -0.69702E+01  0.82266E+01  0.76418E+01
-0.7508016E+00 -0.69615E+01  0.82273E+01  0.76409E+01
-0.7495800E+00 -0.69528E+01  0.82280E+01  0.76399E+01
-0.7483618E+00 -0.69442E+01  0.82286E+01  0.76389E+01
-0.7471469E+00 -0.69356E+01  0.82293E+01  0.76379E+01
-0.7459355E+00 -0.69269E+01  0.82300E+01  0.76370E+01
-0.7447275E+00 -0.69184E+01  0.82306E+01  0.76360E+01
-0.7435228E+00 -0.69098E+01  0.82313E+01  0.76350E+01
-0.7423214E+00 -0.69012E+01  0.82319E+01  0.76340E+01
-0.7411233E+00 -0.68927E+01  0.82326E+01  0.76329E+01
-0.7399286E+00 -0.68842E+01  0.82332E+01  0.76319E+01
-0.7387371E+00 -0.68756E+01  0.82338E+01  0.76309E+01
-0.7375489E+00 -0.68672E+01  0.82345E+01  0.76299E+01
-0.7363639E+00 -0.68587E+01  0.82351E+01  0.76288E+01
-0.7351822E+00 -0.68502E+01  0.82357E+01  0.76278E+01
-0.7340036E+00 -0.68418E+01  0.82363E+01  0.76267E+01
-0.7328283E+00 -0.68333E+01  0.82369E+01  0.76257E+01
-0.7316561E+00 -0.68249E+01  0.82374E+01  0.76246E+01
-0.7304870E+00 -0.68165E+01  0.82380E+01  0.76235E+01
-0.7293211E+00 -0.68081E+01  0.82386E+01  0.76224E+01
-0.7281584E+00 -0.67998E+01  0.82391E+01  0.76213E+01
-0.7269987E+00 -0.67914E+01  0.82397E+01  0.76202E+01
-0.7258421E+00 -0.67831E+01  0.82402E+01  0.76191E+01
-0.7246886E+00 -0.67747E+01  0.82408E+01  0.76180E+01
-0.7235382E+00 -0.67664E+01  0.82413E+01  0.76169E+01
-0.7223908E+00 -0.67581E+01  0.82418E+01  0.76158E+01
-0.7212464E+00 -0.67498E+01  0.82424E+01  0.76146E+01
-0.7201050E+00 -0.67415E+01  0.82429E+01  0.76135E+01
-0.7189666E+00 -0.67333E+01  0.82434E+01  0.76123E+01
-0.7178312E+00 -0.67250E+01  0.82439E+01  0.76112E+01
-0.7166988E+00 -0.67168E+01  0.82443E+01  0.76100E+01
-0.7155692E+00 -0.67086E+01  0.82448E+01  0.76088E+01
-0.7144427E+00 -0.67004E+01  0.82453E+01  0.76077E+01
-0.7133190E+00 -0.66922E+01  0.82458E+01  0.76065E+01
-0.7121982E+00 -0.66840E+01  0.82462E+01  0.76053E+01
-0.7110804E+00 -0.66759E+01  0.82467E+01  0.76041E+01
-0.7099654E+00 -0.66677E+01  0.82471E+01  0.76029E+01
-0.7088532E+00 -0.66596E+01  0.82475E+01  0.76016E+01
-0.7077439E+00 -0.66514E+01  0.82479E+01  0.76004E+01
-0.7066374E+00 -0.66433E+01  0.82484E+01  0.75992E+01
-0.7055338E+00 -0.66352E+01  0.82488E+01  0.75979E+01
-0.7044329E+00 -0.66271E+01  0.82492E+01  0.75967E+01
-0.7033348E+00 -0.66191E+01  0.82496E+01  0.75954E+01
-0.7022395E+00 -0.66110E+01  0.82500E+01  0.75942E+01
-0.7011469E+00 -0.66029E+01  0.82503E+01  0.75929E+01
-0.7000571E+00 -0.65949E+01  0.82507E+01  0.75916E+01
-0.6989700E+00 -0.65869E+01  0.82511E+01  0.75903E+01
