-0.52288E+00 -0.27729E+01  0.21644E+01  0.22101E-02  0.16868E-02  0.30000E+00
-0.51927E+00 -0.27668E+01  0.21656E+01  0.22427E-02  0.17107E-02  0.30250E+00
-0.51570E+00 -0.27609E+01  0.21669E+01  0.22751E-02  0.17343E-02  0.30500E+00
-0.51215E+00 -0.27550E+01  0.21682E+01  0.23072E-02  0.17578E-02  0.30750E+00
-0.50864E+00 -0.27493E+01  0.21696E+01  0.23391E-02  0.17809E-02  0.31000E+00
-0.50515E+00 -0.27438E+01  0.21710E+01  0.23707E-02  0.18038E-02  0.31250E+00
-0.50169E+00 -0.27384E+01  0.21724E+01  0.24019E-02  0.18264E-02  0.31500E+00
-0.49826E+00 -0.27332E+01  0.21739E+01  0.24327E-02  0.18485E-02  0.31750E+00
-0.49485E+00 -0.27281E+01  0.21754E+01  0.24631E-02  0.18703E-02  0.32000E+00
-0.49147E+00 -0.27232E+01  0.21770E+01  0.24930E-02  0.18917E-02  0.32250E+00
-0.48812E+00 -0.27184E+01  0.21786E+01  0.25223E-02  0.19125E-02  0.32500E+00
-0.48479E+00 -0.27138E+01  0.21803E+01  0.25511E-02  0.19328E-02  0.32750E+00
-0.48149E+00 -0.27094E+01  0.21820E+01  0.25792E-02  0.19526E-02  0.33000E+00
-0.47821E+00 -0.27052E+01  0.21838E+01  0.26066E-02  0.19717E-02  0.33250E+00
-0.47496E+00 -0.27011E+01  0.21857E+01  0.26332E-02  0.19901E-02  0.33500E+00
-0.47173E+00 -0.26973E+01  0.21876E+01  0.26590E-02  0.20078E-02  0.33750E+00
-0.46852E+00 -0.26936E+01  0.21897E+01  0.26839E-02  0.20247E-02  0.34000E+00
-0.46534E+00 -0.26902E+01  0.21918E+01  0.27077E-02  0.20407E-02  0.34250E+00
-0.46218E+00 -0.26870E+01  0.21940E+01  0.27305E-02  0.20559E-02  0.34500E+00
-0.45905E+00 -0.26840E+01  0.21963E+01  0.27522E-02  0.20700E-02  0.34750E+00
-0.45593E+00 -0.26813E+01  0.21987E+01  0.27725E-02  0.20830E-02  0.35000E+00
