x,Curve1
0.4897,10.0235
0.6176,3.4662
1.0222,0.8552
1.371,0.2915
1.4913,0.2636
1.6035,0.2299
1.914,0.8625
2.085,4.4583
2.4071,7.7948
2.7209,8.5688
3.0885,7.6528
3.2756,7.8106
3.5593,7.4323
3.8093,7.0526
3.9745,6.6758
4.0821,6.4109
4.3736,5.36
4.7659,4.7537
5.1121,4.2975
5.7132,4.3005
5.925,4.1975
6.4301,4.492
6.5886,4.9424
6.6973,5.5724
7.1786,5.3458
7.3445,5.5136
7.6184,5.808
7.9179,4.9132
8.1105,4.872
8.7608,4.2068
9.5339,3.0648
10.3768,2.3349
