#eV     n
4.52994	2.609897
4.50483	2.585922
4.48219	2.561057
4.44126	2.547763
4.34143	2.564968
4.31448	2.57966
4.30281	2.598114
4.29252	2.618789
4.26624	2.672144
4.25341	2.642159
4.23703	2.742612
4.2265	2.682848
4.21728	2.649526
4.2009	2.631502
4.19297	2.592709
4.17344	2.561687
4.1481	2.533222
4.116	2.509456
4.09029	2.486943
4.05522	2.467379
4.021	2.448934
3.97898	2.433016
3.93374	2.416121
3.88713	2.403567
3.83727	2.389476
3.77557	2.376517
3.70911	2.363422
3.63727	2.353692
3.55752	2.344389
3.46275	2.33594
3.36548	2.325114
3.2502	2.318645
3.12371	2.310087
2.97519	2.304909
2.80283	2.298774
2.60348	2.291825
2.36694	2.286311
2.08686	2.282239
1.73467	2.278795
1.29137	2.276838
