350.820666709618	333.070352514112	300.344215207465	245.020129707556
351.013679096859	333.169758039214	300.151722556148	243.930921364769
350.977726330468	333.086257179553	299.843365697023	242.772359126952
350.666120942729	332.781684211260	299.395595746642	241.538618531386
350.025091901708	332.211618582938	298.780540471162	240.223186430659
348.993061347675	331.324573824728	297.965242517965	238.818744520235
347.499982743198	330.061167809981	296.910786174141	237.317022486565
345.466812665487	328.353320255342	295.571311691576	235.708608458663
342.805217298594	326.123548738479	293.892927434717	233.982698034158
339.417650613994	323.284469246002	291.812549431988	232.126753206587
335.197984526580	319.738653672293	289.256729814160	230.126027270376
330.032921586640	315.379057267517	286.140586727067	227.962888905312
323.804476910437	310.090306314567	282.367028273022	225.615845700651
316.393876624394	500000000.000000/Im(fsolve(exp(-.20e-7*(beta^2-13195056250000.0*Pi^2)^(1/2))-(.473662247555784*(beta^2-13195056250000.0*Pi^2)^(1/2)+(beta^2-6250000000000.00*Pi^2*(1.758276-10.7679436730278/Pi^2/(1.-.7843137253*I/Pi)))^(1/2)/(1.758276-10.7679436730278/Pi^2/(1.-.7843137253*I/Pi)))/(.473662247555784*(beta^2-13195056250000.0*Pi^2)^(1/2)-(beta^2-6250000000000.00*Pi^2*(1.758276-10.7679436730278/Pi^2/(1.-.7843137253*I/Pi)))^(1/2)/(1.758276-10.7679436730278/Pi^2/(1.-.7843137253*I/Pi)))*(.473662247555784*(beta^2-13195056250000.0*Pi^2)^(1/2)+(beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-144.4169278/Pi^2/(1.-1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-144.4169278/Pi^2/(1.-1.212121212*I/Pi)))/(.473662247555784*(beta^2-13195056250000.0*Pi^2)^(1/2)-(beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-144.4169278/Pi^2/(1.-1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-144.4169278/Pi^2/(1.-1.212121212*I/Pi))) = 0,beta,complex))*signum(Im(fsolve(exp(-.20e-7*(beta^2-13195056250000.0*Pi^2)^(1/2))-(.473662247555784*(beta^2-13195056250000.0*Pi^2)^(1/2)+(beta^2-6250000000000.00*Pi^2*(1.758276-10.7679436730278/Pi^2/(1.-.7843137253*I/Pi)))^(1/2)/(1.758276-10.7679436730278/Pi^2/(1.-.7843137253*I/Pi)))/(.473662247555784*(beta^2-13195056250000.0*Pi^2)^(1/2)-(beta^2-6250000000000.00*Pi^2*(1.758276-10.7679436730278/Pi^2/(1.-.7843137253*I/Pi)))^(1/2)/(1.758276-10.7679436730278/Pi^2/(1.-.7843137253*I/Pi)))*(.473662247555784*(beta^2-13195056250000.0*Pi^2)^(1/2)+(beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-144.4169278/Pi^2/(1.-1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-144.4169278/Pi^2/(1.-1.212121212*I/Pi)))/(.473662247555784*(beta^2-13195056250000.0*Pi^2)^(1/2)-(beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-144.4169278/Pi^2/(1.-1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-144.4169278/Pi^2/(1.-1.212121212*I/Pi))) = 0,beta,complex)))	277.826585662417	223.058123483764
307.687284541904	296.239161898650	272.398355106516	220.255608550985
500000000.000000/Im(fsolve(exp(-.100e-7*(beta^2-13195056250000.0*Pi^2)^(1/2))-(.473662247555784*(beta^2-13195056250000.0*Pi^2)^(1/2)+(beta^2-6250000000000.00*Pi^2*(1.758276-11.8068154536251/Pi^2/(1.-.7843137253*I/Pi)))^(1/2)/(1.758276-11.8068154536251/Pi^2/(1.-.7843137253*I/Pi)))/(.473662247555784*(beta^2-13195056250000.0*Pi^2)^(1/2)-(beta^2-6250000000000.00*Pi^2*(1.758276-11.8068154536251/Pi^2/(1.-.7843137253*I/Pi)))^(1/2)/(1.758276-11.8068154536251/Pi^2/(1.-.7843137253*I/Pi)))*(.473662247555784*(beta^2-13195056250000.0*Pi^2)^(1/2)+(beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-144.4169278/Pi^2/(1.-1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-144.4169278/Pi^2/(1.-1.212121212*I/Pi)))/(.473662247555784*(beta^2-13195056250000.0*Pi^2)^(1/2)-(beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-144.4169278/Pi^2/(1.-1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-144.4169278/Pi^2/(1.-1.212121212*I/Pi))) = 0,beta,complex))*signum(Im(fsolve(exp(-.100e-7*(beta^2-13195056250000.0*Pi^2)^(1/2))-(.473662247555784*(beta^2-13195056250000.0*Pi^2)^(1/2)+(beta^2-6250000000000.00*Pi^2*(1.758276-11.8068154536251/Pi^2/(1.-.7843137253*I/Pi)))^(1/2)/(1.758276-11.8068154536251/Pi^2/(1.-.7843137253*I/Pi)))/(.473662247555784*(beta^2-13195056250000.0*Pi^2)^(1/2)-(beta^2-6250000000000.00*Pi^2*(1.758276-11.8068154536251/Pi^2/(1.-.7843137253*I/Pi)))^(1/2)/(1.758276-11.8068154536251/Pi^2/(1.-.7843137253*I/Pi)))*(.473662247555784*(beta^2-13195056250000.0*Pi^2)^(1/2)+(beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-144.4169278/Pi^2/(1.-1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-144.4169278/Pi^2/(1.-1.212121212*I/Pi)))/(.473662247555784*(beta^2-13195056250000.0*Pi^2)^(1/2)-(beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-144.4169278/Pi^2/(1.-1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-144.4169278/Pi^2/(1.-1.212121212*I/Pi))) = 0,beta,complex)))	287.436600801289	265.952818788883	217.163929766036
