# Substrate  Layer        Wavelength (nm) OldSPPactive NewSPPactive Period (nm) DecayDepth1 (nm) DecayDepth2 (nm) Reflectivity OpticalPenetration1 OpticalPenetration2
Ag           Diamond           800.000000 Yes          Yes           300.067518       129.555408       695.026467     0.990439            11.429854           -1.000000
Ag           H2O               800.000000 Yes          Yes           584.754581       139.485799      2451.524219     0.994060            11.429854           -1.000000
Ag           GaAs              800.000000 Yes          Yes           163.207109       107.860519       247.174409     0.946535            11.429854          743.206783
Ag           InP               800.000000 Yes          Yes           182.308470       112.984462       295.522333     0.886018            11.429854          302.116660
Ag           GaP               800.000000 Yes          Yes           205.214220       117.673888       357.893424     0.988672            11.429854           -1.000000
Ag           Ta                800.000000 No           Yes          1178.694486       169.037756       451.949040     0.066377            11.429854           18.295927
Ag           V                 800.000000 No           Yes           414.955653       164.879241       777.947062     0.174159            11.429854           19.686380
Ag           W                 800.000000 Yes          Yes           337.678426       156.734863      2146.856890     0.237253            11.429854           22.554299
Ag           Ethanol           800.000000 Yes          Yes           571.633297       139.301901      2345.832020     0.993946            11.429854    822945358.199692
Ag           Air               400.000000 Yes          Yes           352.020444       167.322574       741.014049     0.963824            15.132416           -1.000000
# Substrate  Layer        Wavelength (nm) OldSPPactive NewSPPactive Period (nm) DecayDepth1 (nm) DecayDepth2 (nm) Reflectivity OpticalPenetration1 OpticalPenetration2
Ag           Au                400.000000 No           Yes           817.186413       279.440145       315.213785     0.108448            15.132416           16.298493
Ag           SiC               400.000000 No           Yes          1199.034704      1003.650928      2144.073349     0.890673            15.132416          317.098570
Ag           Al                400.000000 No           Yes          5766.661086       468.148202        92.938031     0.149359            15.132416            6.755031
Ag           Ni                400.000000 No           Yes          1136.172524       339.441589       198.074905     0.119799            15.132416           12.278114
Ag           Ti                400.000000 No           Yes          1298.106334       389.804214       163.486159     0.162131            15.132416           10.769734
Ag           TiO2              400.000000 No           Yes          2530.268586      2360.316045      3456.586835     0.955697            15.132416           -1.000000
Ag           Be                400.000000 No           Yes          1414.654189       473.721547       147.811918     0.251770            15.132416           10.143565
Ag           Cr                400.000000 No           Yes          1240.460397       376.723881       172.167045     0.153409            15.132416           11.173797
Ag           Cu                400.000000 No           Yes           981.214157       287.278728       270.008602     0.080706            15.132416           14.937959
Ag           Li                400.000000 No           Yes          2553.900236       240.950387       401.691857     0.019946            15.132416           19.480152
Ag           Mg                400.000000 No           Yes          7210.435176       371.392591       132.028205     0.064350            15.132416            9.023966
Ag           Na                400.000000 No           Yes          7600.583211       233.557065       459.423798     0.028078            15.132416           21.220639
Ag           Bi                400.000000 No           Yes           921.058980       299.847888       260.918744     0.108396            15.132416           14.631683
Ag           Pt                400.000000 No           Yes          1304.435474       359.177724       173.392967     0.121823            15.132416           11.179796
Ag           Ge                400.000000 No           Yes          1535.300837       684.805149       210.868106     0.462503            15.132416           14.373918
Ag           Si                400.000000 No           Yes          4519.556190      3553.215004      1232.690853     0.884459            15.132416           82.437541
Ag           a-C               400.000000 Yes          Yes           265.907327       176.677818       588.391400     0.446724            15.132416           46.901858
Ag           Graphite(o)       400.000000 No           Yes           583.889545       344.945243       760.702089     0.410473            15.132416           26.013888
Ag           Graphite(e)       400.000000 Yes          Yes           179.646583       130.678677       247.270231     0.935238            15.132416         1820.880461
Ag           SiO2              400.000000 Yes          Yes           194.914719       136.149767       279.201465     0.956357            15.132416           -1.000000
# Substrate  Layer        Wavelength (nm) OldSPPactive NewSPPactive Period (nm) DecayDepth1 (nm) DecayDepth2 (nm) Reflectivity OpticalPenetration1 OpticalPenetration2
Ag           Al2O3             400.000000 Yes          Yes           119.118763       101.021547       140.537571     0.954188            15.132416           -1.000000
Ag           Diamond           400.000000 No           Yes          1128.446049      1039.495577      1321.801418     0.954136            15.132416           -1.000000
Ag           GaAs              400.000000 No           Yes          1671.291273       755.107346       215.488686     0.497081            15.132416           14.843138
Ag           InP               400.000000 No           Yes          1702.477020       832.139846       273.004495     0.553983            15.132416           18.385249
Ag           GaP               400.000000 No           Yes          3106.181586      2326.561733      2301.152469     0.866982            15.132416          115.911863
Ag           Ta                400.000000 No           Yes          1053.005421       307.077808       233.601601     0.091557            15.132416           13.657705
Ag           V                 400.000000 No           Yes          1633.617033       519.633002       129.469074     0.274041            15.132416            9.141931
Ag           W                 400.000000 Yes          Yes          1216.625534       493.749920       189.806594     0.320412            15.132416           12.541950
Au           Air               800.000000 Yes          Yes           783.268357       159.592968      3847.974602     0.975838            12.971842           -1.000000
Au           SiC               800.000000 Yes          Yes           258.236513       137.870277       484.160658     0.949357            12.971842           -1.000000
Au           Al                800.000000 No           Yes          1872.022472       332.433538       112.130070     0.098072            12.971842            7.696734
Au           Ni                800.000000 No           Yes          1018.694614       236.129496       235.652753     0.041924            12.971842           13.012167
Au           Ti                800.000000 No           Yes           619.043172       220.608342       345.343304     0.107737            12.971842           15.875809
Au           TiO2              800.000000 Yes          Yes           272.651409       139.935046       531.757758     0.950456            12.971842           -1.000000
Au           Be                800.000000 Yes          Yes           485.247537       206.094874       530.907309     0.159709            12.971842           18.805144
Au           Cr                800.000000 No           Yes           521.163448       205.709841       489.029926     0.137508            12.971842           18.395985
Au           Cu                800.000000 No           Yes          5602.726139       233.030016       223.331950     0.000214            12.971842           12.699099
Au           Li                800.000000 No           Yes          4515.684040       205.736379       347.232974     0.017086            12.971842           16.847964
Au           Mg                800.000000 No           Yes          3868.515704       303.078203       123.726741     0.050258            12.971842            8.295455
Au           Bi                800.000000 No           Yes           628.569042       211.626191       383.963931     0.096867            12.971842           16.804806
# Substrate  Layer        Wavelength (nm) OldSPPactive NewSPPactive Period (nm) DecayDepth1 (nm) DecayDepth2 (nm) Reflectivity OpticalPenetration1 OpticalPenetration2
Au           Pt                800.000000 No           Yes           862.553965       243.286939       231.800565     0.068728            12.971842           12.830829
Au           Ge                800.000000 Yes          Yes            94.169704        84.972034       105.935279     0.819283            12.971842          197.595968
Au           Si                800.000000 Yes          Yes           143.346551       107.721599       190.961838     0.938492            12.971842         9796.630740
Au           ZnO               800.000000 Yes          Yes           374.526164       149.479452       939.307146     0.957859            12.971842           -1.000000
Au           a-C               800.000000 Yes          Yes           398.131757       153.602086      1306.182936     0.541274            12.971842           78.977175
Au           Graphite(o)       800.000000 Yes          Yes           308.665089       159.010491      1388.895191     0.332887            12.971842           36.151649
Au           SiO2              800.000000 Yes          Yes           525.860605       155.707187      1777.695621     0.966533            12.971842           -1.000000
Au           Al2O3             800.000000 Yes          Yes           424.384628       152.180607      1184.635567     0.961046            12.971842           -1.000000
Au           Diamond           800.000000 Yes          Yes           290.168522       142.140658       592.935013     0.951787            12.971842           -1.000000
Au           H2O               800.000000 Yes          Yes           579.721697       156.929474      2143.677140     0.968957            12.971842           -1.000000
Au           GaAs              800.000000 Yes          Yes           145.378497       108.703864       195.010562     0.900557            12.971842          743.206783
Au           InP               800.000000 Yes          Yes           167.838999       117.419653       242.000093     0.840522            12.971842          302.116660
Au           GaP               800.000000 Yes          Yes           190.530436       123.907213       293.262911     0.944423            12.971842           -1.000000
