# Substrate  Layer        Wavelength (nm) OldSPPactive NewSPPactive Period (nm) DecayDepth1 (nm) DecayDepth2 (nm) Reflectivity OpticalPenetration1 OpticalPenetration2
Ag           SiC               800.000000 Yes          No            269.300102       126.733718       572.268419     0.989880            11.429854           -1.000000
Ag           TiO2              800.000000 Yes          No            283.157830       128.095267       625.954813     0.990135            11.429854           -1.000000
Ag           Be                800.000000 Yes          No            409.432895       168.810409       692.109020     0.176411            11.429854           18.805144
Ag           Ge                800.000000 Yes          No             97.108710        81.009692       117.104025     0.862508            11.429854          197.595968
Ag           Si                800.000000 Yes          No            162.167525       107.524760       244.596166     0.984717            11.429854         9796.630740
Ag           ZnO               800.000000 Yes          No            382.259286       134.454103      1086.828319     0.991771            11.429854           -1.000000
Ag           a-C               800.000000 Yes          No            397.764547       136.748536      1416.839952     0.591289            11.429854           78.977175
Ag           Graphite(o)       800.000000 Yes          No            286.997744       137.335670      1119.038669     0.371655            11.429854           36.151649
Ag           SiO2              800.000000 Yes          No            531.402636       138.656459      2036.696051     0.993572            11.429854           -1.000000
Ag           Al2O3             800.000000 Yes          No            431.228247       136.271913      1364.667870     0.992444            11.429854           -1.000000
Ag           Diamond           800.000000 Yes          No            300.067518       129.555408       695.026467     0.990439            11.429854           -1.000000
# Substrate  Layer        Wavelength (nm) OldSPPactive NewSPPactive Period (nm) DecayDepth1 (nm) DecayDepth2 (nm) Reflectivity OpticalPenetration1 OpticalPenetration2
Ag           H2O               800.000000 Yes          No            584.754581       139.485799      2451.524219     0.994060            11.429854           -1.000000
Ag           GaAs              800.000000 Yes          No            163.207109       107.860519       247.174409     0.946535            11.429854          743.206783
Ag           InP               800.000000 Yes          No            182.308470       112.984462       295.522333     0.886018            11.429854          302.116660
Ag           GaP               800.000000 Yes          No            205.214220       117.673888       357.893424     0.988672            11.429854           -1.000000
Ag           W                 800.000000 Yes          No            337.678426       156.734863      2146.856890     0.237253            11.429854           22.554299
Ag           Ethanol           800.000000 Yes          No            571.633297       139.301901      2345.832020     0.993946            11.429854    822945358.199692
Ag           Air               400.000000 Yes          No            352.020444       167.322574       741.014049     0.963824            15.132416           -1.000000
Ag           a-C               400.000000 Yes          No            265.907327       176.677818       588.391400     0.446724            15.132416           46.901858
Ag           Graphite(e)       400.000000 Yes          No            179.646583       130.678677       247.270231     0.935238            15.132416         1820.880461
Ag           SiO2              400.000000 Yes          No            194.914719       136.149767       279.201465     0.956357            15.132416           -1.000000
Ag           Al2O3             400.000000 Yes          No            119.118763       101.021547       140.537571     0.954188            15.132416           -1.000000
Ag           W                 400.000000 Yes          No           1216.625534       493.749920       189.806594     0.320412            15.132416           12.541950
Au           Air               800.000000 Yes          No            783.268357       159.592968      3847.974602     0.975838            12.971842           -1.000000
Au           Ag                800.000000 No           Yes          10602.741136       246.599685       191.442026     0.004116            12.971842           11.429854
Au           Au                800.000000 No           Yes          7369.347027       230.529508       230.529508     0.000000            12.971842           12.971842
Au           SiC               800.000000 Yes          No            258.236513       137.870277       484.160658     0.949357            12.971842           -1.000000
Au           TiO2              800.000000 Yes          No            272.651409       139.935046       531.757758     0.950456            12.971842           -1.000000
Au           Be                800.000000 Yes          No            485.247537       206.094874       530.907309     0.159709            12.971842           18.805144
Au           Na                800.000000 No           Yes          14902.760419       200.513365       390.846103     0.027479            12.971842           18.109561
Au           Ge                800.000000 Yes          No             94.169704        84.972034       105.935279     0.819283            12.971842          197.595968
# Substrate  Layer        Wavelength (nm) OldSPPactive NewSPPactive Period (nm) DecayDepth1 (nm) DecayDepth2 (nm) Reflectivity OpticalPenetration1 OpticalPenetration2
Au           Si                800.000000 Yes          No            143.346551       107.721599       190.961838     0.938492            12.971842         9796.630740
Au           ZnO               800.000000 Yes          No            374.526164       149.479452       939.307146     0.957859            12.971842           -1.000000
Au           a-C               800.000000 Yes          No            398.131757       153.602086      1306.182936     0.541274            12.971842           78.977175
Au           Graphite(o)       800.000000 Yes          No            308.665089       159.010491      1388.895191     0.332887            12.971842           36.151649
Au           SiO2              800.000000 Yes          No            525.860605       155.707187      1777.695621     0.966533            12.971842           -1.000000
Au           Al2O3             800.000000 Yes          No            424.384628       152.180607      1184.635567     0.961046            12.971842           -1.000000
Au           Diamond           800.000000 Yes          No            290.168522       142.140658       592.935013     0.951787            12.971842           -1.000000
Au           H2O               800.000000 Yes          No            579.721697       156.929474      2143.677140     0.968957            12.971842           -1.000000
