# Layer    Substrate  Wavelength (nm) OldSPPactive NewSPPactive Period (nm) DecayDepth1 (nm) DecayDepth2 (nm) Reflectivity
GaAs       Na              800.000000 No           Yes           242.877060       259.883030       229.939567     0.931287
GaAs       Bi              800.000000 No           Yes           233.141028       510.209294       182.541319     0.255667
GaAs       Ag              400.000000 No           Yes          1671.291273       215.488686       755.107346     0.497081
GaAs       Li              400.000000 No           Yes          1013.339539       208.563525       910.085730     0.468001
GaAs       Mg              400.000000 No           Yes           324.736669       424.420251       194.399263     0.369195
GaAs       Na              400.000000 No           Yes          2731.065284       199.598069      1484.626136     0.569497
InP        Ti              800.000000 No           Yes           246.560800       656.057162       177.742495     0.236652
InP        Bi              800.000000 No           Yes           249.547313       614.545654       186.586832     0.241251
InP        Ag              400.000000 No           Yes          1702.477020       273.004495       832.139846     0.553983
InP        Li              400.000000 No           Yes          1000.411173       264.751662       944.357341     0.506354
InP        Mg              400.000000 No           Yes           294.831534       884.804252       191.137535     0.434584
InP        Na              400.000000 No           Yes          2768.052659       249.538718      1638.192621     0.615197
GaP        Ti              800.000000 No           Yes           253.369850       609.999568       174.224654     0.286037
GaP        Cr              800.000000 No           Yes           265.021754       665.892561       202.324781     0.228728
GaP        Bi              800.000000 No           Yes           253.462115       562.117421       181.581172     0.290093
GaP        V               800.000000 No           Yes           270.970955       701.419263       217.175209     0.205084
# Layer    Substrate  Wavelength (nm) OldSPPactive NewSPPactive Period (nm) DecayDepth1 (nm) DecayDepth2 (nm) Reflectivity
GaP        Ag              400.000000 No           Yes          3106.181586      2301.152469      2326.561733     0.866982
GaP        Au              400.000000 No           Yes           225.910156       921.390907       282.865224     0.276800
GaP        Ni              400.000000 No           Yes           169.866189       454.776546       174.568975     0.266825
GaP        Ti              400.000000 No           Yes           141.405733       352.549271       135.892986     0.232492
GaP        Cr              400.000000 No           Yes           147.295243       375.525040       144.478206     0.235497
GaP        Cu              400.000000 No           Yes           231.991740       800.651910       267.269568     0.325204
GaP        Li              400.000000 No           Yes          1018.846415      3858.596422      1261.458918     0.715933
GaP        Mg              400.000000 No           Yes           236.181074       328.007390       203.465887     0.795975
GaP        Na              400.000000 No           Yes          3566.747144      1844.875111      3729.373224     0.860882
GaP        Bi              400.000000 No           Yes           204.210711       692.152502       236.019901     0.271423
GaP        Pt              400.000000 No           Yes           156.019924       371.407652       150.865907     0.283274
W          Na              400.000000 No           Yes          2220.566549       171.902812       978.333872     0.405210
