
# SPP are allowed at the water*/Si* (4.6 x 1E21 / cm3)
# Curve 2 of 9, 100 points
# x y type
1 1  u
5.84995e+26 792.114  u
5.89913e+26 793.962  u
5.94873e+26 795.84  u
5.99875e+26 797.748  u
6.04919e+26 799.687  u
6.10005e+26 801.658  u
6.15134e+26 803.661  u
6.20307e+26 805.697  u
6.25522e+26 807.766  u
6.30782e+26 809.87  u
6.36085e+26 812.009  u
6.41434e+26 814.185  u
6.46827e+26 816.397  u
6.52266e+26 818.646  u
6.5775e+26 820.934  u
6.63281e+26 823.262  u
6.68858e+26 825.629  u
6.74481e+26 828.038  u
6.80153e+26 830.489  u
6.85871e+26 832.983  u
6.91638e+26 835.522  u
6.97454e+26 838.105  u
7.03318e+26 840.735  u
7.09232e+26 843.412  u
7.15195e+26 846.138  u
7.21209e+26 848.913  u
7.27273e+26 851.739  u
7.33388e+26 854.618  u
7.39554e+26 857.55  u
7.45773e+26 860.537  u
7.52043e+26 863.58  u
7.58366e+26 866.681  u
7.64743e+26 869.841  u
7.71173e+26 873.061  u
7.77657e+26 876.344  u
7.84196e+26 879.69  u
7.9079e+26 883.102  u
7.97439e+26 886.581  u
8.04144e+26 890.13  u
8.10905e+26 893.748  u
8.17723e+26 897.44  u
8.24599e+26 901.207  u
8.31532e+26 905.05  u
8.38524e+26 908.972  u
8.45574e+26 912.975  u
8.52684e+26 917.061  u
8.59854e+26 921.233  u
8.67083e+26 925.492  u
8.74374e+26 929.843  u
8.81726e+26 934.286  u
8.8914e+26 938.825  u
8.96616e+26 943.463  u
9.04155e+26 948.202  u
9.11757e+26 953.046  u
9.19423e+26 957.997  u
9.27154e+26 963.058  u
9.3495e+26 968.234  u
9.42811e+26 973.527  u
9.50738e+26 978.941  u
9.58732e+26 984.479  u
9.66793e+26 990.146  u
9.74922e+26 995.945  u
9.8312e+26 1001.88  u
9.91386e+26 1007.96  u
9.99722e+26 1014.18  u
1.00813e+27 1020.55  u
1.0166e+27 1027.08  u
1.02515e+27 1033.76  u
1.03377e+27 1040.61  u
1.04246e+27 1047.63  u
1.05123e+27 1054.83  u
1.06007e+27 1062.2  u
1.06898e+27 1069.76  u
1.07797e+27 1077.52  u
1.08703e+27 1085.48  u
1.09617e+27 1093.64  u
1.10539e+27 1102.01  u
1.11468e+27 1110.61  u
1.12406e+27 1119.43  u
1.13351e+27 1128.48  u
1.14304e+27 1137.78  u
1.15265e+27 1147.33  u
1.16234e+27 1157.14  u
1.17211e+27 1167.22  u
0.1 2.38747e+286  u
1.81539e+27 8281.04  u
1.87722e+27 3242.03  u
1.94116e+27 1851.02  u
2.00727e+27 1262.57  u
2.07564e+27 947.269  u
2.14633e+27 752.431  u
2.21944e+27 620.275  u
2.29503e+27 524.57  u
2.3732e+27 451.902  u
2.45403e+27 394.897  u
2.53761e+27 349.267  u
2.62404e+27 312.334  u
2.71341e+27 282.283  u
2.80583e+27 257.796  u
