.601257948152264e-6	.601597309315102e-6	.602744180174247e-6	.606427929854884e-6	.617301914540780e-6
.602930681251124e-6	.607353713628382e-6	.622552384215288e-6	.677684169128300e-6	.828224521501094e-6
.600112452016868e-6	.597238655984992e-6	.586996903506620e-6	.556165221860765e-6	.526778411018161e-6
.601665057317382e-6	.599758124664192e-6	.596026757125717e-6	.592968038237951e-6	.592452525720372e-6
.233821685649094e-6	.602756931370038e-6	.601940499708378e-6	.601642652591219e-6	.601642210362890e-6
