.665863916054527e-6	.665746080314087e-6	.665453441998247e-6	.665127738059859e-6	.664476837856953e-6	.662929843934472e-6	.660773028066027e-6	.637565197963337e-6	.606005060702044e-6	.607437648888670e-6
.667603208469355e-6	.667474535476030e-6	.667162560095213e-6	.666819958991366e-6	.666140716332296e-6	.664536236238601e-6	.662305691800720e-6	.638320444450797e-6	.605942707846904e-6	.607437645441133e-6
.669499606087534e-6	.669359419620375e-6	.669026894390955e-6	.668666320607545e-6	.667956879555031e-6	.666290900873735e-6	.663981000250078e-6	.639145415636456e-6	.605877746713733e-6	.607437641626438e-6
.671568998056735e-6	.671416605414322e-6	.671062286384793e-6	.670682633202377e-6	.669941072532045e-6	.668209387110701e-6	.665814123607538e-6	.640047347720746e-6	.605810351798887e-6	.607437637398700e-6
.673829186497639e-6	.673663885159082e-6	.673286508712312e-6	.672886647493498e-6	.672110993790441e-6	.670309211603089e-6	.667822189684157e-6	.641034359418405e-6	.605740768259671e-6	.607437632705437e-6
.676300172325751e-6	.676121258980367e-6	.675719557495254e-6	.675298350484654e-6	.674486596721930e-6	.672610168541496e-6	.670024599703050e-6	.642115580551303e-6	.605669324024578e-6	.607437627486570e-6
.679004494041982e-6	.678811276637819e-6	.678383999465455e-6	.677940317100157e-6	.677090448323779e-6	.675134700133468e-6	.672443407033795e-6	.643301302653713e-6	.605596442900356e-6	.607437621673301e-6
.681967631358558e-6	.681759444998717e-6	.681305386230210e-6	.680838130243338e-6	.679948158469315e-6	.677908341486574e-6	.675103773942133e-6	.644603155881881e-6	.605522658457760e-6	.607437615186857e-6
.685218488664411e-6	.684994716411095e-6	.684512751332702e-6	.684020885305199e-6	.683088896368372e-6	.680960257824344e-6	.678034525675245e-6	.646034317439147e-6	.605448628349360e-6	.607437607937142e-6
.688789977435538e-6	.688550077382129e-6	.688039210060433e-6	.687521799565282e-6	.686546015500427e-6	.684323897035618e-6	.681268826832337e-6	.647609757848875e-6	.605375148554169e-6	.607437599821315e-6
.692719722101350e-6	.692463262465513e-6	.691922687623647e-6	.691378952753911e-6	.690357814411672e-6	.688037787286578e-6	.684845012501464e-6	.649346532764804e-6	.605303166855923e-6	.607437590722308e-6
.697050921064614e-6	.696777625571574e-6	.696206808867110e-6	.695636192799888e-6	.694568468906651e-6	.692146518432399e-6	.688807616812534e-6	.651264129631637e-6	.605233794648390e-6	.607437580507444e-6
.701833404215518e-6	.701543210723423e-6	.700941992802181e-6	.700344251203731e-6	.699229182111805e-6	.696701958134082e-6	.693208655421587e-6	.653384880406397e-6	.605168315930698e-6	.607437569027235e-6
.707124941346826e-6	.706818077575866e-6	.706186808968840e-6	.705562126602245e-6	.704399613752423e-6	.701764770186409e-6	.698109237543467e-6	.655734453681134e-6	.605108192121132e-6	.607437556114529e-6
.712992873767679e-6	.712669955215697e-6	.712009671433080e-6	.711358814446211e-6	.710149670375996e-6	.707406325443367e-6	.703581609757311e-6	.658342441755939e-6	.605055061098216e-6	.607437541584289e-6
.719516166182163e-6	.719178322962635e-6	.718490972253529e-6	.717815487528169e-6	.716561766537475e-6	.713711127610313e-6	.709711771303463e-6	.661243060107802e-6	.605010728694030e-6	.607437525234270e-6
.726788010594766e-6	.726437052191792e-6	.725725792720293e-6	.725028269682552e-6	.723733706646184e-6	.720779921117974e-6	.716602854081016e-6	.664475977420976e-6	.604977150740523e-6	.607437506846845e-6
