-0.3300000E+01 -0.96751E+01
-0.3298940E+01 -0.96719E+01
-0.3297880E+01 -0.96688E+01
-0.3296819E+01 -0.96656E+01
-0.3295759E+01 -0.96624E+01
-0.3294699E+01 -0.96592E+01
-0.3293639E+01 -0.96560E+01
-0.3292578E+01 -0.96529E+01
-0.3291518E+01 -0.96497E+01
-0.3290458E+01 -0.96465E+01
-0.3289398E+01 -0.96433E+01
-0.3288338E+01 -0.96401E+01
-0.3287277E+01 -0.96370E+01
-0.3286217E+01 -0.96338E+01
-0.3285157E+01 -0.96306E+01
-0.3284097E+01 -0.96274E+01
-0.3283037E+01 -0.96242E+01
-0.3281976E+01 -0.96211E+01
-0.3280916E+01 -0.96179E+01
-0.3279856E+01 -0.96147E+01
-0.3278796E+01 -0.96115E+01
-0.3277735E+01 -0.96083E+01
-0.3276675E+01 -0.96052E+01
-0.3275615E+01 -0.96020E+01
-0.3274555E+01 -0.95988E+01
-0.3273495E+01 -0.95956E+01
-0.3272434E+01 -0.95924E+01
-0.3271374E+01 -0.95893E+01
-0.3270314E+01 -0.95861E+01
-0.3269254E+01 -0.95829E+01
-0.3268194E+01 -0.95797E+01
-0.3267133E+01 -0.95765E+01
-0.3266073E+01 -0.95734E+01
-0.3265013E+01 -0.95702E+01
-0.3263953E+01 -0.95670E+01
-0.3262893E+01 -0.95638E+01
-0.3261832E+01 -0.95606E+01
-0.3260772E+01 -0.95575E+01
-0.3259712E+01 -0.95543E+01
-0.3258652E+01 -0.95511E+01
-0.3257591E+01 -0.95479E+01
-0.3256531E+01 -0.95447E+01
-0.3255471E+01 -0.95416E+01
-0.3254411E+01 -0.95384E+01
-0.3253351E+01 -0.95352E+01
-0.3252290E+01 -0.95320E+01
-0.3251230E+01 -0.95288E+01
-0.3250170E+01 -0.95257E+01
-0.3249110E+01 -0.95225E+01
-0.3248050E+01 -0.95193E+01
-0.3246989E+01 -0.95161E+01
-0.3245929E+01 -0.95129E+01
-0.3244869E+01 -0.95097E+01
-0.3243809E+01 -0.95066E+01
-0.3242749E+01 -0.95034E+01
-0.3241688E+01 -0.95002E+01
-0.3240628E+01 -0.94970E+01
-0.3239568E+01 -0.94938E+01
-0.3238508E+01 -0.94907E+01
-0.3237447E+01 -0.94875E+01
-0.3236387E+01 -0.94843E+01
-0.3235327E+01 -0.94811E+01
-0.3234267E+01 -0.94779E+01
-0.3233207E+01 -0.94748E+01
-0.3232146E+01 -0.94716E+01
-0.3231086E+01 -0.94684E+01
-0.3230026E+01 -0.94652E+01
-0.3228966E+01 -0.94620E+01
-0.3227906E+01 -0.94589E+01
-0.3226845E+01 -0.94557E+01
-0.3225785E+01 -0.94525E+01
-0.3224725E+01 -0.94493E+01
-0.3223665E+01 -0.94461E+01
-0.3222604E+01 -0.94430E+01
-0.3221544E+01 -0.94398E+01
-0.3220484E+01 -0.94366E+01
-0.3219424E+01 -0.94334E+01
-0.3218364E+01 -0.94302E+01
-0.3217303E+01 -0.94271E+01
-0.3216243E+01 -0.94239E+01
-0.3215183E+01 -0.94207E+01
-0.3214123E+01 -0.94175E+01
-0.3213063E+01 -0.94143E+01
-0.3212002E+01 -0.94112E+01
-0.3210942E+01 -0.94080E+01
-0.3209882E+01 -0.94048E+01
-0.3208822E+01 -0.94016E+01
-0.3207762E+01 -0.93984E+01
-0.3206701E+01 -0.93953E+01
-0.3205641E+01 -0.93921E+01
-0.3204581E+01 -0.93889E+01
-0.3203521E+01 -0.93857E+01
-0.3202460E+01 -0.93825E+01
-0.3201400E+01 -0.93794E+01
-0.3200340E+01 -0.93762E+01
-0.3199280E+01 -0.93730E+01
-0.3198220E+01 -0.93698E+01
-0.3197159E+01 -0.93666E+01
-0.3196099E+01 -0.93635E+01
-0.3195039E+01 -0.93603E+01
-0.3193979E+01 -0.93571E+01
-0.3192919E+01 -0.93539E+01
-0.3191858E+01 -0.93507E+01
-0.3190798E+01 -0.93476E+01
-0.3189738E+01 -0.93444E+01
-0.3188678E+01 -0.93412E+01
-0.3187617E+01 -0.93380E+01
-0.3186557E+01 -0.93348E+01
-0.3185497E+01 -0.93317E+01
-0.3184437E+01 -0.93285E+01
-0.3183377E+01 -0.93253E+01
-0.3182316E+01 -0.93221E+01
-0.3181256E+01 -0.93189E+01
-0.3180196E+01 -0.93158E+01
-0.3179136E+01 -0.93126E+01
-0.3178076E+01 -0.93094E+01
-0.3177015E+01 -0.93062E+01
-0.3175955E+01 -0.93030E+01
-0.3174895E+01 -0.92999E+01
-0.3173835E+01 -0.92967E+01
-0.3172775E+01 -0.92935E+01
-0.3171714E+01 -0.92903E+01
-0.3170654E+01 -0.92871E+01
-0.3169594E+01 -0.92840E+01
-0.3168534E+01 -0.92808E+01
-0.3167473E+01 -0.92776E+01
-0.3166413E+01 -0.92744E+01
-0.3165353E+01 -0.92712E+01
-0.3164293E+01 -0.92681E+01
-0.3163233E+01 -0.92649E+01
-0.3162172E+01 -0.92617E+01
-0.3161112E+01 -0.92585E+01
-0.3160052E+01 -0.92553E+01
-0.3158992E+01 -0.92522E+01
-0.3157932E+01 -0.92490E+01
-0.3156871E+01 -0.92458E+01
-0.3155811E+01 -0.92426E+01
-0.3154751E+01 -0.92394E+01
-0.3153691E+01 -0.92363E+01
-0.3152630E+01 -0.92331E+01
-0.3151570E+01 -0.92299E+01
-0.3150510E+01 -0.92267E+01
-0.3149450E+01 -0.92235E+01
-0.3148390E+01 -0.92204E+01
-0.3147329E+01 -0.92172E+01
-0.3146269E+01 -0.92140E+01
-0.3145209E+01 -0.92108E+01
-0.3144149E+01 -0.92076E+01
-0.3143089E+01 -0.92045E+01
-0.3142028E+01 -0.92013E+01
-0.3140968E+01 -0.91981E+01
-0.3139908E+01 -0.91949E+01
-0.3138848E+01 -0.91917E+01
-0.3137788E+01 -0.91886E+01
-0.3136727E+01 -0.91854E+01
-0.3135667E+01 -0.91822E+01
-0.3134607E+01 -0.91790E+01
-0.3133547E+01 -0.91758E+01
-0.3132486E+01 -0.91727E+01
-0.3131426E+01 -0.91695E+01
-0.3130366E+01 -0.91663E+01
-0.3129306E+01 -0.91631E+01
-0.3128246E+01 -0.91599E+01
-0.3127185E+01 -0.91568E+01
-0.3126125E+01 -0.91536E+01
-0.3125065E+01 -0.91504E+01
-0.3124005E+01 -0.91472E+01
-0.3122945E+01 -0.91440E+01
-0.3121884E+01 -0.91409E+01
-0.3120824E+01 -0.91377E+01
-0.3119764E+01 -0.91345E+01
-0.3118704E+01 -0.91313E+01
-0.3117643E+01 -0.91281E+01
-0.3116583E+01 -0.91250E+01
-0.3115523E+01 -0.91218E+01
-0.3114463E+01 -0.91186E+01
-0.3113403E+01 -0.91154E+01
-0.3112342E+01 -0.91122E+01
-0.3111282E+01 -0.91091E+01
-0.3110222E+01 -0.91059E+01
-0.3109162E+01 -0.91027E+01
-0.3108102E+01 -0.90995E+01
-0.3107041E+01 -0.90963E+01
-0.3105981E+01 -0.90932E+01
-0.3104921E+01 -0.90900E+01
-0.3103861E+01 -0.90868E+01
-0.3102801E+01 -0.90836E+01
-0.3101740E+01 -0.90804E+01
-0.3100680E+01 -0.90773E+01
-0.3099620E+01 -0.90741E+01
-0.3098560E+01 -0.90709E+01
-0.3097499E+01 -0.90677E+01
-0.3096439E+01 -0.90645E+01
-0.3095379E+01 -0.90614E+01
-0.3094319E+01 -0.90582E+01
-0.3093259E+01 -0.90550E+01
-0.3092198E+01 -0.90518E+01
-0.3091138E+01 -0.90486E+01
-0.3090078E+01 -0.90455E+01
-0.3089018E+01 -0.90423E+01
-0.3087958E+01 -0.90391E+01
-0.3086897E+01 -0.90359E+01
-0.3085837E+01 -0.90327E+01
-0.3084777E+01 -0.90296E+01
-0.3083717E+01 -0.90264E+01
-0.3082656E+01 -0.90232E+01
-0.3081596E+01 -0.90200E+01
-0.3080536E+01 -0.90168E+01
-0.3079476E+01 -0.90137E+01
-0.3078416E+01 -0.90105E+01
-0.3077355E+01 -0.90073E+01
-0.3076295E+01 -0.90041E+01
-0.3075235E+01 -0.90009E+01
-0.3074175E+01 -0.89978E+01
-0.3073115E+01 -0.89946E+01
-0.3072054E+01 -0.89914E+01
-0.3070994E+01 -0.89882E+01
-0.3069934E+01 -0.89850E+01
-0.3068874E+01 -0.89819E+01
-0.3067814E+01 -0.89787E+01
-0.3066753E+01 -0.89755E+01
-0.3065693E+01 -0.89723E+01
-0.3064633E+01 -0.89692E+01
-0.3063573E+01 -0.89660E+01
-0.3062512E+01 -0.89628E+01
-0.3061452E+01 -0.89596E+01
-0.3060392E+01 -0.89564E+01
-0.3059332E+01 -0.89533E+01
-0.3058272E+01 -0.89501E+01
-0.3057211E+01 -0.89469E+01
-0.3056151E+01 -0.89437E+01
-0.3055091E+01 -0.89405E+01
-0.3054031E+01 -0.89374E+01
-0.3052971E+01 -0.89342E+01
-0.3051910E+01 -0.89310E+01
-0.3050850E+01 -0.89278E+01
-0.3049790E+01 -0.89246E+01
-0.3048730E+01 -0.89215E+01
-0.3047669E+01 -0.89183E+01
-0.3046609E+01 -0.89151E+01
-0.3045549E+01 -0.89119E+01
-0.3044489E+01 -0.89087E+01
-0.3043429E+01 -0.89056E+01
-0.3042368E+01 -0.89024E+01
-0.3041308E+01 -0.88992E+01
-0.3040248E+01 -0.88960E+01
-0.3039188E+01 -0.88928E+01
-0.3038128E+01 -0.88897E+01
-0.3037067E+01 -0.88865E+01
-0.3036007E+01 -0.88833E+01
-0.3034947E+01 -0.88801E+01
-0.3033887E+01 -0.88769E+01
-0.3032827E+01 -0.88738E+01
-0.3031766E+01 -0.88706E+01
-0.3030706E+01 -0.88674E+01
-0.3029646E+01 -0.88642E+01
-0.3028586E+01 -0.88610E+01
-0.3027525E+01 -0.88579E+01
-0.3026465E+01 -0.88547E+01
-0.3025405E+01 -0.88515E+01
-0.3024345E+01 -0.88483E+01
-0.3023285E+01 -0.88451E+01
-0.3022224E+01 -0.88420E+01
-0.3021164E+01 -0.88388E+01
-0.3020104E+01 -0.88356E+01
-0.3019044E+01 -0.88324E+01
-0.3017984E+01 -0.88292E+01
-0.3016923E+01 -0.88261E+01
-0.3015863E+01 -0.88229E+01
-0.3014803E+01 -0.88197E+01
-0.3013743E+01 -0.88165E+01
-0.3012682E+01 -0.88133E+01
-0.3011622E+01 -0.88102E+01
-0.3010562E+01 -0.88070E+01
-0.3009502E+01 -0.88038E+01
-0.3008442E+01 -0.88006E+01
-0.3007381E+01 -0.87974E+01
-0.3006321E+01 -0.87943E+01
-0.3005261E+01 -0.87911E+01
-0.3004201E+01 -0.87879E+01
-0.3003141E+01 -0.87847E+01
-0.3002080E+01 -0.87815E+01
-0.3001020E+01 -0.87784E+01
-0.2999960E+01 -0.87752E+01
-0.2998900E+01 -0.87720E+01
-0.2997840E+01 -0.87688E+01
-0.2996779E+01 -0.87656E+01
-0.2995719E+01 -0.87625E+01
-0.2994659E+01 -0.87593E+01
-0.2993599E+01 -0.87561E+01
-0.2992538E+01 -0.87529E+01
-0.2991478E+01 -0.87497E+01
-0.2990418E+01 -0.87466E+01
-0.2989358E+01 -0.87434E+01
-0.2988298E+01 -0.87402E+01
-0.2987237E+01 -0.87370E+01
-0.2986177E+01 -0.87338E+01
-0.2985117E+01 -0.87307E+01
-0.2984057E+01 -0.87275E+01
-0.2982997E+01 -0.87243E+01
-0.2981936E+01 -0.87211E+01
-0.2980876E+01 -0.87179E+01
-0.2979816E+01 -0.87148E+01
-0.2978756E+01 -0.87116E+01
-0.2977695E+01 -0.87084E+01
-0.2976635E+01 -0.87052E+01
-0.2975575E+01 -0.87020E+01
-0.2974515E+01 -0.86989E+01
-0.2973455E+01 -0.86957E+01
-0.2972394E+01 -0.86925E+01
-0.2971334E+01 -0.86893E+01
-0.2970274E+01 -0.86862E+01
-0.2969214E+01 -0.86830E+01
-0.2968154E+01 -0.86798E+01
-0.2967093E+01 -0.86766E+01
-0.2966033E+01 -0.86734E+01
-0.2964973E+01 -0.86703E+01
-0.2963913E+01 -0.86671E+01
-0.2962853E+01 -0.86639E+01
-0.2961792E+01 -0.86607E+01
-0.2960732E+01 -0.86575E+01
-0.2959672E+01 -0.86544E+01
-0.2958612E+01 -0.86512E+01
-0.2957551E+01 -0.86480E+01
-0.2956491E+01 -0.86448E+01
-0.2955431E+01 -0.86416E+01
-0.2954371E+01 -0.86385E+01
-0.2953311E+01 -0.86353E+01
-0.2952250E+01 -0.86321E+01
-0.2951190E+01 -0.86289E+01
-0.2950130E+01 -0.86257E+01
-0.2949070E+01 -0.86226E+01
-0.2948010E+01 -0.86194E+01
-0.2946949E+01 -0.86162E+01
-0.2945889E+01 -0.86130E+01
-0.2944829E+01 -0.86098E+01
-0.2943769E+01 -0.86067E+01
-0.2942708E+01 -0.86035E+01
-0.2941648E+01 -0.86003E+01
-0.2940588E+01 -0.85971E+01
-0.2939528E+01 -0.85939E+01
-0.2938468E+01 -0.85908E+01
-0.2937407E+01 -0.85876E+01
-0.2936347E+01 -0.85844E+01
-0.2935287E+01 -0.85812E+01
-0.2934227E+01 -0.85780E+01
-0.2933167E+01 -0.85749E+01
-0.2932106E+01 -0.85717E+01
-0.2931046E+01 -0.85685E+01
-0.2929986E+01 -0.85653E+01
-0.2928926E+01 -0.85621E+01
-0.2927866E+01 -0.85590E+01
-0.2926805E+01 -0.85558E+01
-0.2925745E+01 -0.85526E+01
-0.2924685E+01 -0.85494E+01
-0.2923625E+01 -0.85462E+01
-0.2922564E+01 -0.85431E+01
-0.2921504E+01 -0.85399E+01
-0.2920444E+01 -0.85367E+01
-0.2919384E+01 -0.85335E+01
-0.2918324E+01 -0.85303E+01
-0.2917263E+01 -0.85272E+01
-0.2916203E+01 -0.85240E+01
-0.2915143E+01 -0.85208E+01
-0.2914083E+01 -0.85176E+01
-0.2913023E+01 -0.85145E+01
-0.2911962E+01 -0.85113E+01
-0.2910902E+01 -0.85081E+01
-0.2909842E+01 -0.85049E+01
-0.2908782E+01 -0.85017E+01
-0.2907722E+01 -0.84986E+01
-0.2906661E+01 -0.84954E+01
-0.2905601E+01 -0.84922E+01
-0.2904541E+01 -0.84890E+01
-0.2903481E+01 -0.84858E+01
-0.2902420E+01 -0.84827E+01
-0.2901360E+01 -0.84795E+01
-0.2900300E+01 -0.84763E+01
-0.2899240E+01 -0.84731E+01
-0.2898180E+01 -0.84699E+01
-0.2897119E+01 -0.84668E+01
-0.2896059E+01 -0.84636E+01
-0.2894999E+01 -0.84604E+01
-0.2893939E+01 -0.84572E+01
-0.2892879E+01 -0.84540E+01
-0.2891818E+01 -0.84509E+01
-0.2890758E+01 -0.84477E+01
-0.2889698E+01 -0.84445E+01
-0.2888638E+01 -0.84413E+01
-0.2887577E+01 -0.84381E+01
-0.2886517E+01 -0.84350E+01
-0.2885457E+01 -0.84318E+01
-0.2884397E+01 -0.84286E+01
-0.2883337E+01 -0.84254E+01
-0.2882276E+01 -0.84222E+01
-0.2881216E+01 -0.84191E+01
-0.2880156E+01 -0.84159E+01
-0.2879096E+01 -0.84127E+01
-0.2878036E+01 -0.84095E+01
-0.2876975E+01 -0.84063E+01
-0.2875915E+01 -0.84032E+01
-0.2874855E+01 -0.84000E+01
-0.2873795E+01 -0.83968E+01
-0.2872735E+01 -0.83936E+01
-0.2871674E+01 -0.83905E+01
-0.2870614E+01 -0.83873E+01
-0.2869554E+01 -0.83841E+01
-0.2868494E+01 -0.83809E+01
-0.2867433E+01 -0.83777E+01
-0.2866373E+01 -0.83746E+01
-0.2865313E+01 -0.83714E+01
-0.2864253E+01 -0.83682E+01
-0.2863193E+01 -0.83650E+01
-0.2862132E+01 -0.83618E+01
-0.2861072E+01 -0.83587E+01
-0.2860012E+01 -0.83555E+01
-0.2858952E+01 -0.83523E+01
-0.2857892E+01 -0.83491E+01
-0.2856831E+01 -0.83459E+01
-0.2855771E+01 -0.83428E+01
-0.2854711E+01 -0.83396E+01
-0.2853651E+01 -0.83364E+01
-0.2852590E+01 -0.83332E+01
-0.2851530E+01 -0.83300E+01
-0.2850470E+01 -0.83269E+01
-0.2849410E+01 -0.83237E+01
-0.2848350E+01 -0.83205E+01
-0.2847289E+01 -0.83173E+01
-0.2846229E+01 -0.83141E+01
-0.2845169E+01 -0.83110E+01
-0.2844109E+01 -0.83078E+01
-0.2843049E+01 -0.83046E+01
-0.2841988E+01 -0.83014E+01
-0.2840928E+01 -0.82983E+01
-0.2839868E+01 -0.82951E+01
-0.2838808E+01 -0.82919E+01
-0.2837748E+01 -0.82887E+01
-0.2836687E+01 -0.82855E+01
-0.2835627E+01 -0.82824E+01
-0.2834567E+01 -0.82792E+01
-0.2833507E+01 -0.82760E+01
-0.2832446E+01 -0.82728E+01
-0.2831386E+01 -0.82696E+01
-0.2830326E+01 -0.82665E+01
-0.2829266E+01 -0.82633E+01
-0.2828206E+01 -0.82601E+01
-0.2827145E+01 -0.82569E+01
-0.2826085E+01 -0.82537E+01
-0.2825025E+01 -0.82506E+01
-0.2823965E+01 -0.82474E+01
-0.2822905E+01 -0.82442E+01
-0.2821844E+01 -0.82410E+01
-0.2820784E+01 -0.82378E+01
-0.2819724E+01 -0.82347E+01
-0.2818664E+01 -0.82315E+01
-0.2817603E+01 -0.82283E+01
-0.2816543E+01 -0.82251E+01
-0.2815483E+01 -0.82219E+01
-0.2814423E+01 -0.82188E+01
-0.2813363E+01 -0.82156E+01
-0.2812302E+01 -0.82124E+01
-0.2811242E+01 -0.82092E+01
-0.2810182E+01 -0.82061E+01
-0.2809122E+01 -0.82029E+01
-0.2808062E+01 -0.81997E+01
-0.2807001E+01 -0.81965E+01
