.601256646879345e-6	.601595858820562e-6	.602742221706744e-6	.606424314080376e-6	.617293879011433e-6
.602915433305746e-6	.607325869097173e-6	.622487936144793e-6	.677563642451984e-6	.828152625510007e-6
.599982137237911e-6	.597125048714075e-6	.586928172207278e-6	.556145810065900e-6	.526772076180358e-6
.599581523883563e-6	.596976596015840e-6	.593792587857904e-6	.592743840238141e-6	.592452715806340e-6
.598837554065487e-6	.599815869270250e-6	.601447883429057e-6	.601643655466596e-6	.601642210362871e-6
