-90	1.7410	
-89	1.8108	
-88	1.1848	
-87	2.9815	
-86	1.8761	
-85	1.5130	
-84	3.0248	
-83	1.4630	
-82	1.0208	
-81	1.9444	
-80	1.8359	
-79	2.2377	
-78	1.3733	
-77	1.4643	
-76	1.9777	
-75	2.2374	
-74	1.3275	
-73	1.5303	
-72	1.7703	
-71	2.5003	
-70	2.7507	
-69	2.5653	
-68	1.4714	
-67	2.2503	
-66	1.8607	
-65	3.4151	
-64	3.1162	
-63	1.0037	
-62	1.6056	
-61	2.5798	
-60	3.8056	
-59	3.5598	
-58	2.7175	
-57	3.2176	
-56	5.1145	
-55	5.0697	
-54	4.7562	
-53	4.6797	
-52	5.7248	
-51	5.8412	
-50	5.0672	
-49	5.0493	
-48	6.8634	
-47	8.0004	
-46	7.6419	
-45	6.4694	
-44	8.0050	
-43	8.7842	
-42	9.2138	
-41	9.5062	
-40	12.4801	
-39	14.3760	
-38	14.8389	
-37	23.1758	
-36	27.9921	
-35	30.1182	
-34	37.7924	
-33	43.6779	
-32	54.0485	
-31	66.2038	
-30	72.0049	
-29	90.2202	
-28	103.5472	
-27	123.5949	
-26	125.5802	
-25	146.9053	
-24	168.2289	
-23	204.0779	
-22	242.5557	
-21	279.6434	
-20	313.3557	
-19	347.1127	
-18	429.2939	
-17	493.7780	
-16	558.5508	
-15	655.6650	
-14	805.2371	
-13	962.9684	
-12	1134.4460	
-11	1325.4606	
-10	1618.6503	
-9	1953.1104	
-8	2226.4373	
-7	2659.9771	
-6	2964.6389	
-5	3407.8591	
-4	3871.4827	
-3	4353.2363	
-2	4849.6934	
-1	5243.0781	
0	5525.8452	
1	5964.5659	
2	5919.0122	
3	5788.1738	
4	5719.3047	
5	5516.8359	
6	5165.6313	
7	4820.3018	
8	4364.8765	
9	3912.9185	
10	3502.7512	
11	3027.3210	
12	2664.3601	
13	2383.4485	
14	2058.6438	
15	1715.5835	
16	1372.5396	
17	1140.9982	
18	964.2073	
19	799.0810	
20	645.7883	
21	565.5858	
22	479.0988	
23	403.3250	
24	337.1151	
25	276.6568	
26	243.1643	
27	206.8162	
28	173.4860	
29	125.0756	
30	114.5010	
31	96.6578	
32	91.1623	
33	74.4005	
34	66.7290	
35	51.3815	
36	39.0910	
37	35.7035	
38	38.9342	
39	38.0218	
40	31.3507	
41	28.7352	
42	24.9729	
43	19.7416	
44	17.7200	
45	16.7247	
46	12.9952	
47	14.9016	
48	13.4694	
49	11.9386	
50	10.1646	
51	11.0575	
52	8.5843	
53	8.9147	
54	7.0455	
55	7.1226	
56	8.5884	
57	5.9594	
58	4.5707	
59	4.0961	
60	3.9300	
61	5.2923	
62	4.0736	
63	4.6977	
64	4.7603	
65	5.6968	
66	4.0448	
67	3.2982	
68	3.2551	
69	2.8793	
70	3.7932	
71	2.1848	
72	1.1034	
73	0.7958	
74	3.7854	
75	3.0348	
76	2.0647	
77	0.7866	
78	2.9947	
79	1.7531	
80	0.7856	
81	2.3657	
82	3.3551	
83	2.2925	
84	1.2921	
85	1.1162	
86	1.3464	
87	2.1780	
88	2.7234	
89	1.1915	
