-90	127.5105	
-89	134.2682	
-88	133.8541	
-87	126.7645	
-86	120.8060	
-85	128.8902	
-84	126.5496	
-83	127.2029	
-82	137.0819	
-81	125.4932	
-80	118.3462	
-79	123.3954	
-78	134.3452	
-77	132.8975	
-76	134.1358	
-75	130.3214	
-74	132.2439	
-73	145.9720	
-72	129.3652	
-71	133.8169	
-70	125.0979	
-69	131.4846	
-68	138.8117	
-67	146.5697	
-66	139.3018	
-65	140.8928	
-64	154.2753	
-63	147.2533	
-62	148.6210	
-61	153.8773	
-60	153.4479	
-59	151.7789	
-58	190.2289	
-57	174.7253	
-56	174.7437	
-55	177.3832	
-54	192.8344	
-53	198.0441	
-52	191.0569	
-51	220.1341	
-50	220.6137	
-49	222.2748	
-48	238.0116	
-47	234.7206	
-46	235.1879	
-45	245.8480	
-44	279.7763	
-43	271.5250	
-42	267.9384	
-41	289.9722	
-40	296.1746	
-39	316.3615	
-38	338.8830	
-37	365.0885	
-36	361.6882	
-35	383.7371	
-34	411.5969	
-33	429.9913	
-32	437.8089	
-31	455.4978	
-30	493.7232	
-29	500.8822	
-28	552.9133	
-27	563.1342	
-26	600.2637	
-25	616.3486	
-24	650.9403	
-23	673.6445	
-22	689.2763	
-21	708.4323	
-20	782.9813	
-19	832.4503	
-18	888.3933	
-17	944.8776	
-16	963.7708	
-15	993.1797	
-14	1046.1559	
-13	1139.0059	
-12	1131.9436	
-11	1185.4030	
-10	1216.4648	
-9	1233.3813	
-8	1284.1588	
-7	1350.5511	
-6	1420.7489	
-5	1452.6239	
-4	1446.3036	
-3	1497.2952	
-2	1541.3082	
-1	1534.2911	
0	1548.7911	
1	1598.9420	
2	1601.6796	
3	1655.6777	
4	1741.6600	
5	1766.9928	
6	1718.5089	
7	1710.3751	
8	1714.7324	
9	1705.5012	
10	1642.5627	
11	1607.8326	
12	1568.3467	
13	1568.9365	
14	1502.9659	
15	1444.9312	
16	1420.4521	
17	1402.7034	
18	1417.8287	
19	1348.4720	
20	1277.6423	
21	1204.0679	
22	1183.7590	
23	1155.5929	
24	1098.5470	
25	1041.4312	
26	1004.7388	
27	916.3716	
28	893.6014	
29	867.8148	
30	844.0263	
31	759.1255	
32	774.9656	
33	705.4283	
34	683.2650	
35	653.9575	
36	612.8234	
37	593.0884	
38	572.7397	
39	538.8238	
40	521.0582	
41	523.1084	
42	501.6526	
43	499.5321	
44	454.9415	
45	435.9773	
46	417.4762	
47	416.1347	
48	388.4152	
49	347.3319	
50	351.1620	
51	301.0280	
52	299.3443	
53	305.4752	
54	261.4059	
55	255.6260	
56	247.3285	
57	237.5029	
58	248.4479	
59	218.6621	
60	233.1463	
61	216.1564	
62	192.8795	
63	207.2769	
64	194.4597	
65	191.3211	
66	188.2540	
67	178.3870	
68	160.4330	
69	166.9817	
70	170.8189	
71	166.0759	
72	165.8115	
73	162.8168	
74	153.0277	
75	156.1342	
76	152.4917	
77	147.0405	
78	142.8494	
79	150.0857	
80	160.9253	
81	158.3278	
82	150.5522	
83	139.1284	
84	141.0548	
85	154.7651	
86	135.6682	
87	131.7884	
88	134.4519	
89	129.7504	
