#
#
  0.50000001E-01  0.45764970E-04  0.12347751E+01 -0.43394668E+01 -0.13010300E+01
  0.10000000E+00  0.18347936E-03  0.12553173E+01 -0.37364128E+01 -0.99999999E+00
  0.15000000E+00  0.41921951E-03  0.12720043E+01 -0.33775585E+01 -0.82390873E+00
  0.20000000E+00  0.75909037E-03  0.12854764E+01 -0.31197065E+01 -0.69897000E+00
  0.25000000E+00  0.11956091E-02  0.12972942E+01 -0.29224108E+01 -0.60205998E+00
  0.30000000E+00  0.16829430E-02  0.13102631E+01 -0.27739306E+01 -0.52287874E+00
  0.35000001E+00  0.20785369E-02  0.13310180E+01 -0.26822423E+01 -0.45593195E+00
  0.40000001E+00  0.18938748E-02  0.13967275E+01 -0.27226487E+01 -0.39794000E+00
  0.45000001E+00  0.57500557E-03  0.20378659E+01 -0.32403279E+01 -0.34678748E+00
  0.50000001E+00  0.72926336E-03  0.20634477E+01 -0.31371156E+01 -0.30102999E+00
  0.55000001E+00  0.90518501E-03  0.20869604E+01 -0.30432626E+01 -0.25963730E+00
  0.60000001E+00  0.11060656E-02  0.21076910E+01 -0.29562191E+01 -0.22184874E+00
  0.65000001E+00  0.13360806E-02  0.21251068E+01 -0.28741673E+01 -0.18708664E+00
  0.70000001E+00  0.16000031E-02  0.21389372E+01 -0.27958792E+01 -0.15490195E+00
  0.75000001E+00  0.19027930E-02  0.21492137E+01 -0.27206085E+01 -0.12493873E+00
  0.80000001E+00  0.22490667E-02  0.21562598E+01 -0.26479977E+01 -0.96910007E-01
  0.85000001E+00  0.26424509E-02  0.21606398E+01 -0.25779931E+01 -0.70581068E-01
  0.90000001E+00  0.30848263E-02  0.21630865E+01 -0.25107693E+01 -0.45757484E-01
  0.95000001E+00  0.35754658E-02  0.21644291E+01 -0.24466674E+01 -0.22276388E-01
  0.10000000E+01  0.41100757E-02  0.21655405E+01 -0.23861502E+01  0.64714920E-08
  0.10500000E+01  0.46797593E-02  0.21673133E+01 -0.23297765E+01  0.21189306E-01
  0.11000000E+01  0.52699351E-02  0.21706701E+01 -0.22781947E+01  0.41392692E-01
  0.11500000E+01  0.58592766E-02  0.21766116E+01 -0.22321560E+01  0.60697847E-01
  0.12000000E+01  0.64187907E-02  0.21863097E+01 -0.21925468E+01  0.79181253E-01
  0.12500000E+01  0.69112364E-02  0.22012644E+01 -0.21604443E+01  0.96910019E-01
  0.13000000E+01  0.72911113E-02  0.22235772E+01 -0.21372063E+01  0.11394336E+00
  0.13500000E+01  0.75060628E-02  0.22564080E+01 -0.21245878E+01  0.13033377E+00
  0.14000000E+01  0.75005323E-02  0.23048235E+01 -0.21249079E+01  0.14612804E+00
  0.14500000E+01  0.72237699E-02  0.23773947E+01 -0.21412361E+01  0.16136801E+00
  0.15000000E+01  0.66465118E-02  0.24891314E+01 -0.21774062E+01  0.17609127E+00
  0.15500000E+01  0.57973330E-02  0.26652410E+01 -0.22367718E+01  0.19033170E+00
  0.16000000E+01  0.48597176E-02  0.29280426E+01 -0.23133890E+01  0.20411999E+00
  0.16500000E+01  0.46926874E-02  0.30768871E+01 -0.23285784E+01  0.21748395E+00
  0.17000000E+01  0.51358419E-02  0.30740494E+01 -0.22893884E+01  0.23044893E+00
  0.17500000E+01  0.56042617E-02  0.30714060E+01 -0.22514816E+01  0.24303806E+00
  0.18000000E+01  0.60933366E-02  0.30695761E+01 -0.22151448E+01  0.25527251E+00
  0.18500000E+01  0.65968326E-02  0.30691507E+01 -0.21806645E+01  0.26717173E+00
  0.19000000E+01  0.71068528E-02  0.30706967E+01 -0.21483227E+01  0.27875361E+00
  0.19500000E+01  0.76138826E-02  0.30747682E+01 -0.21183938E+01  0.29003462E+00
  0.20000000E+01  0.81069356E-02  0.30819235E+01 -0.20911433E+01  0.30103000E+00
