#
#
  0.50000001E-01  0.23204816E-02  0.21262880E+01 -0.26344219E+01 -0.13010300E+01
  0.10000000E+00  0.25984980E-02  0.22068854E+01 -0.25852776E+01 -0.99999999E+00
  0.15000000E+00  0.29000371E-02  0.22728781E+01 -0.25375964E+01 -0.82390873E+00
  0.20000000E+00  0.31545599E-02  0.23456367E+01 -0.25010612E+01 -0.69897000E+00
  0.25000000E+00  0.31596462E-02  0.24784851E+01 -0.25003615E+01 -0.60205998E+00
  0.30000000E+00  0.33970900E-02  0.25483547E+01 -0.24688930E+01 -0.52287874E+00
  0.35000001E+00  0.36293458E-02  0.26144916E+01 -0.24401717E+01 -0.45593195E+00
  0.40000001E+00  0.39183623E-02  0.26612671E+01 -0.24068954E+01 -0.39794000E+00
  0.45000001E+00  0.41879561E-02  0.27087706E+01 -0.23779979E+01 -0.34678748E+00
  0.50000001E+00  0.43463159E-02  0.27795652E+01 -0.23618787E+01 -0.30102999E+00
  0.55000001E+00  0.46117087E-02  0.28235886E+01 -0.23361381E+01 -0.25963730E+00
  0.60000001E+00  0.48597960E-02  0.28706831E+01 -0.23133820E+01 -0.22184874E+00
  0.65000001E+00  0.51586432E-02  0.29062494E+01 -0.22874645E+01 -0.18708664E+00
  0.70000001E+00  0.54765217E-02  0.29367324E+01 -0.22614952E+01 -0.15490195E+00
  0.75000001E+00  0.56276839E-02  0.29980422E+01 -0.22496703E+01 -0.12493873E+00
  0.80000001E+00  0.55603602E-02  0.31037725E+01 -0.22548971E+01 -0.96910007E-01
  0.85000001E+00  0.56229689E-02  0.31827050E+01 -0.22500343E+01 -0.70581068E-01
  0.90000001E+00  0.57273987E-02  0.32527847E+01 -0.22420426E+01 -0.45757484E-01
  0.95000001E+00  0.59830959E-02  0.32882782E+01 -0.22230740E+01 -0.22276388E-01
  0.10000000E+01  0.62287818E-02  0.33257643E+01 -0.22055969E+01  0.64714920E-08
  0.10500000E+01  0.63345717E-02  0.33929030E+01 -0.21982827E+01  0.21189306E-01
  0.11000000E+01  0.65744870E-02  0.34310658E+01 -0.21821381E+01  0.41392692E-01
  0.11500000E+01  0.68399182E-02  0.34633118E+01 -0.21649491E+01  0.60697847E-01
  0.12000000E+01  0.71281969E-02  0.34899969E+01 -0.21470203E+01  0.79181253E-01
  0.12500000E+01  0.73763897E-02  0.35230926E+01 -0.21321561E+01  0.96910019E-01
  0.13000000E+01  0.73896984E-02  0.35996847E+01 -0.21313733E+01  0.11394336E+00
  0.13500000E+01  0.74313385E-02  0.36711046E+01 -0.21289330E+01  0.13033377E+00
  0.14000000E+01  0.74302368E-02  0.37524698E+01 -0.21289973E+01  0.14612804E+00
  0.14500000E+01  0.75418454E-02  0.38120979E+01 -0.21225224E+01  0.16136801E+00
  0.15000000E+01  0.78036472E-02  0.38406330E+01 -0.21077024E+01  0.17609127E+00
  0.15500000E+01  0.79761945E-02  0.38871599E+01 -0.20982043E+01  0.19033170E+00
  0.16000000E+01  0.79517389E-02  0.39745988E+01 -0.20995379E+01  0.20411999E+00
  0.16500000E+01  0.81937927E-02  0.40064737E+01 -0.20865150E+01  0.21748395E+00
  0.17000000E+01  0.84347675E-02  0.40383064E+01 -0.20739269E+01  0.23044893E+00
  0.17500000E+01  0.87450755E-02  0.40559263E+01 -0.20582364E+01  0.24303806E+00
  0.18000000E+01  0.90167865E-02  0.40802771E+01 -0.20449482E+01  0.25527251E+00
  0.18500000E+01  0.90742676E-02  0.41437195E+01 -0.20421884E+01  0.26717173E+00
  0.19000000E+01  0.91692453E-02  0.41998891E+01 -0.20376664E+01  0.27875361E+00
  0.19500000E+01  0.91924819E-02  0.42704513E+01 -0.20365672E+01  0.29003462E+00
  0.20000000E+01  0.93917317E-02  0.43078300E+01 -0.20272543E+01  0.30103000E+00
