302.77209860654864283	289.44394261655703597	264.55269814574696636	204.44919674883227957	165.60478544395943243	276.96678394679326923
301.69147263508678928	288.38898656691508698	263.49910637354305553	203.12636515392119049	164.23637847456722364	276.97227993976487801
300.55344440962026268	287.28373466349792260	262.40607655850068585	201.77199963298093368	162.84240499434384939	276.97698512201888159
299.35535846243521863	286.12593229556421163	261.27206828494558463	200.38540827549443468	161.42260652026545468	276.98081186348117751
298.09447474146443666	284.91324796231804647	260.09548920147668908	198.96589392236584127	159.97674145037720670	276.98366633078129254
296.76797083743576776	283.64327406006732899	258.87469484395024335	197.51275574510676201	158.50458771479661367	276.98544804289446789
295.37294503524428071	282.31352824663660495	257.60798872451700523	196.02529111967879024	157.00594576582904326	276.98604938839165945
293.90642029416354646	280.92145546653314188	256.29362273175842361	194.50279784314063848	155.48064194815275618	276.98535510060205321
292.36534927010532233	279.46443072895216824	254.92979789284816332	192.94457674964519138	153.92853229376700482	276.98324168665863066
290.74662050193376450	277.93976273989670269	253.51466555525777968	191.34993479238987457	152.34950679006045278	276.97957680604555886
289.04706589275594760	276.34469849948290280	252.04632905291620916	189.71818867022859245	150.74349417277504834	276.97421859390065513
287.26346962604339512	274.67642898589962020	250.52284593001964836	188.04866909229655420	149.11046729857455414	276.96701492395307204
285.39257866526962952	272.93209605847839080	248.94223080498133689	186.34072579181148949	147.45044915405749375	276.95780260560492493
283.43111499433719614	271.10880072388449731	247.30245896743342490	184.59373342201221449	145.76351955895997327	276.94640650930921251
281.37578976425477642	269.20361292152557099	245.60147081288402407	182.80709849404243892	144.04982262042914813	276.93263861407394596
279.22331951913046511	267.21358299684074452	243.83717723274584467	180.98026754988303964	142.30957499191901555	276.91629697066008274
276.97044468136860789	265.13575504411096689	242.00746609215829804	179.11273680503419598	140.54307498359974291	276.89716457387447642
274.61395048176866006	262.96718231372591150	240.11020994450676123	177.20406354802924346	138.75071256011824199	276.87500813733706800
272.15069052477252673	260.70494489232940182	238.14327514999603654	175.25387965036942116	136.93298024483055116	276.84957676428892848
269.57761318210680478	258.34616987777510119	236.10453258625930685	173.26190762565544943	135.09048492576640142	276.82060050849091894
266.89179100919150928	255.88805428412985626	233.99187016197076871	171.22797978681290317	133.22396052591972259	276.78778882015571762
500000000.00000000000/Im(fsolve(exp(-.100e-7*(beta^2-13531222564546.468195*Pi^2)^(1/2))-(.47366224755578438705*(beta^2-13531222564546.468195*Pi^2)^(1/2)+(beta^2-6409229292100.624900*Pi^2*(1.758276-9.1454900462862948276/Pi^2/(1.+1.316666667*I/Pi)))^(1/2)/(1.758276-9.1454900462862948276/Pi^2/(1.+1.316666667*I/Pi)))/(.47366224755578438705*(beta^2-13531222564546.468195*Pi^2)^(1/2)-(beta^2-6409229292100.624900*Pi^2*(1.758276-9.1454900462862948276/Pi^2/(1.+1.316666667*I/Pi)))^(1/2)/(1.758276-9.1454900462862948276/Pi^2/(1.+1.316666667*I/Pi)))*(.47366224755578438705*(beta^2-13531222564546.468195*Pi^2)^(1/2)+(beta^2-6409229292100.624900*Pi^2*(13.64+.48e-1*I-140.8290698/Pi^2/(1.+1.196969697*I/Pi)))^(1/2)/(13.64+.48e-1*I-140.8290698/Pi^2/(1.+1.196969697*I/Pi)))/(.47366224755578438705*(beta^2-13531222564546.468195*Pi^2)^(1/2)-(beta^2-6409229292100.624900*Pi^2*(13.64+.48e-1*I-140.8290698/Pi^2/(1.+1.196969697*I/Pi)))^(1/2)/(13.64+.48e-1*I-140.8290698/Pi^2/(1.+1.196969697*I/Pi))) = 0,beta,complex))*signum(Im(fsolve(exp(-.100e-7*(beta^2-13531222564546.468195*Pi^2)^(1/2))-(.47366224755578438705*(beta^2-13531222564546.468195*Pi^2)^(1/2)+(beta^2-6409229292100.624900*Pi^2*(1.758276-9.1454900462862948276/Pi^2/(1.+1.316666667*I/Pi)))^(1/2)/(1.758276-9.1454900462862948276/Pi^2/(1.+1.316666667*I/Pi)))/(.47366224755578438705*(beta^2-13531222564546.468195*Pi^2)^(1/2)-(beta^2-6409229292100.624900*Pi^2*(1.758276-9.1454900462862948276/Pi^2/(1.+1.316666667*I/Pi)))^(1/2)/(1.758276-9.1454900462862948276/Pi^2/(1.+1.316666667*I/Pi)))*(.47366224755578438705*(beta^2-13531222564546.468195*Pi^2)^(1/2)+(beta^2-6409229292100.624900*Pi^2*(13.64+.48e-1*I-140.8290698/Pi^2/(1.+1.196969697*I/Pi)))^(1/2)/(13.64+.48e-1*I-140.8290698/Pi^2/(1.+1.196969697*I/Pi)))/(.47366224755578438705*(beta^2-13531222564546.468195*Pi^2)^(1/2)-(beta^2-6409229292100.624900*Pi^2*(13.64+.48e-1*I-140.8290698/Pi^2/(1.+1.196969697*I/Pi)))^(1/2)/(13.64+.48e-1*I-140.8290698/Pi^2/(1.+1.196969697*I/Pi))) = 0,beta,complex)))	253.32789092475270622	231.80320736994374243	169.15206119403949164	131.33428145720147579	276.75082887330825266
500000000.00000000000/Im(fsolve(exp(-.100e-7*(beta^2-13531222564546.468195*Pi^2)^(1/2))-(.47366224755578438705*(beta^2-13531222564546.468195*Pi^2)^(1/2)+(beta^2-6409229292100.624900*Pi^2*(1.758276-9.3585158727705211228/Pi^2/(1.+1.316666667*I/Pi)))^(1/2)/(1.758276-9.3585158727705211228/Pi^2/(1.+1.316666667*I/Pi)))/(.47366224755578438705*(beta^2-13531222564546.468195*Pi^2)^(1/2)-(beta^2-6409229292100.624900*Pi^2*(1.758276-9.3585158727705211228/Pi^2/(1.+1.316666667*I/Pi)))^(1/2)/(1.758276-9.3585158727705211228/Pi^2/(1.+1.316666667*I/Pi)))*(.47366224755578438705*(beta^2-13531222564546.468195*Pi^2)^(1/2)+(beta^2-6409229292100.624900*Pi^2*(13.64+.48e-1*I-140.8290698/Pi^2/(1.+1.196969697*I/Pi)))^(1/2)/(13.64+.48e-1*I-140.8290698/Pi^2/(1.+1.196969697*I/Pi)))/(.47366224755578438705*(beta^2-13531222564546.468195*Pi^2)^(1/2)-(beta^2-6409229292100.624900*Pi^2*(13.64+.48e-1*I-140.8290698/Pi^2/(1.+1.196969697*I/Pi)))^(1/2)/(13.64+.48e-1*I-140.8290698/Pi^2/(1.+1.196969697*I/Pi))) = 0,beta,complex))*signum(Im(fsolve(exp(-.100e-7*(beta^2-13531222564546.468195*Pi^2)^(1/2))-(.47366224755578438705*(beta^2-13531222564546.468195*Pi^2)^(1/2)+(beta^2-6409229292100.624900*Pi^2*(1.758276-9.3585158727705211228/Pi^2/(1.+1.316666667*I/Pi)))^(1/2)/(1.758276-9.3585158727705211228/Pi^2/(1.+1.316666667*I/Pi)))/(.47366224755578438705*(beta^2-13531222564546.468195*Pi^2)^(1/2)-(beta^2-6409229292100.624900*Pi^2*(1.758276-9.3585158727705211228/Pi^2/(1.+1.316666667*I/Pi)))^(1/2)/(1.758276-9.3585158727705211228/Pi^2/(1.+1.316666667*I/Pi)))*(.47366224755578438705*(beta^2-13531222564546.468195*Pi^2)^(1/2)+(beta^2-6409229292100.624900*Pi^2*(13.64+.48e-1*I-140.8290698/Pi^2/(1.+1.196969697*I/Pi)))^(1/2)/(13.64+.48e-1*I-140.8290698/Pi^2/(1.+1.196969697*I/Pi)))/(.47366224755578438705*(beta^2-13531222564546.468195*Pi^2)^(1/2)-(beta^2-6409229292100.624900*Pi^2*(13.64+.48e-1*I-140.8290698/Pi^2/(1.+1.196969697*I/Pi)))^(1/2)/(13.64+.48e-1*I-140.8290698/Pi^2/(1.+1.196969697*I/Pi))) = 0,beta,complex)))	250.66309753332350824	229.53651214434154867	167.03427727559570793	129.42247672175681033	276.70938377317569046
500000000.00000000000/Im(fsolve(exp(-.100e-7*(beta^2-13531222564546.468195*Pi^2)^(1/2))-(.47366224755578438705*(beta^2-13531222564546.468195*Pi^2)^(1/2)+(beta^2-6409229292100.624900*Pi^2*(1.758276-9.5765037081268378889/Pi^2/(1.+1.316666667*I/Pi)))^(1/2)/(1.758276-9.5765037081268378889/Pi^2/(1.+1.316666667*I/Pi)))/(.47366224755578438705*(beta^2-13531222564546.468195*Pi^2)^(1/2)-(beta^2-6409229292100.624900*Pi^2*(1.758276-9.5765037081268378889/Pi^2/(1.+1.316666667*I/Pi)))^(1/2)/(1.758276-9.5765037081268378889/Pi^2/(1.+1.316666667*I/Pi)))*(.47366224755578438705*(beta^2-13531222564546.468195*Pi^2)^(1/2)+(beta^2-6409229292100.624900*Pi^2*(13.64+.48e-1*I-140.8290698/Pi^2/(1.+1.196969697*I/Pi)))^(1/2)/(13.64+.48e-1*I-140.8290698/Pi^2/(1.+1.196969697*I/Pi)))/(.47366224755578438705*(beta^2-13531222564546.468195*Pi^2)^(1/2)-(beta^2-6409229292100.624900*Pi^2*(13.64+.48e-1*I-140.8290698/Pi^2/(1.+1.196969697*I/Pi)))^(1/2)/(13.64+.48e-1*I-140.8290698/Pi^2/(1.+1.196969697*I/Pi))) = 0,beta,complex))*signum(Im(fsolve(exp(-.100e-7*(beta^2-13531222564546.468195*Pi^2)^(1/2))-(.47366224755578438705*(beta^2-13531222564546.468195*Pi^2)^(1/2)+(beta^2-6409229292100.624900*Pi^2*(1.758276-9.5765037081268378889/Pi^2/(1.+1.316666667*I/Pi)))^(1/2)/(1.758276-9.5765037081268378889/Pi^2/(1.+1.316666667*I/Pi)))/(.47366224755578438705*(beta^2-13531222564546.468195*Pi^2)^(1/2)-(beta^2-6409229292100.624900*Pi^2*(1.758276-9.5765037081268378889/Pi^2/(1.+1.316666667*I/Pi)))^(1/2)/(1.758276-9.5765037081268378889/Pi^2/(1.+1.316666667*I/Pi)))*(.47366224755578438705*(beta^2-13531222564546.468195*Pi^2)^(1/2)+(beta^2-6409229292100.624900*Pi^2*(13.64+.48e-1*I-140.8290698/Pi^2/(1.+1.196969697*I/Pi)))^(1/2)/(13.64+.48e-1*I-140.8290698/Pi^2/(1.+1.196969697*I/Pi)))/(.47366224755578438705*(beta^2-13531222564546.468195*Pi^2)^(1/2)-(beta^2-6409229292100.624900*Pi^2*(13.64+.48e-1*I-140.8290698/Pi^2/(1.+1.196969697*I/Pi)))^(1/2)/(13.64+.48e-1*I-140.8290698/Pi^2/(1.+1.196969697*I/Pi))) = 0,beta,complex)))	247.89124939299622361	227.18982031740365790	164.87494725600796786	127.48974445474469011	276.66309064541925481
