587954.3771	1207264.283	636.8612969	636.8612969	636.8612969	636.8612969	636.8612969	636.8612969	636.8612969	636.8612969	636.8612969	13527.56373	636.8612969	636.8612969	9725.233248	12979.10764	12272.47841	33447.18850	19201.58759	18766.14839
522096.9954	855591.6902	375302080.7	590.3530715	590.3530715	590.3530715	590.3530715	590.3530715	590.3530715	590.3530715	144772.3478	11820.32239	7377.272109	590.3530715	9777.627487	12493.32101	12152.98989	25840.13575	18051.62836	16591.67876
450928.2975	606638.3872	1308684.612	534.5288120	534.5288120	534.5288120	534.5288120	534.5288120	534.5288120	534.5288120	37027.62196	9925.732996	7468.000060	701794.0238	9785.410086	11874.32956	11687.42214	19663.82274	16047.60008	14458.63265
378339.8170	430407.6612	544877.9638	902029.5829	13340632.43	470.5520721	470.5520721	470.5520721	470.5520721	62155.83981	17773.93527	7952.788658	7504.136342	55237.44962	9623.943660	10998.26627	10695.56147	14918.12682	13409.65815	12409.17103
308543.4642	305664.9255	299463.9972	286124.1694	258951.9303	211038.7697	146096.2853	84239.10228	42416.92137	20272.34390	10084.70105	6041.248414	7342.187086	26258.20415	8998.789943	9597.958672	9232.064239	11221.74511	10604.03911	10294.52819
329.5642461	329.5642461	329.5642461	329.5642461	329.5642461	329.5642461	329.5642461	329.5642461	18065.92282	10390.92692	6157.173983	4331.649879	6683.478007	16762.48142	7481.069845	7435.045332	7696.948135	8078.392743	7966.586771	8027.404570
260.3297431	260.3297431	260.3297431	260.3297431	260.3297431	260.3297431	260.3297431	260.3297431	10089.48369	6180.259056	260.3297431	260.3297431	5200.010005	12530.50809	5122.339737	4944.990599	6296.713392	5593.695231	5813.575738	5840.745044
196.8300798	196.8300798	196.8300798	196.8300798	196.8300798	196.8300798	196.8300798	10038.14004	6315.190651	196.8300798	196.8300798	196.8300798	500000000.0/Im(fsolve(exp(-.1592428676e-6*(beta^2-.6250000000e13*Pi^2*(14.9+.627*I-44.78192734/Pi^2/(1+1.212121212*I/Pi)))^(1/2))-((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-44.78192734/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-44.78192734/Pi^2/(1+1.212121212*I/Pi))+.5687389238*(beta^2-.1098922500e14*Pi^2)^(1/2))/((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-44.78192734/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-44.78192734/Pi^2/(1+1.212121212*I/Pi))-.5687389238*(beta^2-.1098922500e14*Pi^2)^(1/2))*((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-44.78192734/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-44.78192734/Pi^2/(1+1.212121212*I/Pi))+(.7407347476e-1-.2106978837e-3*I)*(beta^2-(.8437500000e14+.2400000000e12*I)*Pi^2)^(1/2))/((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-44.78192734/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-44.78192734/Pi^2/(1+1.212121212*I/Pi))+(-.7407347476e-1+.2106978837e-3*I)*(beta^2-(.8437500000e14+.2400000000e12*I)*Pi^2)^(1/2)) = 0,beta,complex))*signum(Im(fsolve(exp(-.1592428676e-6*(beta^2-.6250000000e13*Pi^2*(14.9+.627*I-44.78192734/Pi^2/(1+1.212121212*I/Pi)))^(1/2))-((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-44.78192734/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-44.78192734/Pi^2/(1+1.212121212*I/Pi))+.5687389238*(beta^2-.1098922500e14*Pi^2)^(1/2))/((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-44.78192734/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-44.78192734/Pi^2/(1+1.212121212*I/Pi))-.5687389238*(beta^2-.1098922500e14*Pi^2)^(1/2))*((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-44.78192734/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-44.78192734/Pi^2/(1+1.212121212*I/Pi))+(.7407347476e-1-.2106978837e-3*I)*(beta^2-(.8437500000e14+.2400000000e12*I)*Pi^2)^(1/2))/((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-44.78192734/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-44.78192734/Pi^2/(1+1.212121212*I/Pi))+(-.7407347476e-1+.2106978837e-3*I)*(beta^2-(.8437500000e14+.2400000000e12*I)*Pi^2)^(1/2)) = 0,beta,complex)))	9905.078180	2425.355394	271.4971151	288.5606170	986.8473343	427.6178219	3934.098076
141.3724250	141.3724250	141.3724250	141.3724250	141.3724250	141.3724250	141.3724250	6609.764985	141.3724250	141.3724250	141.3724250	141.3724250	500000000.0/Im(fsolve(exp(-.1592428676e-6*(beta^2-.6250000000e13*Pi^2*(14.9+.627*I-63.25615370/Pi^2/(1+1.212121212*I/Pi)))^(1/2))-((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-63.25615370/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-63.25615370/Pi^2/(1+1.212121212*I/Pi))+.5687389238*(beta^2-.1098922500e14*Pi^2)^(1/2))/((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-63.25615370/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-63.25615370/Pi^2/(1+1.212121212*I/Pi))-.5687389238*(beta^2-.1098922500e14*Pi^2)^(1/2))*((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-63.25615370/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-63.25615370/Pi^2/(1+1.212121212*I/Pi))+(.7407347476e-1-.2106978837e-3*I)*(beta^2-(.8437500000e14+.2400000000e12*I)*Pi^2)^(1/2))/((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-63.25615370/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-63.25615370/Pi^2/(1+1.212121212*I/Pi))+(-.7407347476e-1+.2106978837e-3*I)*(beta^2-(.8437500000e14+.2400000000e12*I)*Pi^2)^(1/2)) = 0,beta,complex))*signum(Im(fsolve(exp(-.1592428676e-6*(beta^2-.6250000000e13*Pi^2*(14.9+.627*I-63.25615370/Pi^2/(1+1.212121212*I/Pi)))^(1/2))-((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-63.25615370/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-63.25615370/Pi^2/(1+1.212121212*I/Pi))+.5687389238*(beta^2-.1098922500e14*Pi^2)^(1/2))/((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-63.25615370/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-63.25615370/Pi^2/(1+1.212121212*I/Pi))-.5687389238*(beta^2-.1098922500e14*Pi^2)^(1/2))*((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-63.25615370/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-63.25615370/Pi^2/(1+1.212121212*I/Pi))+(.7407347476e-1-.2106978837e-3*I)*(beta^2-(.8437500000e14+.2400000000e12*I)*Pi^2)^(1/2))/((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-63.25615370/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-63.25615370/Pi^2/(1+1.212121212*I/Pi))+(-.7407347476e-1+.2106978837e-3*I)*(beta^2-(.8437500000e14+.2400000000e12*I)*Pi^2)^(1/2)) = 0,beta,complex)))	5767.777843	544.2325826	2946.393724	256.0949115	136.7074719	2361.599560	2365.064779
94.88817926	94.88817926	94.88817926	94.88817926	94.88817926	94.88817926	94.88817926	94.88817926	94.88817926	94.88817926	500000000.0/Im(fsolve(exp(-.6339572748e-7*(beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2))-((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))+.5687389238*(beta^2-.1098922500e14*Pi^2)^(1/2))/((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))-.5687389238*(beta^2-.1098922500e14*Pi^2)^(1/2))*((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))+(.7407347476e-1-.2106978837e-3*I)*(beta^2-(.8437500000e14+.2400000000e12*I)*Pi^2)^(1/2))/((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))+(-.7407347476e-1+.2106978837e-3*I)*(beta^2-(.8437500000e14+.2400000000e12*I)*Pi^2)^(1/2)) = 0,beta,complex))*signum(Im(fsolve(exp(-.6339572748e-7*(beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2))-((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))+.5687389238*(beta^2-.1098922500e14*Pi^2)^(1/2))/((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))-.5687389238*(beta^2-.1098922500e14*Pi^2)^(1/2))*((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))+(.7407347476e-1-.2106978837e-3*I)*(beta^2-(.8437500000e14+.2400000000e12*I)*Pi^2)^(1/2))/((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))+(-.7407347476e-1+.2106978837e-3*I)*(beta^2-(.8437500000e14+.2400000000e12*I)*Pi^2)^(1/2)) = 0,beta,complex)))	500000000.0/Im(fsolve(exp(-.1004754569e-6*(beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2))-((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))+.5687389238*(beta^2-.1098922500e14*Pi^2)^(1/2))/((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))-.5687389238*(beta^2-.1098922500e14*Pi^2)^(1/2))*((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))+(.7407347476e-1-.2106978837e-3*I)*(beta^2-(.8437500000e14+.2400000000e12*I)*Pi^2)^(1/2))/((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))+(-.7407347476e-1+.2106978837e-3*I)*(beta^2-(.8437500000e14+.2400000000e12*I)*Pi^2)^(1/2)) = 0,beta,complex))*signum(Im(fsolve(exp(-.1004754569e-6*(beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2))-((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))+.5687389238*(beta^2-.1098922500e14*Pi^2)^(1/2))/((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))-.5687389238*(beta^2-.1098922500e14*Pi^2)^(1/2))*((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))+(.7407347476e-1-.2106978837e-3*I)*(beta^2-(.8437500000e14+.2400000000e12*I)*Pi^2)^(1/2))/((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))+(-.7407347476e-1+.2106978837e-3*I)*(beta^2-(.8437500000e14+.2400000000e12*I)*Pi^2)^(1/2)) = 0,beta,complex)))	500000000.0/Im(fsolve(exp(-.1592428676e-6*(beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2))-((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))+.5687389238*(beta^2-.1098922500e14*Pi^2)^(1/2))/((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))-.5687389238*(beta^2-.1098922500e14*Pi^2)^(1/2))*((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))+(.7407347476e-1-.2106978837e-3*I)*(beta^2-(.8437500000e14+.2400000000e12*I)*Pi^2)^(1/2))/((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))+(-.7407347476e-1+.2106978837e-3*I)*(beta^2-(.8437500000e14+.2400000000e12*I)*Pi^2)^(1/2)) = 0,beta,complex))*signum(Im(fsolve(exp(-.1592428676e-6*(beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2))-((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))+.5687389238*(beta^2-.1098922500e14*Pi^2)^(1/2))/((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))-.5687389238*(beta^2-.1098922500e14*Pi^2)^(1/2))*((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))+(.7407347476e-1-.2106978837e-3*I)*(beta^2-(.8437500000e14+.2400000000e12*I)*Pi^2)^(1/2))/((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))+(-.7407347476e-1+.2106978837e-3*I)*(beta^2-(.8437500000e14+.2400000000e12*I)*Pi^2)^(1/2)) = 0,beta,complex)))	500000000.0/Im(fsolve(exp(-.2523829368e-6*(beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2))-((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))+.5687389238*(beta^2-.1098922500e14*Pi^2)^(1/2))/((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))-.5687389238*(beta^2-.1098922500e14*Pi^2)^(1/2))*((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))+(.7407347476e-1-.2106978837e-3*I)*(beta^2-(.8437500000e14+.2400000000e12*I)*Pi^2)^(1/2))/((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))+(-.7407347476e-1+.2106978837e-3*I)*(beta^2-(.8437500000e14+.2400000000e12*I)*Pi^2)^(1/2)) = 0,beta,complex))*signum(Im(fsolve(exp(-.2523829368e-6*(beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2))-((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))+.5687389238*(beta^2-.1098922500e14*Pi^2)^(1/2))/((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))-.5687389238*(beta^2-.1098922500e14*Pi^2)^(1/2))*((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))+(.7407347476e-1-.2106978837e-3*I)*(beta^2-(.8437500000e14+.2400000000e12*I)*Pi^2)^(1/2))/((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))+(-.7407347476e-1+.2106978837e-3*I)*(beta^2-(.8437500000e14+.2400000000e12*I)*Pi^2)^(1/2)) = 0,beta,complex)))	1302.967978	1945.836201	1057.838996	1232.638942	1228.608137	1228.555072
