-90	20.8772	
-89	16.8182	
-88	19.0490	
-87	16.9452	
-86	16.2132	
-85	13.7466	
-84	17.5543	
-83	15.6208	
-82	16.4753	
-81	19.4444	
-80	17.0328	
-79	16.2660	
-78	10.7262	
-77	18.0186	
-76	19.2975	
-75	16.4421	
-74	18.1375	
-73	18.9901	
-72	22.3582	
-71	20.0152	
-70	21.1309	
-69	18.7221	
-68	24.5399	
-67	26.2771	
-66	20.2720	
-65	23.1851	
-64	29.8405	
-63	28.3691	
-62	30.8862	
-61	28.2019	
-60	29.1597	
-59	31.8652	
-58	29.7748	
-57	30.8609	
-56	30.5903	
-55	30.9816	
-54	33.6186	
-53	30.5630	
-52	28.3653	
-51	32.6266	
-50	35.3133	
-49	37.8433	
-48	45.0237	
-47	51.4461	
-46	47.1574	
-45	63.0757	
-44	63.6344	
-43	72.9003	
-42	73.5948	
-41	85.3024	
-40	99.5341	
-39	105.5820	
-38	108.5408	
-37	108.8531	
-36	134.1695	
-35	159.5294	
-34	155.8267	
-33	174.9355	
-32	207.2387	
-31	217.0090	
-30	245.7751	
-29	281.4413	
-28	314.6774	
-27	361.0137	
-26	416.6853	
-25	469.1617	
-24	485.4601	
-23	552.9437	
-22	612.0077	
-21	673.5308	
-20	769.1018	
-19	859.1993	
-18	957.2481	
-17	1027.1403	
-16	1192.6190	
-15	1338.4738	
-14	1441.5909	
-13	1663.5065	
-12	1992.6553	
-11	2291.5176	
-10	2514.3586	
-9	2764.9871	
-8	3188.2183	
-7	3538.4280	
-6	3939.4299	
-5	4394.2637	
-4	4891.4790	
-3	5281.0039	
-2	5587.3984	
-1	5766.4712	
0	5940.2207	
1	5913.2983	
2	5846.3911	
3	5714.3984	
4	5455.5342	
5	5050.3057	
6	4657.7705	
7	4234.4858	
8	3864.2805	
9	3540.4597	
10	3145.8831	
11	2754.8887	
12	2394.3706	
13	2189.2395	
14	1902.6027	
15	1653.5054	
16	1446.0597	
17	1295.7594	
18	1064.9147	
19	898.4636	
20	828.1847	
21	731.8932	
22	653.2605	
23	608.0391	
24	564.2357	
25	508.3925	
26	452.6935	
27	400.0597	
28	363.4091	
29	312.4870	
30	283.2143	
31	252.1249	
32	242.9394	
33	201.7845	
34	180.7924	
35	165.8083	
36	144.8242	
37	138.4591	
38	128.2444	
39	114.5878	
40	114.6482	
41	106.9103	
42	101.5174	
43	77.0418	
44	76.7183	
45	75.5228	
46	69.6197	
47	59.1821	
48	50.4195	
49	42.5324	
50	45.1822	
51	42.7142	
52	51.9238	
53	42.5003	
54	40.7387	
55	42.7865	
56	46.7373	
57	39.3179	
58	32.3199	
59	30.7613	
60	31.9633	
61	26.7477	
62	27.1527	
63	30.7340	
64	25.6970	
65	26.2759	
66	24.8268	
67	23.8105	
68	23.4780	
69	21.8563	
70	25.2790	
71	33.2222	
72	26.8679	
73	24.2425	
74	26.5845	
75	22.9601	
76	18.4563	
77	20.7762	
78	21.6162	
79	19.8209	
80	27.1755	
81	23.0590	
82	19.7918	
83	17.0626	
84	15.2909	
85	15.6780	
86	20.9478	
87	20.2706	
88	17.2428	
89	18.3849	
