
# Curve 2 of 5, 100 points
# Curve title: "Air/Si*/Si, t=200 nm"
# x y type
6.29463e+26 835.819  i
6.56884e+26 836.229  i
6.85499e+26 836.658  i
7.15361e+26 837.104  i
7.46525e+26 837.565  i
7.79045e+26 838.04  i
8.12982e+26 838.525  i
8.48398e+26 839.018  i
8.85356e+26 839.514  i
9.23925e+26 840.008  i
9.64174e+26 840.496  i
1.00618e+27 840.97  i
1.05002e+27 841.424  i
1.09577e+27 841.85  i
1.14355e+27 842.238  i
1.19346e+27 842.576  i
1.24564e+27 842.847  i
1.30027e+27 843.03  i
1.35757e+27 843.099  i
1.41784e+27 843.021  i
1.48141e+27 842.764  i
1.5487e+27 842.292  i
1.6202e+27 841.576  i
1.69643e+27 840.596  i
1.77794e+27 839.346  i
1.86529e+27 837.838  i
1.95897e+27 836.105  i
2.05944e+27 834.196  i
2.16701e+27 832.177  i
2.28189e+27 830.121  i
2.40414e+27 828.101  i
2.5337e+27 826.184  i
2.67035e+27 824.418  i
2.81379e+27 822.832  i
2.96367e+27 821.429  i
3.11961e+27 820.187  i
3.28125e+27 819.061  i
3.44832e+27 817.992  i
3.62064e+27 816.908  i
3.79815e+27 815.74  i
3.98093e+27 814.426  i
4.16919e+27 812.917  i
4.36324e+27 811.183  i
4.5635e+27 809.219  i
4.77047e+27 807.039  i
4.9847e+27 804.68  i
5.20678e+27 802.192  i
5.43732e+27 799.641  i
5.67691e+27 797.094  i
5.92619e+27 794.623  i
6.18573e+27 792.291  i
6.45616e+27 790.154  i
6.73805e+27 788.256  i
7.03201e+27 786.628  i
7.33861e+27 785.286  i
7.65847e+27 784.234  i
7.9922e+27 783.465  i
8.34043e+27 782.96  i
8.7038e+27 782.697  i
9.08298e+27 782.646  i
9.47867e+27 782.776  i
9.89159e+27 783.056  i
1.03225e+28 783.455  i
1.07722e+28 783.944  i
1.12414e+28 784.5  i
1.17311e+28 785.099  i
1.22422e+28 785.724  i
1.27755e+28 786.36  i
1.3332e+28 786.996  i
1.39128e+28 787.622  i
1.45189e+28 788.233  i
1.51514e+28 788.823  i
1.58114e+28 789.39  i
1.65002e+28 789.933  i
1.7219e+28 790.449  i
1.79691e+28 790.94  i
1.87518e+28 791.405  i
1.95687e+28 791.845  i
2.04212e+28 792.262  i
2.13108e+28 792.656  i
2.22391e+28 793.029  i
2.32079e+28 793.381  i
2.42189e+28 793.713  i
2.5274e+28 794.027  i
2.6375e+28 794.325  i
2.75239e+28 794.606  i
2.8723e+28 794.871  i
2.99742e+28 795.123  i
3.128e+28 795.361  i
3.26426e+28 795.587  i
3.40646e+28 795.8  i
3.55485e+28 796.003  i
3.70971e+28 796.194  i
3.87132e+28 796.376  i
4.03996e+28 796.549  i
4.21595e+28 796.713  i
4.39961e+28 796.868  i
4.59127e+28 797.016  i
4.79128e+28 797.156  i
5e+28 797.29  i
