# log10(Field1**2)      log10(Wpi)      Eabs/(W_pi x omega)     Eabs/Eg0        W_PI    Field1**2
#
-0.86170E+00 -0.45847E+01  0.30787E+01  0.37666E-04  0.26020E-04  0.13750E+00
-0.85387E+00 -0.45613E+01  0.30798E+01  0.39766E-04  0.27461E-04  0.14000E+00
-0.84619E+00 -0.45383E+01  0.30808E+01  0.41942E-04  0.28954E-04  0.14250E+00
-0.83863E+00 -0.45157E+01  0.30818E+01  0.44198E-04  0.30501E-04  0.14500E+00
-0.83121E+00 -0.44935E+01  0.30828E+01  0.46534E-04  0.32103E-04  0.14750E+00
-0.82391E+00 -0.44716E+01  0.30838E+01  0.48952E-04  0.33760E-04  0.15000E+00
-0.81673E+00 -0.44501E+01  0.30848E+01  0.51454E-04  0.35474E-04  0.15250E+00
-0.80967E+00 -0.44289E+01  0.30858E+01  0.54041E-04  0.37246E-04  0.15500E+00
-0.80272E+00 -0.44081E+01  0.30868E+01  0.56714E-04  0.39076E-04  0.15750E+00
-0.79588E+00 -0.43876E+01  0.30877E+01  0.59475E-04  0.40965E-04  0.16000E+00
-0.78915E+00 -0.43674E+01  0.30887E+01  0.62326E-04  0.42916E-04  0.16250E+00
-0.78252E+00 -0.43475E+01  0.30896E+01  0.65267E-04  0.44928E-04  0.16500E+00
-0.77599E+00 -0.43279E+01  0.30906E+01  0.68301E-04  0.47002E-04  0.16750E+00
-0.76955E+00 -0.43086E+01  0.30915E+01  0.71429E-04  0.49140E-04  0.17000E+00
-0.76321E+00 -0.42895E+01  0.30924E+01  0.74653E-04  0.51343E-04  0.17250E+00
-0.75696E+00 -0.42707E+01  0.30933E+01  0.77973E-04  0.53611E-04  0.17500E+00
-0.75080E+00 -0.42522E+01  0.30942E+01  0.81392E-04  0.55945E-04  0.17750E+00
-0.74473E+00 -0.42340E+01  0.30950E+01  0.84911E-04  0.58348E-04  0.18000E+00
-0.73874E+00 -0.42160E+01  0.30959E+01  0.88532E-04  0.60819E-04  0.18250E+00
-0.73283E+00 -0.41982E+01  0.30968E+01  0.92255E-04  0.63359E-04  0.18500E+00
-0.72700E+00 -0.41807E+01  0.30976E+01  0.96083E-04  0.65970E-04  0.18750E+00
-0.72125E+00 -0.41633E+01  0.30984E+01  0.10002E-03  0.68653E-04  0.19000E+00
-0.71557E+00 -0.41463E+01  0.30993E+01  0.10406E-03  0.71408E-04  0.19250E+00
-0.70997E+00 -0.41294E+01  0.31001E+01  0.10821E-03  0.74236E-04  0.19500E+00
-0.70443E+00 -0.41127E+01  0.31009E+01  0.11247E-03  0.77139E-04  0.19750E+00
-0.69897E+00 -0.40963E+01  0.31017E+01  0.11684E-03  0.80118E-04  0.20000E+00
-0.69357E+00 -0.40800E+01  0.31025E+01  0.12133E-03  0.83173E-04  0.20250E+00
-0.68825E+00 -0.40640E+01  0.31033E+01  0.12593E-03  0.86305E-04  0.20500E+00
-0.68298E+00 -0.40481E+01  0.31040E+01  0.13065E-03  0.89516E-04  0.20750E+00
-0.67778E+00 -0.40324E+01  0.31048E+01  0.13548E-03  0.92806E-04  0.21000E+00
-0.67264E+00 -0.40169E+01  0.31056E+01  0.14044E-03  0.96176E-04  0.21250E+00
-0.66756E+00 -0.40016E+01  0.31063E+01  0.14551E-03  0.99627E-04  0.21500E+00
-0.66254E+00 -0.39865E+01  0.31071E+01  0.15071E-03  0.10316E-03  0.21750E+00
-0.65758E+00 -0.39715E+01  0.31078E+01  0.15603E-03  0.10678E-03  0.22000E+00
-0.65267E+00 -0.39567E+01  0.31085E+01  0.16148E-03  0.11048E-03  0.22250E+00
-0.64782E+00 -0.39421E+01  0.31093E+01  0.16705E-03  0.11426E-03  0.22500E+00
-0.64302E+00 -0.39276E+01  0.31100E+01  0.17275E-03  0.11814E-03  0.22750E+00
-0.63827E+00 -0.39133E+01  0.31107E+01  0.17858E-03  0.12209E-03  0.23000E+00
-0.63358E+00 -0.38991E+01  0.31114E+01  0.18454E-03  0.12614E-03  0.23250E+00
-0.62893E+00 -0.38851E+01  0.31121E+01  0.19063E-03  0.13027E-03  0.23500E+00
-0.62434E+00 -0.38713E+01  0.31128E+01  0.19685E-03  0.13450E-03  0.23750E+00
-0.61979E+00 -0.38576E+01  0.31135E+01  0.20321E-03  0.13881E-03  0.24000E+00
-0.61529E+00 -0.38440E+01  0.31141E+01  0.20970E-03  0.14322E-03  0.24250E+00
-0.61083E+00 -0.38306E+01  0.31148E+01  0.21634E-03  0.14771E-03  0.24500E+00
-0.60642E+00 -0.38173E+01  0.31155E+01  0.22311E-03  0.15230E-03  0.24750E+00
-0.60206E+00 -0.38041E+01  0.31162E+01  0.23002E-03  0.15699E-03  0.25000E+00
-0.59774E+00 -0.37911E+01  0.31168E+01  0.23707E-03  0.16176E-03  0.25250E+00
-0.59346E+00 -0.37782E+01  0.31175E+01  0.24426E-03  0.16664E-03  0.25500E+00
-0.58922E+00 -0.37655E+01  0.31181E+01  0.25159E-03  0.17161E-03  0.25750E+00
-0.58503E+00 -0.37528E+01  0.31188E+01  0.25907E-03  0.17667E-03  0.26000E+00
-0.58087E+00 -0.37403E+01  0.31194E+01  0.26670E-03  0.18183E-03  0.26250E+00
-0.57675E+00 -0.37279E+01  0.31200E+01  0.27447E-03  0.18709E-03  0.26500E+00
-0.57268E+00 -0.37157E+01  0.31207E+01  0.28239E-03  0.19245E-03  0.26750E+00
-0.56864E+00 -0.37035E+01  0.31213E+01  0.29046E-03  0.19791E-03  0.27000E+00
-0.56463E+00 -0.36915E+01  0.31219E+01  0.29868E-03  0.20347E-03  0.27250E+00
