
# Curve 6 of 7, 201 points
# Curve title: "Water*/SiO_2/Si*, t=5 nm"
# x y type
5.11646e+26 768.967  i
5.15229e+26 770.161  i
5.18837e+26 771.369  i
5.22469e+26 772.591  i
5.26128e+26 773.828  i
5.29812e+26 775.08  i
5.33521e+26 776.347  i
5.37257e+26 777.629  i
5.41019e+26 778.927  i
5.44807e+26 780.24  i
5.48622e+26 781.57  i
5.52463e+26 782.916  i
5.56331e+26 784.278  i
5.60227e+26 785.658  i
5.6415e+26 787.054  i
5.681e+26 788.468  i
5.72077e+26 789.9  i
5.76083e+26 791.35  i
5.80117e+26 792.818  i
5.84179e+26 794.304  i
5.88269e+26 795.81  i
5.92388e+26 797.334  i
5.96536e+26 798.878  i
6.00713e+26 800.443  i
6.04919e+26 802.027  i
6.09155e+26 803.632  i
6.1342e+26 805.258  i
6.17715e+26 806.905  i
6.2204e+26 808.573  i
6.26396e+26 810.264  i
6.30782e+26 811.977  i
6.35198e+26 813.713  i
6.39646e+26 815.473  i
6.44125e+26 817.255  i
6.48635e+26 819.062  i
6.53177e+26 820.894  i
6.5775e+26 822.75  i
6.62356e+26 824.632  i
6.66993e+26 826.539  i
6.71664e+26 828.473  i
6.76367e+26 830.434  i
6.81102e+26 832.422  i
6.85871e+26 834.438  i
6.90674e+26 836.482  i
6.9551e+26 838.555  i
7.0038e+26 840.658  i
7.05284e+26 842.79  i
7.10222e+26 844.954  i
7.15195e+26 847.148  i
7.20203e+26 849.374  i
7.25246e+26 851.632  i
7.30324e+26 853.924  i
7.35437e+26 856.249  i
7.40587e+26 858.608  i
7.45773e+26 861.002  i
7.50994e+26 863.432  i
7.56253e+26 865.899  i
7.61548e+26 868.403  i
7.6688e+26 870.944  i
7.7225e+26 873.524  i
7.77657e+26 876.144  i
7.83102e+26 878.804  i
7.88586e+26 881.506  i
7.94107e+26 884.249  i
7.99667e+26 887.035  i
8.05267e+26 889.865  i
8.10905e+26 892.74  i
8.16583e+26 895.66  i
8.22301e+26 898.627  i
8.28058e+26 901.641  i
8.33856e+26 904.705  i
8.39695e+26 907.818  i
8.45574e+26 910.982  i
8.51495e+26 914.198  i
8.57457e+26 917.467  i
8.63461e+26 920.79  i
8.69507e+26 924.169  i
8.75595e+26 927.605  i
8.81726e+26 931.099  i
8.879e+26 934.652  i
8.94117e+26 938.266  i
9.00377e+26 941.942  i
9.06682e+26 945.682  i
9.1303e+26 949.487  i
9.19423e+26 953.359  i
9.25861e+26 957.298  i
9.32344e+26 961.308  i
9.38872e+26 965.389  i
9.45446e+26 969.543  i
9.52066e+26 973.772  i
9.58732e+26 978.078  i
9.65445e+26 982.463  i
9.72205e+26 986.928  i
9.79012e+26 991.476  i
9.85867e+26 996.108  i
9.9277e+26 1000.83  i
9.99722e+26 1005.64  i
1.00672e+27 1010.53  i
1.01377e+27 1015.53  i
1.02087e+27 1020.61  i
nan nan  u
1.77407e+27 6646.69  o
1.83492e+27 1308.98  i
1.89785e+27 595.234  i
1.96295e+27 371.951  i
2.03028e+27 267.991  i
2.09992e+27 208.184  i
2.17194e+27 169.281  i
2.24644e+27 141.935  i
2.32349e+27 121.675  i
2.40319e+27 106.095  i
2.48562e+27 93.7885  i
2.57088e+27 83.8857  i
2.65906e+27 75.822  i
2.75026e+27 69.2193  i
2.8446e+27 63.8164  i
2.94216e+27 59.4286  i
3.04308e+27 55.9215  i
3.14746e+27 53.1942  i
3.25542e+27 51.1684  i
3.36708e+27 49.7807  i
3.48257e+27 48.9777  i
3.60202e+27 48.7128  i
3.72557e+27 48.9445  i
3.85335e+27 49.635  i
3.98552e+27 50.7495  i
4.12222e+27 52.2566  i
4.26362e+27 54.1276  i
4.40986e+27 56.3373  i
4.56111e+27 58.864  i
4.71756e+27 61.6899  i
4.87937e+27 64.8017  i
5.04673e+27 68.19  i
5.21984e+27 71.8501  i
5.39888e+27 75.7817  i
5.58406e+27 79.9884  i
