26501.0922057302	13842.1204048361	7273.74171849798	710.470035752829
24787.9510182668	12905.6240787415	6759.49433662525	658.517261270949
23178.7848072227	12032.3844934410	609.857731691388	609.857731691388
21668.8560984394	11218.6573032462	564.315132030065	564.315132030065
20253.4466877687	10460.8651342957	521.717726709869	521.717726709869
18927.8889063549	9755.59864491044	481.898939658735	500000000.000000/Im(fsolve(exp(-.80e-7*(beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-24.8788484789447/Pi^2/(1.+1.212121212*I/Pi)))^(1/2))-((beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-24.8788484789447/Pi^2/(1.+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-24.8788484789447/Pi^2/(1.+1.212121212*I/Pi))+.568738923809459*(beta^2-10989225000000.0*Pi^2)^(1/2))/((beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-24.8788484789447/Pi^2/(1.+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-24.8788484789447/Pi^2/(1.+1.212121212*I/Pi))-.568738923809459*(beta^2-10989225000000.0*Pi^2)^(1/2))*((beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-24.8788484789447/Pi^2/(1.+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-24.8788484789447/Pi^2/(1.+1.212121212*I/Pi))+(.733128750996281e-1-.257992522344732e-3*I)*(beta^2-(85250000000000.0+300000000000.000*I)*Pi^2)^(1/2))/((beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-24.8788484789447/Pi^2/(1.+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-24.8788484789447/Pi^2/(1.+1.212121212*I/Pi))+(-.733128750996281e-1+.257992522344732e-3*I)*(beta^2-(85250000000000.0+300000000000.000*I)*Pi^2)^(1/2)) = 0,beta,complex))*signum(Im(fsolve(exp(-.80e-7*(beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-24.8788484789447/Pi^2/(1.+1.212121212*I/Pi)))^(1/2))-((beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-24.8788484789447/Pi^2/(1.+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-24.8788484789447/Pi^2/(1.+1.212121212*I/Pi))+.568738923809459*(beta^2-10989225000000.0*Pi^2)^(1/2))/((beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-24.8788484789447/Pi^2/(1.+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-24.8788484789447/Pi^2/(1.+1.212121212*I/Pi))-.568738923809459*(beta^2-10989225000000.0*Pi^2)^(1/2))*((beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-24.8788484789447/Pi^2/(1.+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-24.8788484789447/Pi^2/(1.+1.212121212*I/Pi))+(.733128750996281e-1-.257992522344732e-3*I)*(beta^2-(85250000000000.0+300000000000.000*I)*Pi^2)^(1/2))/((beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-24.8788484789447/Pi^2/(1.+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-24.8788484789447/Pi^2/(1.+1.212121212*I/Pi))+(-.733128750996281e-1+.257992522344732e-3*I)*(beta^2-(85250000000000.0+300000000000.000*I)*Pi^2)^(1/2)) = 0,beta,complex)))
17687.5915963891	9099.61568832352	444.697803535733	444.697803535733
16528.0609100563	8489.83870310811	409.959292686628	409.959292686628
15444.9159507176	7923.35036239792	377.534554010520	500000000.000000/Im(fsolve(exp(-.80e-7*(beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-31.3206145663202/Pi^2/(1.+1.212121212*I/Pi)))^(1/2))-((beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-31.3206145663202/Pi^2/(1.+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-31.3206145663202/Pi^2/(1.+1.212121212*I/Pi))+.568738923809459*(beta^2-10989225000000.0*Pi^2)^(1/2))/((beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-31.3206145663202/Pi^2/(1.+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-31.3206145663202/Pi^2/(1.+1.212121212*I/Pi))-.568738923809459*(beta^2-10989225000000.0*Pi^2)^(1/2))*((beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-31.3206145663202/Pi^2/(1.+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-31.3206145663202/Pi^2/(1.+1.212121212*I/Pi))+(.733128750996281e-1-.257992522344732e-3*I)*(beta^2-(85250000000000.0+300000000000.000*I)*Pi^2)^(1/2))/((beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-31.3206145663202/Pi^2/(1.+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-31.3206145663202/Pi^2/(1.+1.212121212*I/Pi))+(-.733128750996281e-1+.257992522344732e-3*I)*(beta^2-(85250000000000.0+300000000000.000*I)*Pi^2)^(1/2)) = 0,beta,complex))*signum(Im(fsolve(exp(-.80e-7*(beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-31.3206145663202/Pi^2/(1.+1.212121212*I/Pi)))^(1/2))-((beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-31.3206145663202/Pi^2/(1.+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-31.3206145663202/Pi^2/(1.+1.212121212*I/Pi))+.568738923809459*(beta^2-10989225000000.0*Pi^2)^(1/2))/((beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-31.3206145663202/Pi^2/(1.+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-31.3206145663202/Pi^2/(1.+1.212121212*I/Pi))-.568738923809459*(beta^2-10989225000000.0*Pi^2)^(1/2))*((beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-31.3206145663202/Pi^2/(1.+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-31.3206145663202/Pi^2/(1.+1.212121212*I/Pi))+(.733128750996281e-1-.257992522344732e-3*I)*(beta^2-(85250000000000.0+300000000000.000*I)*Pi^2)^(1/2))/((beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-31.3206145663202/Pi^2/(1.+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-31.3206145663202/Pi^2/(1.+1.212121212*I/Pi))+(-.733128750996281e-1+.257992522344732e-3*I)*(beta^2-(85250000000000.0+300000000000.000*I)*Pi^2)^(1/2)) = 0,beta,complex)))
14433.8991040167	7397.38738163198	3792.56024722002	500000000.000000/Im(fsolve(exp(-.80e-7*(beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-33.8192216775518/Pi^2/(1.+1.212121212*I/Pi)))^(1/2))-((beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-33.8192216775518/Pi^2/(1.+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-33.8192216775518/Pi^2/(1.+1.212121212*I/Pi))+.568738923809459*(beta^2-10989225000000.0*Pi^2)^(1/2))/((beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-33.8192216775518/Pi^2/(1.+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-33.8192216775518/Pi^2/(1.+1.212121212*I/Pi))-.568738923809459*(beta^2-10989225000000.0*Pi^2)^(1/2))*((beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-33.8192216775518/Pi^2/(1.+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-33.8192216775518/Pi^2/(1.+1.212121212*I/Pi))+(.733128750996281e-1-.257992522344732e-3*I)*(beta^2-(85250000000000.0+300000000000.000*I)*Pi^2)^(1/2))/((beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-33.8192216775518/Pi^2/(1.+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-33.8192216775518/Pi^2/(1.+1.212121212*I/Pi))+(-.733128750996281e-1+.257992522344732e-3*I)*(beta^2-(85250000000000.0+300000000000.000*I)*Pi^2)^(1/2)) = 0,beta,complex))*signum(Im(fsolve(exp(-.80e-7*(beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-33.8192216775518/Pi^2/(1.+1.212121212*I/Pi)))^(1/2))-((beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-33.8192216775518/Pi^2/(1.+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-33.8192216775518/Pi^2/(1.+1.212121212*I/Pi))+.568738923809459*(beta^2-10989225000000.0*Pi^2)^(1/2))/((beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-33.8192216775518/Pi^2/(1.+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-33.8192216775518/Pi^2/(1.+1.212121212*I/Pi))-.568738923809459*(beta^2-10989225000000.0*Pi^2)^(1/2))*((beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-33.8192216775518/Pi^2/(1.+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-33.8192216775518/Pi^2/(1.+1.212121212*I/Pi))+(.733128750996281e-1-.257992522344732e-3*I)*(beta^2-(85250000000000.0+300000000000.000*I)*Pi^2)^(1/2))/((beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-33.8192216775518/Pi^2/(1.+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-33.8192216775518/Pi^2/(1.+1.212121212*I/Pi))+(-.733128750996281e-1+.257992522344732e-3*I)*(beta^2-(85250000000000.0+300000000000.000*I)*Pi^2)^(1/2)) = 0,beta,complex)))
13490.8806222509	6909.33219425997	319.062623014833	319.062623014833
12611.8565687905	6456.70191973293	292.749506055494	292.749506055494
11792.9385024862	6037.13360947262	268.218272309595	268.218272309595
11030.3321238550	5648.36406868395	245.351757743864	245.351757743864
10320.3002551793	5288.20146098596	224.038959779374	224.038959779374
9659.10257832584	4954.48416899175	204.174935278812	204.174935278812
9042.89991292364	4645.01965866408	185.660723166135	185.660723166135
8467.60375815819	4357.49195719276	168.403329717067	168.403329717067
7928.64194485216	4089.32058712365	152.315835689796	152.315835689796
137.317720681559	3837.44748087505	137.317720681559	137.317720681559
123.335560744743	3598.02738681238	123.335560744743	123.335560744743
110.304352174934	110.304352174934	110.304352174934	110.304352174934
