.6413695700e-6	.6413486187e-6	.2096713729e-6	.2096713729e-6	.2096713729e-6	.2096713729e-6	.2096713729e-6	.2096713729e-6	.2096713729e-6	.2096713729e-6	.2096713729e-6	.6359782470e-6	.2096713729e-6	.2096713729e-6	.6403672989e-6	.6404181506e-6	.6376032270e-6	.6385967752e-6	.6382790037e-6	.6387419381e-6
.6413670209e-6	.6413446509e-6	.6413086935e-6	.2107129943e-6	.2107129943e-6	.2107129943e-6	.2107129943e-6	.2107129943e-6	.2107129943e-6	.2107129943e-6	.6369233116e-6	.6365034334e-6	.6399234987e-6	.2107129943e-6	.6406282245e-6	.6405923745e-6	.6380109366e-6	.6390394212e-6	.6387189153e-6	.6390657383e-6
.6413634445e-6	.6413390827e-6	.6413001175e-6	.2122093094e-6	.2122093094e-6	.2122093094e-6	.2122093094e-6	.2122093094e-6	.2122093094e-6	.2122093094e-6	.6373018032e-6	.6372449460e-6	.6406440977e-6	.6394040929e-6	.6410557858e-6	.6409079312e-6	.6385891593e-6	.6396113764e-6	.6393230882e-6	.6395043625e-6
.6413584456e-6	.6413312947e-6	.6412881116e-6	.6412193208e-6	.6411095309e-6	.2143743645e-6	.2143743645e-6	.2143743645e-6	.2143743645e-6	.6386364441e-6	.6378041488e-6	.6382873522e-6	.6417302895e-6	.6397134643e-6	.6417701746e-6	.6414824901e-6	.6393826012e-6	.6403684669e-6	.6401323166e-6	.6401479937e-6
.6413515008e-6	.6413204656e-6	.6412713940e-6	.6411939386e-6	.6410720794e-6	.6408815914e-6	.6405877953e-6	.6401478203e-6	.6395328152e-6	.6388171485e-6	.6384444337e-6	.6397362962e-6	.6434026278e-6	.6401618821e-6	.6429746178e-6	.6425081466e-6	.6404261158e-6	.6414401415e-6	.6412266439e-6	.6411414049e-6
.2222401220e-6	.2222401220e-6	.2222401220e-6	.2222401220e-6	.2222401220e-6	.2222401220e-6	.2222401220e-6	.2222401220e-6	.6394856599e-6	.6389889427e-6	.6391986195e-6	.6416934248e-6	.6460400545e-6	.6408956293e-6	.6449749434e-6	.6442179013e-6	.6418237871e-6	.6429955522e-6	.6427305833e-6	.6426611058e-6
.2293796931e-6	.2293796931e-6	.2293796931e-6	.2293796931e-6	.2293796931e-6	.2293796931e-6	.2293796931e-6	.2293796931e-6	.6393592919e-6	.6390726184e-6	.2293796931e-6	.2293796931e-6	.6502819014e-6	.6423319705e-6	.6480582268e-6	.6466185436e-6	.6441326032e-6	.6450477354e-6	.6448984437e-6	.6449284284e-6
.2406063006e-6	.2406063006e-6	.2406063006e-6	.2406063006e-6	.2406063006e-6	.2406063006e-6	.2406063006e-6	.6396321059e-6	.6390856535e-6	.2406063006e-6	.2406063006e-6	.2406063006e-6	6.283185308/(Re(fsolve(exp(-.1592428676e-6*(beta^2-.6250000000e13*Pi^2*(14.9+.627*I-44.78192734/Pi^2/(1+1.212121212*I/Pi)))^(1/2))-((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-44.78192734/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-44.78192734/Pi^2/(1+1.212121212*I/Pi))+.5687389238*(beta^2-.1098922500e14*Pi^2)^(1/2))/((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-44.78192734/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-44.78192734/Pi^2/(1+1.212121212*I/Pi))-.5687389238*(beta^2-.1098922500e14*Pi^2)^(1/2))*((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-44.78192734/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-44.78192734/Pi^2/(1+1.212121212*I/Pi))+(.7407347476e-1-.2106978837e-3*I)*(beta^2-(.8437500000e14+.2400000000e12*I)*Pi^2)^(1/2))/((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-44.78192734/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-44.78192734/Pi^2/(1+1.212121212*I/Pi))+(-.7407347476e-1+.2106978837e-3*I)*(beta^2-(.8437500000e14+.2400000000e12*I)*Pi^2)^(1/2)) = 0,beta,complex))/signum(Re(fsolve(exp(-.1592428676e-6*(beta^2-.6250000000e13*Pi^2*(14.9+.627*I-44.78192734/Pi^2/(1+1.212121212*I/Pi)))^(1/2))-((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-44.78192734/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-44.78192734/Pi^2/(1+1.212121212*I/Pi))+.5687389238*(beta^2-.1098922500e14*Pi^2)^(1/2))/((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-44.78192734/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-44.78192734/Pi^2/(1+1.212121212*I/Pi))-.5687389238*(beta^2-.1098922500e14*Pi^2)^(1/2))*((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-44.78192734/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-44.78192734/Pi^2/(1+1.212121212*I/Pi))+(.7407347476e-1-.2106978837e-3*I)*(beta^2-(.8437500000e14+.2400000000e12*I)*Pi^2)^(1/2))/((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-44.78192734/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-44.78192734/Pi^2/(1+1.212121212*I/Pi))+(-.7407347476e-1+.2106978837e-3*I)*(beta^2-(.8437500000e14+.2400000000e12*I)*Pi^2)^(1/2)) = 0,beta,complex))))^1.	.6456349600e-6	.2650313962e-6	.2547493679e-6	.2689538716e-6	.6096446606e-6	.3224751416e-6	.6485240521e-6
.2592260962e-6	.2592260962e-6	.2592260962e-6	.2592260962e-6	.2592260962e-6	.2592260962e-6	.2592260962e-6	.6392767943e-6	.2592260962e-6	.2592260962e-6	.2592260962e-6	.2592260962e-6	6.283185308/(Re(fsolve(exp(-.1592428676e-6*(beta^2-.6250000000e13*Pi^2*(14.9+.627*I-63.25615370/Pi^2/(1+1.212121212*I/Pi)))^(1/2))-((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-63.25615370/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-63.25615370/Pi^2/(1+1.212121212*I/Pi))+.5687389238*(beta^2-.1098922500e14*Pi^2)^(1/2))/((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-63.25615370/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-63.25615370/Pi^2/(1+1.212121212*I/Pi))-.5687389238*(beta^2-.1098922500e14*Pi^2)^(1/2))*((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-63.25615370/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-63.25615370/Pi^2/(1+1.212121212*I/Pi))+(.7407347476e-1-.2106978837e-3*I)*(beta^2-(.8437500000e14+.2400000000e12*I)*Pi^2)^(1/2))/((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-63.25615370/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-63.25615370/Pi^2/(1+1.212121212*I/Pi))+(-.7407347476e-1+.2106978837e-3*I)*(beta^2-(.8437500000e14+.2400000000e12*I)*Pi^2)^(1/2)) = 0,beta,complex))/signum(Re(fsolve(exp(-.1592428676e-6*(beta^2-.6250000000e13*Pi^2*(14.9+.627*I-63.25615370/Pi^2/(1+1.212121212*I/Pi)))^(1/2))-((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-63.25615370/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-63.25615370/Pi^2/(1+1.212121212*I/Pi))+.5687389238*(beta^2-.1098922500e14*Pi^2)^(1/2))/((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-63.25615370/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-63.25615370/Pi^2/(1+1.212121212*I/Pi))-.5687389238*(beta^2-.1098922500e14*Pi^2)^(1/2))*((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-63.25615370/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-63.25615370/Pi^2/(1+1.212121212*I/Pi))+(.7407347476e-1-.2106978837e-3*I)*(beta^2-(.8437500000e14+.2400000000e12*I)*Pi^2)^(1/2))/((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-63.25615370/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-63.25615370/Pi^2/(1+1.212121212*I/Pi))+(-.7407347476e-1+.2106978837e-3*I)*(beta^2-(.8437500000e14+.2400000000e12*I)*Pi^2)^(1/2)) = 0,beta,complex))))^1.	.6537935442e-6	.2908986200e-6	.3299322524e-6	.4778658864e-6	.4956347483e-6	.6537633855e-6	.6539628144e-6
.2927049767e-6	.2927049767e-6	.2927049767e-6	.2927049767e-6	.2927049767e-6	.2927049767e-6	.2927049767e-6	.2927049767e-6	.2927049767e-6	.2927049767e-6	6.283185308/(Re(fsolve(exp(-.6339572748e-7*(beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2))-((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))+.5687389238*(beta^2-.1098922500e14*Pi^2)^(1/2))/((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))-.5687389238*(beta^2-.1098922500e14*Pi^2)^(1/2))*((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))+(.7407347476e-1-.2106978837e-3*I)*(beta^2-(.8437500000e14+.2400000000e12*I)*Pi^2)^(1/2))/((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))+(-.7407347476e-1+.2106978837e-3*I)*(beta^2-(.8437500000e14+.2400000000e12*I)*Pi^2)^(1/2)) = 0,beta,complex))/signum(Re(fsolve(exp(-.6339572748e-7*(beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2))-((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))+.5687389238*(beta^2-.1098922500e14*Pi^2)^(1/2))/((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))-.5687389238*(beta^2-.1098922500e14*Pi^2)^(1/2))*((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))+(.7407347476e-1-.2106978837e-3*I)*(beta^2-(.8437500000e14+.2400000000e12*I)*Pi^2)^(1/2))/((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))+(-.7407347476e-1+.2106978837e-3*I)*(beta^2-(.8437500000e14+.2400000000e12*I)*Pi^2)^(1/2)) = 0,beta,complex))))^1.	6.283185308/(Re(fsolve(exp(-.1004754569e-6*(beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2))-((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))+.5687389238*(beta^2-.1098922500e14*Pi^2)^(1/2))/((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))-.5687389238*(beta^2-.1098922500e14*Pi^2)^(1/2))*((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))+(.7407347476e-1-.2106978837e-3*I)*(beta^2-(.8437500000e14+.2400000000e12*I)*Pi^2)^(1/2))/((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))+(-.7407347476e-1+.2106978837e-3*I)*(beta^2-(.8437500000e14+.2400000000e12*I)*Pi^2)^(1/2)) = 0,beta,complex))/signum(Re(fsolve(exp(-.1004754569e-6*(beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2))-((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))+.5687389238*(beta^2-.1098922500e14*Pi^2)^(1/2))/((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))-.5687389238*(beta^2-.1098922500e14*Pi^2)^(1/2))*((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))+(.7407347476e-1-.2106978837e-3*I)*(beta^2-(.8437500000e14+.2400000000e12*I)*Pi^2)^(1/2))/((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))+(-.7407347476e-1+.2106978837e-3*I)*(beta^2-(.8437500000e14+.2400000000e12*I)*Pi^2)^(1/2)) = 0,beta,complex))))^1.	6.283185308/(Re(fsolve(exp(-.1592428676e-6*(beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2))-((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))+.5687389238*(beta^2-.1098922500e14*Pi^2)^(1/2))/((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))-.5687389238*(beta^2-.1098922500e14*Pi^2)^(1/2))*((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))+(.7407347476e-1-.2106978837e-3*I)*(beta^2-(.8437500000e14+.2400000000e12*I)*Pi^2)^(1/2))/((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))+(-.7407347476e-1+.2106978837e-3*I)*(beta^2-(.8437500000e14+.2400000000e12*I)*Pi^2)^(1/2)) = 0,beta,complex))/signum(Re(fsolve(exp(-.1592428676e-6*(beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2))-((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))+.5687389238*(beta^2-.1098922500e14*Pi^2)^(1/2))/((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))-.5687389238*(beta^2-.1098922500e14*Pi^2)^(1/2))*((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))+(.7407347476e-1-.2106978837e-3*I)*(beta^2-(.8437500000e14+.2400000000e12*I)*Pi^2)^(1/2))/((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))+(-.7407347476e-1+.2106978837e-3*I)*(beta^2-(.8437500000e14+.2400000000e12*I)*Pi^2)^(1/2)) = 0,beta,complex))))^1.	6.283185308/(Re(fsolve(exp(-.2523829368e-6*(beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2))-((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))+.5687389238*(beta^2-.1098922500e14*Pi^2)^(1/2))/((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))-.5687389238*(beta^2-.1098922500e14*Pi^2)^(1/2))*((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))+(.7407347476e-1-.2106978837e-3*I)*(beta^2-(.8437500000e14+.2400000000e12*I)*Pi^2)^(1/2))/((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))+(-.7407347476e-1+.2106978837e-3*I)*(beta^2-(.8437500000e14+.2400000000e12*I)*Pi^2)^(1/2)) = 0,beta,complex))/signum(Re(fsolve(exp(-.2523829368e-6*(beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2))-((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))+.5687389238*(beta^2-.1098922500e14*Pi^2)^(1/2))/((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))-.5687389238*(beta^2-.1098922500e14*Pi^2)^(1/2))*((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))+(.7407347476e-1-.2106978837e-3*I)*(beta^2-(.8437500000e14+.2400000000e12*I)*Pi^2)^(1/2))/((beta^2-.6250000000e13*Pi^2*(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(14.9+.627*I-89.35169206/Pi^2/(1+1.212121212*I/Pi))+(-.7407347476e-1+.2106978837e-3*I)*(beta^2-(.8437500000e14+.2400000000e12*I)*Pi^2)^(1/2)) = 0,beta,complex))))^1.	.5499107628e-6	.6282126406e-6	.6566299631e-6	.6615995524e-6	.6618320523e-6	.6618325336e-6
