#um k
0.4500	0.000
0.4855	0.000
0.5210	0.000
0.5565	0.000
0.5920	0.000
0.6275	0.000
0.6630	0.000
0.6985	0.000
0.7340	0.000
0.7695	0.000
0.8050	0.000
0.8405	0.000
0.8760	0.000
0.9115	0.000
0.9470	0.000
0.9825	0.000
1.018	0.000
1.054	0.000
1.089	0.000
1.125	0.000
1.160	0.000
1.196	0.000
1.231	0.000
1.267	0.000
1.302	0.000
1.338	0.000
1.373	0.000
1.409	0.000
1.444	0.000
1.480	0.000
1.515	0.000
1.551	0.000
1.586	0.000
1.622	0.000
1.657	0.000
1.693	0.000
1.728	0.000
1.764	0.000
1.799	0.000
1.835	0.000
1.870	0.000
1.906	0.000
1.941	0.000
1.977	0.000
2.012	0.000
2.048	0.000
2.083	0.000
2.119	0.000
2.154	0.000
2.190	0.000
2.225	0.000
2.261	0.000
2.296	0.000
2.332	0.000
2.367	0.000
2.403	0.000
2.438	0.000
2.474	0.000
2.509	0.000
2.545	0.000
2.580	0.000
2.616	0.000
2.651	0.000
2.687	0.000
2.722	0.000
2.758	0.000
2.793	0.000
2.829	0.000
2.864	0.000
2.900	0.000
2.935	0.000
2.971	0.000
3.006	0.000
3.042	0.000
3.077	0.000
3.113	0.000
3.148	0.000
3.184	0.000
3.219	0.000
3.255	0.000
3.290	0.000
3.326	0.000
3.361	0.000
3.397	0.000
3.432	0.000
3.468	0.000
3.503	0.000
3.539	0.000
3.574	0.000
3.610	0.000
3.645	0.000
3.681	0.000
3.716	0.000
3.752	0.000
3.787	0.000
3.823	0.000
3.858	0.000
3.894	0.000
3.929	0.000
3.965	0.000
4.000	0.000
