3.20182	0.720721
3.21091	0.736486
3.22182	0.673423
3.23091	0.641892
3.24182	0.673423
3.25	0.736486
3.25727	0.831081
3.26364	0.941441
3.27	1.0518
3.27545	1.17793
3.28091	1.30405
3.28455	1.44595
3.28727	1.6036
3.29	1.7455
3.29273	1.90315
3.29455	2.06081
3.29636	2.2027
3.29909	2.36036
3.30091	2.51802
3.30273	2.67568
3.30545	2.81757
3.30727	2.97523
3.30909	3.13288
3.31273	3.27477
3.31909	3.38514
3.32364	3.29054
3.32727	3.13288
3.33091	2.99099
3.33455	2.8491
3.33818	2.70721
3.34182	2.58108
3.34818	2.47072
3.35636	2.42342
3.36545	2.43919
3.37364	2.48649
3.38273	2.51802
3.39182	2.50225
3.4	2.43919
3.40818	2.36036
3.41545	2.2973
3.42364	2.21847
3.43273	2.17117
3.44091	2.12387
3.45	2.09234
3.45818	2.07658
3.46727	2.07658
3.47636	2.04505
3.48545	2.02928
3.49364	1.99775
3.50273	1.98198
3.51182	1.96622
3.52	1.95045
3.52909	1.93468
3.53818	1.91892
3.54727	1.91892
3.55636	1.90315
3.56545	1.90315
3.57455	1.88739
3.58364	1.88739
3.59182	1.87162
