.3204283126e-7	.1264529902e-6	.1490604187e-6	.7931259712e-6	.7909896028e-6	.7901772768e-6	.7894902997e-6	.7894867403e-6	.7894867409e-6
.3469496695e-7	.1331365658e-6	.1548786970e-6	.7932774519e-6	.7915074855e-6	.7908445510e-6	.7903022946e-6	.7903000496e-6	.7903000502e-6
.3754931867e-7	.1397159254e-6	.1603962618e-6	.7934691940e-6	.7920150017e-6	.7914758667e-6	.7910493841e-6	.7910479924e-6	.7910479924e-6
.4061562708e-7	.1461202403e-6	.1655752227e-6	.7936936539e-6	.7925084334e-6	.7920712374e-6	.7917370078e-6	.7917361602e-6	.7917361602e-6
.4390424407e-7	.1522861007e-6	.1703925628e-6	.7939435594e-6	.7929848465e-6	.7926311214e-6	.7923701292e-6	.7923696234e-6	.7923696234e-6
.4742574848e-7	.1581595063e-6	.1748382633e-6	.7942120965e-6	.7934420343e-6	.7931563347e-6	.7929532766e-6	.7929529807e-6	.7929529807e-6
.5119056140e-7	.1636975931e-6	.1789131662e-6	.7944930560e-6	.7938784443e-6	.7936479670e-6	.7934905826e-6	.7934904136e-6	.7934904136e-6
.5520853098e-7	.1688696977e-6	.1826267070e-6	.7947809233e-6	.7942930955e-6	.7941073143e-6	.7939858163e-6	.7939857221e-6	.7939857221e-6
.5948846726e-7	.1736575439e-6	.1859946940e-6	.7950709287e-6	.7946854955e-6	.7945358156e-6	.7944424198e-6	.7944423689e-6	.7944423689e-6
.6403760740e-7	.1780545368e-6	.1890372879e-6	.7953590536e-6	.7950555557e-6	.7949350008e-6	.7948635346e-6	.7948635082e-6	.7948635082e-6
.6886100173e-7	.1820643247e-6	.1917772780e-6	.7956420106e-6	.7954035153e-6	.7953064470e-6	.7952520321e-6	.7952520189e-6	.7952520189e-6
.7396081217e-7	.1856988981e-6	.1942386966e-6	.7959171953e-6	.7957298677e-6	.7956517445e-6	.7956105362e-6	.7956105299e-6	.7956105299e-6
.7933552704e-7	.1889765145e-6	.7964361487e-6	.7961826228e-6	.7960352990e-6	.7959724709e-6	.7959414477e-6	.7959414446e-6	.7959414446e-6
.8497910306e-7	.1919196969e-6	.7966198112e-6	.7964368549e-6	.7963206348e-6	.7962701683e-6	.7962469632e-6	.7962469620e-6	.7962469620e-6
.9088006380e-7	.1945534722e-6	.7968074460e-6	.7966789265e-6	.7965867943e-6	.7965463300e-6	.7965290946e-6	.7965290939e-6	.7965290939e-6
.9702060076e-7	.1969039331e-6	.7969956047e-6	.7969082659e-6	.7968347527e-6	.7968023899e-6	.7967896865e-6	.7967896865e-6	.7967896865e-6
.1033757482e-6	.1989971399e-6	.7971814928e-6	.7971246287e-6	.7970655133e-6	.7970397152e-6	.7970304305e-6	.7970304305e-6	.7970304305e-6
.1099127276e-6	.2008583357e-6	.7973629160e-6	.7973280273e-6	.7972800822e-6	.7972596028e-6	.7972528773e-6	.7972528773e-6	.7972528773e-6
.1165905848e-6	.2025114261e-6	.7975382118e-6	.7975186774e-6	.7974794515e-6	.7974632767e-6	.7974584531e-6	.7974584531e-6	.7974584531e-6
.1233602596e-6	.2039786662e-6	.7977061783e-6	.7976969433e-6	.7976645887e-6	.7976518891e-6	.7976484660e-6	.7976484660e-6	.7976484660e-6
.1301652314e-6	.2052805059e-6	.7978660069e-6	.7978632994e-6	.7978364244e-6	.7978265221e-6	.7978241206e-6	.7978241206e-6	.7978241206e-6
.1369428600e-6	.2064355458e-6	.7980172111e-6	.7980182930e-6	.7979958483e-6	.7979881872e-6	.7979865228e-6	.7979865228e-6	.7979865228e-6
.1436264813e-6	.2074605709e-6	.7981595667e-6	.7981625154e-6	.7981437061e-6	.7981378300e-6	.7981366915e-6	.7981366915e-6	.7981366915e-6
.1501482122e-6	.2083706327e-6	.7982930567e-6	.7982965810e-6	.7982807957e-6	.7982763315e-6	.7982755637e-6	.7982755637e-6	.7982755637e-6
.1564422827e-6	.2091791614e-6	.7984178232e-6	.7984211087e-6	.7984078694e-6	.7984045135e-6	.7984040027e-6	.7984040027e-6	.7984040027e-6
.1624485726e-6	.2098980934e-6	.7985341243e-6	.7985367086e-6	.7985256345e-6	.7985231394e-6	.7985228052e-6	.7985228052e-6	.7985228052e-6
.1681159135e-6	.7985992452e-6	.7986423026e-6	.7986439745e-6	.7986347508e-6	.7986329180e-6	.7986327037e-6	.7986327037e-6	.7986327037e-6
.1734047011e-6	.7987031370e-6	.7987427556e-6	.7987434744e-6	.7987358385e-6	.7987345096e-6	.7987343739e-6	.7987343739e-6	.7987343739e-6
