# N	K	X	Y	Z
   1.30000 	 1.300000 	 -0.000524 	 -0.000000 	 0.318492 
   1.30000 	 1.400000 	 -0.011105 	 -0.000000 	 0.296848 
   1.30000 	 1.500000 	 -0.019294 	 -0.000000 	 0.276361 
   1.30000 	 1.600000 	 -0.025477 	 -0.000000 	 0.257029 
   1.30000 	 1.700000 	 -0.029994 	 -0.000000 	 0.238838 
   1.30000 	 1.800000 	 -0.033140 	 -0.000000 	 0.221769 
   1.30000 	 1.900000 	 -0.035168 	 -0.000000 	 0.205790 
   1.30000 	 2.000000 	 -0.036295 	 -0.000000 	 0.190865 
   1.40000 	 0.000000 	 0.411527 	 0.000000 	 0.704438 
   1.40000 	 0.100000 	 0.383813 	 0.000000 	 0.666826 
   1.40000 	 0.200000 	 0.347407 	 -0.000000 	 0.630976 
   1.40000 	 0.300000 	 0.305825 	 -0.000000 	 0.596822 
   1.40000 	 0.400000 	 0.262407 	 -0.000000 	 0.564200 
   1.40000 	 0.500000 	 0.219835 	 -0.000000 	 0.532928 
   1.40000 	 0.600000 	 0.179938 	 -0.000000 	 0.502862 
   1.40000 	 0.700000 	 0.143766 	 -0.000000 	 0.473907 
   1.40000 	 0.800000 	 0.111778 	 -0.000000 	 0.446013 
   1.40000 	 0.900000 	 0.084040 	 -0.000000 	 0.419166 
   1.40000 	 1.000000 	 0.060371 	 -0.000000 	 0.393369 
   1.40000 	 1.100000 	 0.040460 	 -0.000000 	 0.368640 
   1.40000 	 1.200000 	 0.023931 	 -0.000000 	 0.344999 
   1.40000 	 1.300000 	 0.010393 	 -0.000000 	 0.322461 
   1.40000 	 1.400000 	 -0.000540 	 -0.000000 	 0.301039 
   1.40000 	 1.500000 	 -0.009229 	 -0.000000 	 0.280737 
   1.40000 	 1.600000 	 -0.016006 	 -0.000000 	 0.261550 
   1.40000 	 1.700000 	 -0.021170 	 -0.000000 	 0.243466 
   1.40000 	 1.800000 	 -0.024984 	 -0.000000 	 0.226464 
   1.40000 	 1.900000 	 -0.027680 	 -0.000000 	 0.210517 
   1.40000 	 2.000000 	 -0.029458 	 -0.000000 	 0.195592 
   1.50000 	 0.000000 	 0.374648 	 0.000000 	 0.702516 
   1.50000 	 0.100000 	 0.350791 	 0.000000 	 0.665678 
   1.50000 	 0.200000 	 0.320179 	 0.000000 	 0.630441 
   1.50000 	 0.300000 	 0.285343 	 -0.000000 	 0.596733 
   1.50000 	 0.400000 	 0.248648 	 -0.000000 	 0.564453 
   1.50000 	 0.500000 	 0.212112 	 -0.000000 	 0.533478 
   1.50000 	 0.600000 	 0.177242 	 -0.000000 	 0.503703 
   1.50000 	 0.700000 	 0.145020 	 -0.000000 	 0.475050 
   1.50000 	 0.800000 	 0.115984 	 -0.000000 	 0.447471 
   1.50000 	 0.900000 	 0.090343 	 -0.000000 	 0.420949 
   1.50000 	 1.000000 	 0.068074 	 -0.000000 	 0.395479 
   1.50000 	 1.100000 	 0.049013 	 -0.000000 	 0.371069 
   1.50000 	 1.200000 	 0.032912 	 -0.000000 	 0.347728 
   1.50000 	 1.300000 	 0.019484 	 -0.000000 	 0.325468 
   1.50000 	 1.400000 	 0.008428 	 -0.000000 	 0.304294 
   1.50000 	 1.500000 	 -0.000550 	 -0.000000 	 0.284207 
   1.50000 	 1.600000 	 -0.007730 	 -0.000000 	 0.265199 
   1.50000 	 1.700000 	 -0.013369 	 -0.000000 	 0.247259 
   1.50000 	 1.800000 	 -0.017699 	 -0.000000 	 0.230364 
   1.50000 	 1.900000 	 -0.020931 	 -0.000000 	 0.214490 
   1.50000 	 2.000000 	 -0.023244 	 -0.000000 	 0.199606 
   1.60000 	 0.000000 	 0.344180 	 0.000000 	 0.699787 
   1.60000 	 0.100000 	 0.322893 	 0.000000 	 0.663694 
   1.60000 	 0.200000 	 0.296588 	 0.000000 	 0.629017 
   1.60000 	 0.300000 	 0.266839 	 -0.000000 	 0.595746 
   1.60000 	 0.400000 	 0.235369 	 -0.000000 	 0.563823 
   1.60000 	 0.500000 	 0.203714 	 -0.000000 	 0.533164 
   1.60000 	 0.600000 	 0.173091 	 -0.000000 	 0.503694 
   1.60000 	 0.700000 	 0.144363 	 -0.000000 	 0.475352 
   1.60000 	 0.800000 	 0.118071 	 -0.000000 	 0.448095 
   1.60000 	 0.900000 	 0.094487 	 -0.000000 	 0.421901 
   1.60000 	 1.000000 	 0.073687 	 -0.000000 	 0.396760 
   1.60000 	 1.100000 	 0.055608 	 -0.000000 	 0.372673 
   1.60000 	 1.200000 	 0.040101 	 -0.000000 	 0.349643 
   1.60000 	 1.300000 	 0.026961 	 -0.000000 	 0.327672 
   1.60000 	 1.400000 	 0.015961 	 -0.000000 	 0.306762 
   1.60000 	 1.500000 	 0.006866 	 -0.000000 	 0.286909 
   1.60000 	 1.600000 	 -0.000555 	 -0.000000 	 0.268104 
   1.60000 	 1.700000 	 -0.006522 	 -0.000000 	 0.250333 
   1.60000 	 1.800000 	 -0.011238 	 -0.000000 	 0.233576 
   1.60000 	 1.900000 	 -0.014885 	 -0.000000 	 0.217806 
   1.60000 	 2.000000 	 -0.017631 	 -0.000000 	 0.202995 
   1.70000 	 0.000000 	 0.317743 	 0.000000 	 0.696428 
   1.70000 	 0.100000 	 0.298900 	 0.000000 	 0.660995 
   1.70000 	 0.200000 	 0.275917 	 0.000000 	 0.626839 
   1.70000 	 0.300000 	 0.250110 	 -0.000000 	 0.594002 
   1.70000 	 0.400000 	 0.222775 	 -0.000000 	 0.562449 
   1.70000 	 0.500000 	 0.195093 	 -0.000000 	 0.532128 
   1.70000 	 0.600000 	 0.168046 	 -0.000000 	 0.502981 
   1.70000 	 0.700000 	 0.142371 	 -0.000000 	 0.474960 
   1.70000 	 0.800000 	 0.118570 	 -0.000000 	 0.448030 
   1.70000 	 0.900000 	 0.096937 	 -0.000000 	 0.422166 
   1.70000 	 1.000000 	 0.077602 	 -0.000000 	 0.397357 
   1.70000 	 1.100000 	 0.060568 	 -0.000000 	 0.373595 
   1.70000 	 1.200000 	 0.045757 	 -0.000000 	 0.350878 
   1.70000 	 1.300000 	 0.033032 	 -0.000000 	 0.329203 
   1.70000 	 1.400000 	 0.022223 	 -0.000000 	 0.308566 
   1.70000 	 1.500000 	 0.013147 	 -0.000000 	 0.288959 
   1.70000 	 1.600000 	 0.005615 	 -0.000000 	 0.270373 
   1.70000 	 1.700000 	 -0.000557 	 -0.000000 	 0.252790 
   1.70000 	 1.800000 	 -0.005543 	 -0.000000 	 0.236191 
   1.70000 	 1.900000 	 -0.009505 	 -0.000000 	 0.220549 
   1.70000 	 2.000000 	 -0.012589 	 -0.000000 	 0.205837 
   1.80000 	 0.000000 	 0.295000 	 0.000000 	 0.692636 
   1.80000 	 0.100000 	 0.277991 	 0.000000 	 0.657694 
   1.80000 	 0.200000 	 0.257636 	 0.000000 	 0.624030 
   1.80000 	 0.300000 	 0.234956 	 0.000000 	 0.591625 
