.10536498024208730801925548437710376468182198383294e-5	.10391751541273808122429257556840454188964408980639e-5	.10178955667065438646358936081534203637776763936480e-5	.98910721969079530397817571062904610222312815755375e-6	.95594993144565212622899931456357343752443822660323e-6	.92373206948076500875000393936755913679976823731176e-6	.78809413564207071492666471159869307075425102646896e-6	.10107654597958929806342815198461114691185370600751e-5	.74710780234217851073568262811285466490454262985465e-6	.73959412432642531118153789750852779133105488603658e-6	.79111083930794355957964139653180629624587431655522e-6	.87844434448128597578816491650929320552381940422039e-6	.99989727874142848363910196266101903115693175806280e-6	.75657302066555423517998429155734461734961924980462e-6	.75003752488290662251930531280023616318373085628092e-6
.10849920649932220349513678726297027336757178281650e-5	.10674200883653113355844289521089797395173834542171e-5	.10310471434990872989238214206602654844947645122077e-5	.98119075995479986089641532149971313147283843867351e-6	.93460208573282203988007955170779559805476114612317e-6	.89811601895079982291545631384954382229470865195072e-6	.78358717090983289983284195271234708793514207268101e-6	.98747677712563982329389176451787755202568637539124e-6	.85971535133337074641670031134721657895809710793551e-6	.74746986139293941981033586065921956931119170033997e-6	.73802666558146080414537557597687126546183787755824e-6	.78922915706568144908854076332054483115169829387842e-6	.98127335136665309709931826203903910837838194723691e-6	.80649997966563456566422898777341373724228724435140e-6	.80143566671008229067686253060742141627590212334611e-6
.87059653382802336471140677132582594845334613281241e-6	.83664821322074831458395265327557841951494252388311e-6	.80619429196572862872810893860554600290039513313944e-6	.78069153029938135588056483079775507950784071782913e-6	.76021734896293556586600975125359630148089479627162e-6	.74409770138744882082015051813332765258670509288919e-6	.68840591173804874694775944335980067160550384582026e-6	.68076486790977675758542559035773556243700675873468e-6	.67963767725184668329754155785954537011562634564483e-6	.67965520202440364338776042869449596960312299838999e-6	.67977215389534624607351002139976351200045773211820e-6	.67982940723683999774759830777810089028265403619556e-6	.67984666857760938601262869735908317563309685326979e-6	.67984991073497743287975420359314172731430979325984e-6	.67984995938426182466363152775058355747318137696885e-6
.92815070116929991614260343939885152194355488383355e-6	.89997404547357875433857470987660713295250352892563e-6	.87241336623127067062976379604884985855125508886418e-6	.84708035081677328984325263163516587271978925557681e-6	.82487160136191328952426551868376617073516344304007e-6	.80599865599698404900987944080666921874086992434492e-6	.72672155721740161613227923030959630051787840716259e-6	.70992625972668858271713913567069622175236683249769e-6	.70457051727578845441957171863326883778397745377571e-6	.70246778517494389173690778071559998061409218090815e-6	.70154905001518053517660949778054382620405459745257e-6	.70112582943154229896879032164421035305184270665263e-6	.70092732465463936069984817795556362194493655235856e-6	.70083504725762877454933128151111033062578032862673e-6	.70079361902016614244205149689137114164757649231073e-6
.95304952566776033632500281453251278556150024050267e-6	.92794502346247709081354527176449734117810184272734e-6	.90224260782110094104750495118140747539370352326253e-6	.87751853533038425735906211099965975761121560608138e-6	.85492114501891333761424075876092998437839570728184e-6	.83502184858656826144552963189078833824035365674266e-6	.74423667071640942768755603707212697423711168627022e-6	.97448581520351749933337534306857993209329534726334e-6	.86207849521166523272163196760362840585165020340376e-6	.80337741875635284369103033901520958525907374466648e-6	.77273919941988564757596600343008702974584767208156e-6	.70898592208198187409704401385152077378208596809986e-6	.70841445359854052230615244205050488991977764748503e-6	.70806196212889937341756324573377358477958821904258e-6	.70783783977757604772847572701372121232583089784526e-6
