353.7594159	335.8333606	302.8040328	247.0514642
353.8538428	335.8443351	302.5392790	245.9116202
353.7106188	335.6647675	302.1528070	244.6991693
353.2826012	335.2560197	301.6206104	243.4079607
352.5156449	334.5732446	300.9143541	242.0311054
351.3479178	333.5646037	300.0006253	240.5608499
349.7092886	332.1704771	298.8400808	238.9884191
347.5208544	330.3227083	297.3864887	237.3038139
344.6947128	327.9439587	295.5856787	235.4955468
341.1341137	324.9472760	293.3744316	233.5502858
336.7341618	321.2360297	290.6793719	231.4523661
331.3833006	316.7044184	287.4159792	229.1831051
324.9658496	311.2388377	283.4879098	226.7198292
317.3659290	1850017.059	278.7869428	224.0344793
308.4731658	297.0296545	273.1940410	221.0916271
1850017.059	288.0524642	266.5822838	217.8457129
1850017.059	1850017.059	258.8227957	214.2373997
1850017.059	1850017.059	249.7953031	210.1892817
1850017.059	1850017.059	1850017.059	205.6021387
1850017.059	1850017.059	1850017.059	200.3550347
1850017.059	1850017.059	1850017.059	1850017.059
1850017.059	1850017.059	500000000.0/Im(fsolve(exp(-.4e-7*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2))-((.4736622465-.2243559243e-4*I)*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2)+(beta^2-.6250000000e13*Pi^2*(1.758276-15.56441403/Pi^2/(1.+.7843137253*I/Pi)))^(1/2)/(1.758276-15.56441403/Pi^2/(1.+.7843137253*I/Pi)))/((.4736622465-.2243559243e-4*I)*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2)-(beta^2-.6250000000e13*Pi^2*(1.758276-15.56441403/Pi^2/(1.+.7843137253*I/Pi)))^(1/2)/(1.758276-15.56441403/Pi^2/(1.+.7843137253*I/Pi)))*((.4736622465-.2243559243e-4*I)*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2)+(beta^2-.6250000000e13*Pi^2*(13.64+.48e-1*I-144.4169278/Pi^2/(1.+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-144.4169278/Pi^2/(1.+1.212121212*I/Pi)))/((.4736622465-.2243559243e-4*I)*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2)-(beta^2-.6250000000e13*Pi^2*(13.64+.48e-1*I-144.4169278/Pi^2/(1.+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-144.4169278/Pi^2/(1.+1.212121212*I/Pi))) = 0,beta,complex))*signum(Im(fsolve(exp(-.4e-7*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2))-((.4736622465-.2243559243e-4*I)*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2)+(beta^2-.6250000000e13*Pi^2*(1.758276-15.56441403/Pi^2/(1.+.7843137253*I/Pi)))^(1/2)/(1.758276-15.56441403/Pi^2/(1.+.7843137253*I/Pi)))/((.4736622465-.2243559243e-4*I)*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2)-(beta^2-.6250000000e13*Pi^2*(1.758276-15.56441403/Pi^2/(1.+.7843137253*I/Pi)))^(1/2)/(1.758276-15.56441403/Pi^2/(1.+.7843137253*I/Pi)))*((.4736622465-.2243559243e-4*I)*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2)+(beta^2-.6250000000e13*Pi^2*(13.64+.48e-1*I-144.4169278/Pi^2/(1.+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-144.4169278/Pi^2/(1.+1.212121212*I/Pi)))/((.4736622465-.2243559243e-4*I)*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2)-(beta^2-.6250000000e13*Pi^2*(13.64+.48e-1*I-144.4169278/Pi^2/(1.+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-144.4169278/Pi^2/(1.+1.212121212*I/Pi))) = 0,beta,complex)))	500000000.0/Im(fsolve(exp(-.80e-7*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2))-((.4736622465-.2243559243e-4*I)*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2)+(beta^2-.6250000000e13*Pi^2*(1.758276-15.56441403/Pi^2/(1.+.7843137253*I/Pi)))^(1/2)/(1.758276-15.56441403/Pi^2/(1.+.7843137253*I/Pi)))/((.4736622465-.2243559243e-4*I)*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2)-(beta^2-.6250000000e13*Pi^2*(1.758276-15.56441403/Pi^2/(1.+.7843137253*I/Pi)))^(1/2)/(1.758276-15.56441403/Pi^2/(1.+.7843137253*I/Pi)))*((.4736622465-.2243559243e-4*I)*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2)+(beta^2-.6250000000e13*Pi^2*(13.64+.48e-1*I-144.4169278/Pi^2/(1.+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-144.4169278/Pi^2/(1.+1.212121212*I/Pi)))/((.4736622465-.2243559243e-4*I)*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2)-(beta^2-.6250000000e13*Pi^2*(13.64+.48e-1*I-144.4169278/Pi^2/(1.+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-144.4169278/Pi^2/(1.+1.212121212*I/Pi))) = 0,beta,complex))*signum(Im(fsolve(exp(-.80e-7*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2))-((.4736622465-.2243559243e-4*I)*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2)+(beta^2-.6250000000e13*Pi^2*(1.758276-15.56441403/Pi^2/(1.+.7843137253*I/Pi)))^(1/2)/(1.758276-15.56441403/Pi^2/(1.+.7843137253*I/Pi)))/((.4736622465-.2243559243e-4*I)*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2)-(beta^2-.6250000000e13*Pi^2*(1.758276-15.56441403/Pi^2/(1.+.7843137253*I/Pi)))^(1/2)/(1.758276-15.56441403/Pi^2/(1.+.7843137253*I/Pi)))*((.4736622465-.2243559243e-4*I)*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2)+(beta^2-.6250000000e13*Pi^2*(13.64+.48e-1*I-144.4169278/Pi^2/(1.+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-144.4169278/Pi^2/(1.+1.212121212*I/Pi)))/((.4736622465-.2243559243e-4*I)*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2)-(beta^2-.6250000000e13*Pi^2*(13.64+.48e-1*I-144.4169278/Pi^2/(1.+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-144.4169278/Pi^2/(1.+1.212121212*I/Pi))) = 0,beta,complex)))
1850017.059	1850017.059	500000000.0/Im(fsolve(exp(-.4e-7*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2))-((.4736622465-.2243559243e-4*I)*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2)+(beta^2-.6250000000e13*Pi^2*(1.758276-16.29794226/Pi^2/(1.+.7843137253*I/Pi)))^(1/2)/(1.758276-16.29794226/Pi^2/(1.+.7843137253*I/Pi)))/((.4736622465-.2243559243e-4*I)*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2)-(beta^2-.6250000000e13*Pi^2*(1.758276-16.29794226/Pi^2/(1.+.7843137253*I/Pi)))^(1/2)/(1.758276-16.29794226/Pi^2/(1.+.7843137253*I/Pi)))*((.4736622465-.2243559243e-4*I)*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2)+(beta^2-.6250000000e13*Pi^2*(13.64+.48e-1*I-144.4169278/Pi^2/(1.+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-144.4169278/Pi^2/(1.+1.212121212*I/Pi)))/((.4736622465-.2243559243e-4*I)*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2)-(beta^2-.6250000000e13*Pi^2*(13.64+.48e-1*I-144.4169278/Pi^2/(1.+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-144.4169278/Pi^2/(1.+1.212121212*I/Pi))) = 0,beta,complex))*signum(Im(fsolve(exp(-.4e-7*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2))-((.4736622465-.2243559243e-4*I)*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2)+(beta^2-.6250000000e13*Pi^2*(1.758276-16.29794226/Pi^2/(1.+.7843137253*I/Pi)))^(1/2)/(1.758276-16.29794226/Pi^2/(1.+.7843137253*I/Pi)))/((.4736622465-.2243559243e-4*I)*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2)-(beta^2-.6250000000e13*Pi^2*(1.758276-16.29794226/Pi^2/(1.+.7843137253*I/Pi)))^(1/2)/(1.758276-16.29794226/Pi^2/(1.+.7843137253*I/Pi)))*((.4736622465-.2243559243e-4*I)*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2)+(beta^2-.6250000000e13*Pi^2*(13.64+.48e-1*I-144.4169278/Pi^2/(1.+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-144.4169278/Pi^2/(1.+1.212121212*I/Pi)))/((.4736622465-.2243559243e-4*I)*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2)-(beta^2-.6250000000e13*Pi^2*(13.64+.48e-1*I-144.4169278/Pi^2/(1.+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-144.4169278/Pi^2/(1.+1.212121212*I/Pi))) = 0,beta,complex)))	22.36401030
1850017.059	1850017.059	500000000.0/Im(fsolve(exp(-.4e-7*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2))-((.4736622465-.2243559243e-4*I)*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2)+(beta^2-.6250000000e13*Pi^2*(1.758276-17.06604061/Pi^2/(1.+.7843137253*I/Pi)))^(1/2)/(1.758276-17.06604061/Pi^2/(1.+.7843137253*I/Pi)))/((.4736622465-.2243559243e-4*I)*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2)-(beta^2-.6250000000e13*Pi^2*(1.758276-17.06604061/Pi^2/(1.+.7843137253*I/Pi)))^(1/2)/(1.758276-17.06604061/Pi^2/(1.+.7843137253*I/Pi)))*((.4736622465-.2243559243e-4*I)*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2)+(beta^2-.6250000000e13*Pi^2*(13.64+.48e-1*I-144.4169278/Pi^2/(1.+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-144.4169278/Pi^2/(1.+1.212121212*I/Pi)))/((.4736622465-.2243559243e-4*I)*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2)-(beta^2-.6250000000e13*Pi^2*(13.64+.48e-1*I-144.4169278/Pi^2/(1.+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-144.4169278/Pi^2/(1.+1.212121212*I/Pi))) = 0,beta,complex))*signum(Im(fsolve(exp(-.4e-7*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2))-((.4736622465-.2243559243e-4*I)*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2)+(beta^2-.6250000000e13*Pi^2*(1.758276-17.06604061/Pi^2/(1.+.7843137253*I/Pi)))^(1/2)/(1.758276-17.06604061/Pi^2/(1.+.7843137253*I/Pi)))/((.4736622465-.2243559243e-4*I)*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2)-(beta^2-.6250000000e13*Pi^2*(1.758276-17.06604061/Pi^2/(1.+.7843137253*I/Pi)))^(1/2)/(1.758276-17.06604061/Pi^2/(1.+.7843137253*I/Pi)))*((.4736622465-.2243559243e-4*I)*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2)+(beta^2-.6250000000e13*Pi^2*(13.64+.48e-1*I-144.4169278/Pi^2/(1.+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-144.4169278/Pi^2/(1.+1.212121212*I/Pi)))/((.4736622465-.2243559243e-4*I)*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2)-(beta^2-.6250000000e13*Pi^2*(13.64+.48e-1*I-144.4169278/Pi^2/(1.+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-144.4169278/Pi^2/(1.+1.212121212*I/Pi))) = 0,beta,complex)))	22.42684136
1850017.059	1850017.059	500000000.0/Im(fsolve(exp(-.4e-7*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2))-((.4736622465-.2243559243e-4*I)*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2)+(beta^2-.6250000000e13*Pi^2*(1.758276-17.87033833/Pi^2/(1.+.7843137253*I/Pi)))^(1/2)/(1.758276-17.87033833/Pi^2/(1.+.7843137253*I/Pi)))/((.4736622465-.2243559243e-4*I)*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2)-(beta^2-.6250000000e13*Pi^2*(1.758276-17.87033833/Pi^2/(1.+.7843137253*I/Pi)))^(1/2)/(1.758276-17.87033833/Pi^2/(1.+.7843137253*I/Pi)))*((.4736622465-.2243559243e-4*I)*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2)+(beta^2-.6250000000e13*Pi^2*(13.64+.48e-1*I-144.4169278/Pi^2/(1.+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-144.4169278/Pi^2/(1.+1.212121212*I/Pi)))/((.4736622465-.2243559243e-4*I)*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2)-(beta^2-.6250000000e13*Pi^2*(13.64+.48e-1*I-144.4169278/Pi^2/(1.+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-144.4169278/Pi^2/(1.+1.212121212*I/Pi))) = 0,beta,complex))*signum(Im(fsolve(exp(-.4e-7*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2))-((.4736622465-.2243559243e-4*I)*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2)+(beta^2-.6250000000e13*Pi^2*(1.758276-17.87033833/Pi^2/(1.+.7843137253*I/Pi)))^(1/2)/(1.758276-17.87033833/Pi^2/(1.+.7843137253*I/Pi)))/((.4736622465-.2243559243e-4*I)*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2)-(beta^2-.6250000000e13*Pi^2*(1.758276-17.87033833/Pi^2/(1.+.7843137253*I/Pi)))^(1/2)/(1.758276-17.87033833/Pi^2/(1.+.7843137253*I/Pi)))*((.4736622465-.2243559243e-4*I)*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2)+(beta^2-.6250000000e13*Pi^2*(13.64+.48e-1*I-144.4169278/Pi^2/(1.+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-144.4169278/Pi^2/(1.+1.212121212*I/Pi)))/((.4736622465-.2243559243e-4*I)*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2)-(beta^2-.6250000000e13*Pi^2*(13.64+.48e-1*I-144.4169278/Pi^2/(1.+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-144.4169278/Pi^2/(1.+1.212121212*I/Pi))) = 0,beta,complex)))	22.47887422
1850017.059	1850017.059	500000000.0/Im(fsolve(exp(-.4e-7*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2))-((.4736622465-.2243559243e-4*I)*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2)+(beta^2-.6250000000e13*Pi^2*(1.758276-18.71254144/Pi^2/(1.+.7843137253*I/Pi)))^(1/2)/(1.758276-18.71254144/Pi^2/(1.+.7843137253*I/Pi)))/((.4736622465-.2243559243e-4*I)*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2)-(beta^2-.6250000000e13*Pi^2*(1.758276-18.71254144/Pi^2/(1.+.7843137253*I/Pi)))^(1/2)/(1.758276-18.71254144/Pi^2/(1.+.7843137253*I/Pi)))*((.4736622465-.2243559243e-4*I)*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2)+(beta^2-.6250000000e13*Pi^2*(13.64+.48e-1*I-144.4169278/Pi^2/(1.+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-144.4169278/Pi^2/(1.+1.212121212*I/Pi)))/((.4736622465-.2243559243e-4*I)*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2)-(beta^2-.6250000000e13*Pi^2*(13.64+.48e-1*I-144.4169278/Pi^2/(1.+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-144.4169278/Pi^2/(1.+1.212121212*I/Pi))) = 0,beta,complex))*signum(Im(fsolve(exp(-.4e-7*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2))-((.4736622465-.2243559243e-4*I)*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2)+(beta^2-.6250000000e13*Pi^2*(1.758276-18.71254144/Pi^2/(1.+.7843137253*I/Pi)))^(1/2)/(1.758276-18.71254144/Pi^2/(1.+.7843137253*I/Pi)))/((.4736622465-.2243559243e-4*I)*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2)-(beta^2-.6250000000e13*Pi^2*(1.758276-18.71254144/Pi^2/(1.+.7843137253*I/Pi)))^(1/2)/(1.758276-18.71254144/Pi^2/(1.+.7843137253*I/Pi)))*((.4736622465-.2243559243e-4*I)*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2)+(beta^2-.6250000000e13*Pi^2*(13.64+.48e-1*I-144.4169278/Pi^2/(1.+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-144.4169278/Pi^2/(1.+1.212121212*I/Pi)))/((.4736622465-.2243559243e-4*I)*(beta^2-(.1319505625e14+625000000.0*I)*Pi^2)^(1/2)-(beta^2-.6250000000e13*Pi^2*(13.64+.48e-1*I-144.4169278/Pi^2/(1.+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-144.4169278/Pi^2/(1.+1.212121212*I/Pi))) = 0,beta,complex)))	22.52269278
