541205.900067609	538489.549233734	534818.324698575	529873.742288798	523245.621465941	514418.079232475	502764.778694485	487565.754087268	468065.698142147	443601.149782175	413825.020554042	379038.605948098	340591.575370783	301249.297768729	265473.422106938	240051.739378781	237609.226981956	297589.334111545	663852.159408371	1073590.99030734
536877.726558147	532654.013952670	526983.902753965	519415.971429309	509393.288034051	496257.154220347	479277.288019354	457726.493487494	431019.235716937	398924.360370484	361834.022300223	321022.811610386	278787.437409521	238382.594651862	203860.750857063	180456.430777295	178037.123899333	233740.012598326	750001.145059099	2461793.37426064
530160.536616127	523663.451261437	515031.468536974	503668.140604582	488890.085067864	469974.583739353	446255.569480876	417279.016106143	383010.518615299	344053.599203673	301797.655319961	258400.304605275	216558.705280068	179150.481104863	149004.867887905	129376.108349585	127105.447218169	173580.986750556	928319.688381167	500000000.000000/Im(fsolve(exp(-.200000000000004e-6*(beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-1.24985683851687/Pi^2/(1+1.212121212*I/Pi)))^(1/2))-((beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-1.24985683851687/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-1.24985683851687/Pi^2/(1+1.212121212*I/Pi))+(beta^2-6250000000000.00*Pi^2)^(1/2))/((beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-1.24985683851687/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-1.24985683851687/Pi^2/(1+1.212121212*I/Pi))-(beta^2-6250000000000.00*Pi^2)^(1/2))*((beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-1.24985683851687/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-1.24985683851687/Pi^2/(1+1.212121212*I/Pi))+(.733128750996281e-1-.257992522344732e-3*I)*(beta^2-(85250000000000.0+300000000000.000*I)*Pi^2)^(1/2))/((beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-1.24985683851687/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-1.24985683851687/Pi^2/(1+1.212121212*I/Pi))+(-.733128750996281e-1+.257992522344732e-3*I)*(beta^2-(85250000000000.0+300000000000.000*I)*Pi^2)^(1/2)) = 0,beta,complex))*signum(Im(fsolve(exp(-.200000000000004e-6*(beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-1.24985683851687/Pi^2/(1+1.212121212*I/Pi)))^(1/2))-((beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-1.24985683851687/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-1.24985683851687/Pi^2/(1+1.212121212*I/Pi))+(beta^2-6250000000000.00*Pi^2)^(1/2))/((beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-1.24985683851687/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-1.24985683851687/Pi^2/(1+1.212121212*I/Pi))-(beta^2-6250000000000.00*Pi^2)^(1/2))*((beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-1.24985683851687/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-1.24985683851687/Pi^2/(1+1.212121212*I/Pi))+(.733128750996281e-1-.257992522344732e-3*I)*(beta^2-(85250000000000.0+300000000000.000*I)*Pi^2)^(1/2))/((beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-1.24985683851687/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-1.24985683851687/Pi^2/(1+1.212121212*I/Pi))+(-.733128750996281e-1+.257992522344732e-3*I)*(beta^2-(85250000000000.0+300000000000.000*I)*Pi^2)^(1/2)) = 0,beta,complex)))
519858.122732664	510028.087241677	497171.467483198	480591.217361079	459593.753381435	433608.581506815	402360.005621759	366065.683972507	325601.075270399	282544.280188433	239034.174357059	197450.414034450	160024.490056669	128555.159192643	104416.320212376	89161.8636812181	87095.1041031102	122220.754912886	1392863.01452274	4048.55517503722
504339.893572352	489833.595403251	471296.009584260	448088.991075206	419774.575760059	386297.465572237	348163.529888364	306539.602359836	263196.792016151	220268.858749720	179886.487155093	143820.270896636	113265.046677309	88834.2734766563	70782.4588654181	59572.6088897114	57710.8413917343	81967.3012517617	3698320.48063635	3006.21484855210
481590.408316478	460953.110992825	435438.467535870	404779.939555928	369179.054852259	329448.357168682	287034.107302584	243861.722145024	202020.700295806	163391.891182117	129354.263309492	100662.803033870	77503.1747863652	59669.2411532441	46818.1405456956	38873.0588233490	37192.6895358413	52534.6628206815	2128.86152191109	2128.86152191109
449532.591865833	421653.155474000	388695.307107806	351145.374372393	310122.474001841	267314.692790426	224737.030965662	184373.513757092	147832.057450090	116133.160612278	89678.7075775662	68364.3053880545	51759.7568849185	39295.0951483412	30434.9906181413	24908.3961906018	23384.4604408604	32169.2135358908	5617345.21730334	1448.20233483176
406789.925031682	371646.151031998	332394.174343284	290439.720903348	247654.367531836	206064.725274315	167485.088248126	133228.140635432	103982.666095032	79860.2524531047	60547.5373662339	45486.7104557634	34031.3898711043	25559.9358972790	19559.1556500130	15731.9364416512	14350.5165124776	18723.9048748124	306755.694103973	952.723993993325
608.404698803333	608.404698803333	608.404698803333	608.404698803333	188107.376623737	151540.443659009	119665.400969030	92870.3537158416	71031.2940891857	53685.4616865332	40202.3839994472	29914.8986592520	22202.0684882389	16533.7858053424	12496.0319431586	9829.70544883041	8591.98540875404	10266.9318659873	61126.3612311474	608.404698803333
376.567932506810	376.567932506810	376.567932506810	376.567932506810	376.567932506810	376.567932506810	82825.7406459149	63139.9377360191	47632.8348951064	35638.5709447442	26497.0359044059	19614.6119933136	14490.3063590152	10721.1640696114	8000.05279637422	6121.88845922317	376.567932506810	5277.06678062863	15302.5785379163	500000000.000000/Im(fsolve(exp(-.200000000000004e-6*(beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-31.3949843399993/Pi^2/(1+1.212121212*I/Pi)))^(1/2))-((beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-31.3949843399993/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-31.3949843399993/Pi^2/(1+1.212121212*I/Pi))+(beta^2-6250000000000.00*Pi^2)^(1/2))/((beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-31.3949843399993/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-31.3949843399993/Pi^2/(1+1.212121212*I/Pi))-(beta^2-6250000000000.00*Pi^2)^(1/2))*((beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-31.3949843399993/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-31.3949843399993/Pi^2/(1+1.212121212*I/Pi))+(.733128750996281e-1-.257992522344732e-3*I)*(beta^2-(85250000000000.0+300000000000.000*I)*Pi^2)^(1/2))/((beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-31.3949843399993/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-31.3949843399993/Pi^2/(1+1.212121212*I/Pi))+(-.733128750996281e-1+.257992522344732e-3*I)*(beta^2-(85250000000000.0+300000000000.000*I)*Pi^2)^(1/2)) = 0,beta,complex))*signum(Im(fsolve(exp(-.200000000000004e-6*(beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-31.3949843399993/Pi^2/(1+1.212121212*I/Pi)))^(1/2))-((beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-31.3949843399993/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-31.3949843399993/Pi^2/(1+1.212121212*I/Pi))+(beta^2-6250000000000.00*Pi^2)^(1/2))/((beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-31.3949843399993/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-31.3949843399993/Pi^2/(1+1.212121212*I/Pi))-(beta^2-6250000000000.00*Pi^2)^(1/2))*((beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-31.3949843399993/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-31.3949843399993/Pi^2/(1+1.212121212*I/Pi))+(.733128750996281e-1-.257992522344732e-3*I)*(beta^2-(85250000000000.0+300000000000.000*I)*Pi^2)^(1/2))/((beta^2-6250000000000.00*Pi^2*(13.64+.48e-1*I-31.3949843399993/Pi^2/(1+1.212121212*I/Pi)))^(1/2)/(13.64+.48e-1*I-31.3949843399993/Pi^2/(1+1.212121212*I/Pi))+(-.733128750996281e-1+.257992522344732e-3*I)*(beta^2-(85250000000000.0+300000000000.000*I)*Pi^2)^(1/2)) = 0,beta,complex)))
