1.000000000000000021e-08 0.000000000000000000e+00 -1.900000000000000000e+01 5.300000000000000266e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.220001033218684932e-07
1.000000000000000021e-08 0.000000000000000000e+00 -1.900000000000000000e+01 5.300000000000000266e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.041302463931163125e-05
1.152542372881355951e-08 0.000000000000000000e+00 -1.900000000000000000e+01 5.300000000000000266e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.220002296985535016e-07
1.152542372881355951e-08 0.000000000000000000e+00 -1.900000000000000000e+01 5.300000000000000266e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.041302848546211743e-05
1.305084745762711880e-08 0.000000000000000000e+00 -1.900000000000000000e+01 5.300000000000000266e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.041302483242487380e-05
1.457627118644067810e-08 0.000000000000000000e+00 -1.900000000000000000e+01 5.300000000000000266e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.219999613189729254e-07
1.610169491525423740e-08 0.000000000000000000e+00 -1.900000000000000000e+01 5.300000000000000266e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.041302774799342908e-05
1.762711864406779670e-08 0.000000000000000000e+00 -1.900000000000000000e+01 5.300000000000000266e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.041302441775213565e-05
1.915254237288135600e-08 0.000000000000000000e+00 -1.900000000000000000e+01 5.300000000000000266e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.041302618498497161e-05
2.525423728813559319e-08 0.000000000000000000e+00 -1.900000000000000000e+01 5.300000000000000266e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.041302207708982744e-05
2.677966101694915249e-08 0.000000000000000000e+00 -1.900000000000000000e+01 5.300000000000000266e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.343630066586890270e-01
2.677966101694915249e-08 0.000000000000000000e+00 -1.900000000000000000e+01 5.300000000000000266e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.823312677706236673e-01
2.983050847457626777e-08 0.000000000000000000e+00 -1.900000000000000000e+01 5.300000000000000266e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.041302509199279773e-05
2.983050847457626777e-08 0.000000000000000000e+00 -1.900000000000000000e+01 5.300000000000000266e-01 0.000000000000000000e+00 1.000000000000000000e+00 5.536325400940519392e-01
3.135593220338982707e-08 0.000000000000000000e+00 -1.900000000000000000e+01 5.300000000000000266e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.041302386643566297e-05
3.440677966101694567e-08 0.000000000000000000e+00 -1.900000000000000000e+01 5.300000000000000266e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.041302611822016097e-05
3.440677966101694567e-08 0.000000000000000000e+00 -1.900000000000000000e+01 5.300000000000000266e-01 0.000000000000000000e+00 1.000000000000000000e+00 3.503900572427281479e-01
3.440677966101694567e-08 0.000000000000000000e+00 -1.900000000000000000e+01 5.300000000000000266e-01 0.000000000000000000e+00 2.000000000000000000e+00 1.366271595448817211e-01
3.745762711864406426e-08 0.000000000000000000e+00 -1.900000000000000000e+01 5.300000000000000266e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.039056255901164016e+00
3.745762711864406426e-08 0.000000000000000000e+00 -1.900000000000000000e+01 5.300000000000000266e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.700295807596771125e-01
3.898305084745762356e-08 0.000000000000000000e+00 -1.900000000000000000e+01 5.300000000000000266e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.215786188285101210e-01
4.050847457627118286e-08 0.000000000000000000e+00 -1.900000000000000000e+01 5.300000000000000266e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.041302557216498094e-05
4.203389830508474216e-08 0.000000000000000000e+00 -1.900000000000000000e+01 5.300000000000000266e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.041302699132372016e-05
4.355932203389830145e-08 0.000000000000000000e+00 -1.900000000000000000e+01 5.300000000000000266e-01 0.000000000000000000e+00 0.000000000000000000e+00 9.690902111800053786e-01
4.355932203389830145e-08 0.000000000000000000e+00 -1.900000000000000000e+01 5.300000000000000266e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.515397785243531303e-01
4.508474576271186075e-08 0.000000000000000000e+00 -1.900000000000000000e+01 5.300000000000000266e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.041302255131536502e-05
4.661016949152542005e-08 0.000000000000000000e+00 -1.900000000000000000e+01 5.300000000000000266e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.041302429060768420e-05
4.813559322033897935e-08 0.000000000000000000e+00 -1.900000000000000000e+01 5.300000000000000266e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.041302305760499092e-05
5.118644067796609794e-08 0.000000000000000000e+00 -1.900000000000000000e+01 5.300000000000000266e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.030765987797243100e-01
5.118644067796609794e-08 0.000000000000000000e+00 -1.900000000000000000e+01 5.300000000000000266e-01 0.000000000000000000e+00 1.000000000000000000e+00 2.451677549234893283e-01
5.576271186440677584e-08 0.000000000000000000e+00 -1.900000000000000000e+01 5.300000000000000266e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.041302340579058092e-05
