980.0497794	972.0805347	959.5959726	940.1676605	910.2458704	864.8963490	797.8301700	702.2637692	573.5183254	414.4831563	243.8742041	21220.65908	87.86935876	111.3932044	139.8307553	156.9722161	153.3241436	153.5853268	153.5848903	153.5848953
957.5346831	950.0728806	938.3722901	920.1372606	891.9893861	849.1799620	785.5397102	694.1655952	569.7660884	413.9981203	244.2782217	21220.65908	87.33456413	111.1544538	139.7374700	156.9858165	153.3226248	153.5853424	153.5848902	153.5848953
925.6772256	918.8962446	908.2494284	891.6229822	865.8771904	826.5313591	767.6125416	682.1095565	563.9453979	413.0519414	244.8431538	21220.65908	86.58082885	110.8181022	139.6057209	157.0046234	153.3204955	153.5853648	153.5848902	153.5848953
880.7703968	874.8784286	865.6110811	851.0987024	828.5293215	793.8075461	741.2852048	663.9154453	554.6851064	411.1621728	245.6222440	21220.65908	85.51970949	110.3447505	139.4196694	157.0303832	153.3175205	153.5853971	153.5848901	153.5848953
818.0246530	813.2443114	805.7076562	793.8616420	775.3317961	746.5669124	702.4507833	636.1013950	539.5540811	407.2984454	246.6592764	21220.65908	84.02854292	109.6795642	139.1569863	157.0651648	153.3133839	153.5854441	153.5848900	153.5848953
731.9179079	728.4334428	722.9231354	714.2204958	700.5046149	678.9600670	645.3065601	593.2493796	514.2329607	399.2131977	247.9007149	92.62401632	81.93938522	108.7466444	138.7862403	157.1111038	153.3076740	153.5855133	153.5848898	153.5848953
617.6078863	21220.65908	21220.65908	21220.65908	21220.65908	21220.65908	21220.65908	500000000.0/Im(fsolve(exp(-.1592428678e-7*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2))-((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)+(beta^2-.6250000000e13*Pi^2*(1.758276-6.340635330/Pi^2/(1+.7843137253*I/Pi)))^(1/2)/(1.758276-6.340635330/Pi^2/(1+.7843137253*I/Pi)))/((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)-(beta^2-.6250000000e13*Pi^2*(1.758276-6.340635330/Pi^2/(1+.7843137253*I/Pi)))^(1/2)/(1.758276-6.340635330/Pi^2/(1+.7843137253*I/Pi)))*((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)-(.7642133630e-2+.5121570257e-1*I)*(beta^2+(.1781250000e14-.1193750000e15*I)*Pi^2)^(1/2))/((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)+(.7642133630e-2+.5121570257e-1*I)*(beta^2+(.1781250000e14-.1193750000e15*I)*Pi^2)^(1/2)) = 0,beta,complex))*signum(Im(fsolve(exp(-.1592428678e-7*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2))-((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)+(beta^2-.6250000000e13*Pi^2*(1.758276-6.340635330/Pi^2/(1+.7843137253*I/Pi)))^(1/2)/(1.758276-6.340635330/Pi^2/(1+.7843137253*I/Pi)))/((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)-(beta^2-.6250000000e13*Pi^2*(1.758276-6.340635330/Pi^2/(1+.7843137253*I/Pi)))^(1/2)/(1.758276-6.340635330/Pi^2/(1+.7843137253*I/Pi)))*((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)-(.7642133630e-2+.5121570257e-1*I)*(beta^2+(.1781250000e14-.1193750000e15*I)*Pi^2)^(1/2))/((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)+(.7642133630e-2+.5121570257e-1*I)*(beta^2+(.1781250000e14-.1193750000e15*I)*Pi^2)^(1/2)) = 0,beta,complex)))	471.3118958	381.9489779	248.8064491	84.79801230	79.02807730	107.4416805	138.2632987	157.1696721	153.2998792	153.5856164	153.5848896	153.5848953
21220.65908	21220.65908	21220.65908	21220.65908	21220.65908	21220.65908	21220.65908	21220.65908	500000000.0/Im(fsolve(exp(-.2523829371e-7*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2))-((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)+(beta^2-.6250000000e13*Pi^2*(1.758276-8.956385467/Pi^2/(1+.7843137253*I/Pi)))^(1/2)/(1.758276-8.956385467/Pi^2/(1+.7843137253*I/Pi)))/((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)-(beta^2-.6250000000e13*Pi^2*(1.758276-8.956385467/Pi^2/(1+.7843137253*I/Pi)))^(1/2)/(1.758276-8.956385467/Pi^2/(1+.7843137253*I/Pi)))*((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)-(.7642133630e-2+.5121570257e-1*I)*(beta^2+(.1781250000e14-.1193750000e15*I)*Pi^2)^(1/2))/((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)+(.7642133630e-2+.5121570257e-1*I)*(beta^2+(.1781250000e14-.1193750000e15*I)*Pi^2)^(1/2)) = 0,beta,complex))*signum(Im(fsolve(exp(-.2523829371e-7*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2))-((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)+(beta^2-.6250000000e13*Pi^2*(1.758276-8.956385467/Pi^2/(1+.7843137253*I/Pi)))^(1/2)/(1.758276-8.956385467/Pi^2/(1+.7843137253*I/Pi)))/((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)-(beta^2-.6250000000e13*Pi^2*(1.758276-8.956385467/Pi^2/(1+.7843137253*I/Pi)))^(1/2)/(1.758276-8.956385467/Pi^2/(1+.7843137253*I/Pi)))*((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)-(.7642133630e-2+.5121570257e-1*I)*(beta^2+(.1781250000e14-.1193750000e15*I)*Pi^2)^(1/2))/((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)+(.7642133630e-2+.5121570257e-1*I)*(beta^2+(.1781250000e14-.1193750000e15*I)*Pi^2)^(1/2)) = 0,beta,complex)))	344.8635909	246.5224589	68.88231249	75.01149292	105.6225518	137.5264431	157.2399596	153.2894211	153.5857722	153.5848893	153.5848953
21220.65908	21220.65908	21220.65908	21220.65908	21220.65908	21220.65908	21220.65908	21220.65908	21220.65908	500000000.0/Im(fsolve(exp(-.3999999988e-7*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2))-((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)+(beta^2-.6250000000e13*Pi^2*(1.758276-12.65123074/Pi^2/(1+.7843137253*I/Pi)))^(1/2)/(1.758276-12.65123074/Pi^2/(1+.7843137253*I/Pi)))/((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)-(beta^2-.6250000000e13*Pi^2*(1.758276-12.65123074/Pi^2/(1+.7843137253*I/Pi)))^(1/2)/(1.758276-12.65123074/Pi^2/(1+.7843137253*I/Pi)))*((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)-(.7642133630e-2+.5121570257e-1*I)*(beta^2+(.1781250000e14-.1193750000e15*I)*Pi^2)^(1/2))/((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)+(.7642133630e-2+.5121570257e-1*I)*(beta^2+(.1781250000e14-.1193750000e15*I)*Pi^2)^(1/2)) = 0,beta,complex))*signum(Im(fsolve(exp(-.3999999988e-7*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2))-((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)+(beta^2-.6250000000e13*Pi^2*(1.758276-12.65123074/Pi^2/(1+.7843137253*I/Pi)))^(1/2)/(1.758276-12.65123074/Pi^2/(1+.7843137253*I/Pi)))/((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)-(beta^2-.6250000000e13*Pi^2*(1.758276-12.65123074/Pi^2/(1+.7843137253*I/Pi)))^(1/2)/(1.758276-12.65123074/Pi^2/(1+.7843137253*I/Pi)))*((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)-(.7642133630e-2+.5121570257e-1*I)*(beta^2+(.1781250000e14-.1193750000e15*I)*Pi^2)^(1/2))/((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)+(.7642133630e-2+.5121570257e-1*I)*(beta^2+(.1781250000e14-.1193750000e15*I)*Pi^2)^(1/2)) = 0,beta,complex)))	500000000.0/Im(fsolve(exp(-.6339572748e-7*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2))-((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)+(beta^2-.6250000000e13*Pi^2*(1.758276-12.65123074/Pi^2/(1+.7843137253*I/Pi)))^(1/2)/(1.758276-12.65123074/Pi^2/(1+.7843137253*I/Pi)))/((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)-(beta^2-.6250000000e13*Pi^2*(1.758276-12.65123074/Pi^2/(1+.7843137253*I/Pi)))^(1/2)/(1.758276-12.65123074/Pi^2/(1+.7843137253*I/Pi)))*((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)-(.7642133630e-2+.5121570257e-1*I)*(beta^2+(.1781250000e14-.1193750000e15*I)*Pi^2)^(1/2))/((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)+(.7642133630e-2+.5121570257e-1*I)*(beta^2+(.1781250000e14-.1193750000e15*I)*Pi^2)^(1/2)) = 0,beta,complex))*signum(Im(fsolve(exp(-.6339572748e-7*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2))-((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)+(beta^2-.6250000000e13*Pi^2*(1.758276-12.65123074/Pi^2/(1+.7843137253*I/Pi)))^(1/2)/(1.758276-12.65123074/Pi^2/(1+.7843137253*I/Pi)))/((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)-(beta^2-.6250000000e13*Pi^2*(1.758276-12.65123074/Pi^2/(1+.7843137253*I/Pi)))^(1/2)/(1.758276-12.65123074/Pi^2/(1+.7843137253*I/Pi)))*((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)-(.7642133630e-2+.5121570257e-1*I)*(beta^2+(.1781250000e14-.1193750000e15*I)*Pi^2)^(1/2))/((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)+(.7642133630e-2+.5121570257e-1*I)*(beta^2+(.1781250000e14-.1193750000e15*I)*Pi^2)^(1/2)) = 0,beta,complex)))	38.93116714	69.57780558	103.0974424	136.4898478	157.3150437	153.2757807	153.5860120	153.5848888	153.5848953
.1198328374	.1899246494	.3010198437	.4771223671	.7563396122	1.199321884	1.903210902	21220.65908	4.835382423	500000000.0/Im(fsolve(exp(-.3999999988e-7*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2))-((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)+(beta^2-.6250000000e13*Pi^2*(1.758276-17.87033841/Pi^2/(1+.7843137253*I/Pi)))^(1/2)/(1.758276-17.87033841/Pi^2/(1+.7843137253*I/Pi)))/((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)-(beta^2-.6250000000e13*Pi^2*(1.758276-17.87033841/Pi^2/(1+.7843137253*I/Pi)))^(1/2)/(1.758276-17.87033841/Pi^2/(1+.7843137253*I/Pi)))*((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)-(.7642133630e-2+.5121570257e-1*I)*(beta^2+(.1781250000e14-.1193750000e15*I)*Pi^2)^(1/2))/((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)+(.7642133630e-2+.5121570257e-1*I)*(beta^2+(.1781250000e14-.1193750000e15*I)*Pi^2)^(1/2)) = 0,beta,complex))*signum(Im(fsolve(exp(-.3999999988e-7*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2))-((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)+(beta^2-.6250000000e13*Pi^2*(1.758276-17.87033841/Pi^2/(1+.7843137253*I/Pi)))^(1/2)/(1.758276-17.87033841/Pi^2/(1+.7843137253*I/Pi)))/((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)-(beta^2-.6250000000e13*Pi^2*(1.758276-17.87033841/Pi^2/(1+.7843137253*I/Pi)))^(1/2)/(1.758276-17.87033841/Pi^2/(1+.7843137253*I/Pi)))*((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)-(.7642133630e-2+.5121570257e-1*I)*(beta^2+(.1781250000e14-.1193750000e15*I)*Pi^2)^(1/2))/((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)+(.7642133630e-2+.5121570257e-1*I)*(beta^2+(.1781250000e14-.1193750000e15*I)*Pi^2)^(1/2)) = 0,beta,complex)))	500000000.0/Im(fsolve(exp(-.6339572748e-7*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2))-((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)+(beta^2-.6250000000e13*Pi^2*(1.758276-17.87033841/Pi^2/(1+.7843137253*I/Pi)))^(1/2)/(1.758276-17.87033841/Pi^2/(1+.7843137253*I/Pi)))/((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)-(beta^2-.6250000000e13*Pi^2*(1.758276-17.87033841/Pi^2/(1+.7843137253*I/Pi)))^(1/2)/(1.758276-17.87033841/Pi^2/(1+.7843137253*I/Pi)))*((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)-(.7642133630e-2+.5121570257e-1*I)*(beta^2+(.1781250000e14-.1193750000e15*I)*Pi^2)^(1/2))/((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)+(.7642133630e-2+.5121570257e-1*I)*(beta^2+(.1781250000e14-.1193750000e15*I)*Pi^2)^(1/2)) = 0,beta,complex))*signum(Im(fsolve(exp(-.6339572748e-7*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2))-((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)+(beta^2-.6250000000e13*Pi^2*(1.758276-17.87033841/Pi^2/(1+.7843137253*I/Pi)))^(1/2)/(1.758276-17.87033841/Pi^2/(1+.7843137253*I/Pi)))/((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)-(beta^2-.6250000000e13*Pi^2*(1.758276-17.87033841/Pi^2/(1+.7843137253*I/Pi)))^(1/2)/(1.758276-17.87033841/Pi^2/(1+.7843137253*I/Pi)))*((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)-(.7642133630e-2+.5121570257e-1*I)*(beta^2+(.1781250000e14-.1193750000e15*I)*Pi^2)^(1/2))/((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)+(.7642133630e-2+.5121570257e-1*I)*(beta^2+(.1781250000e14-.1193750000e15*I)*Pi^2)^(1/2)) = 0,beta,complex)))	31.80152276	62.51063306	99.60944749	63.98998218	157.3749608	500000000.0/Im(fsolve(exp(-.1004754568e-5*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2))-((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)+(beta^2-.6250000000e13*Pi^2*(1.758276-17.87033841/Pi^2/(1+.7843137253*I/Pi)))^(1/2)/(1.758276-17.87033841/Pi^2/(1+.7843137253*I/Pi)))/((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)-(beta^2-.6250000000e13*Pi^2*(1.758276-17.87033841/Pi^2/(1+.7843137253*I/Pi)))^(1/2)/(1.758276-17.87033841/Pi^2/(1+.7843137253*I/Pi)))*((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)-(.7642133630e-2+.5121570257e-1*I)*(beta^2+(.1781250000e14-.1193750000e15*I)*Pi^2)^(1/2))/((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)+(.7642133630e-2+.5121570257e-1*I)*(beta^2+(.1781250000e14-.1193750000e15*I)*Pi^2)^(1/2)) = 0,beta,complex))*signum(Im(fsolve(exp(-.1004754568e-5*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2))-((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)+(beta^2-.6250000000e13*Pi^2*(1.758276-17.87033841/Pi^2/(1+.7843137253*I/Pi)))^(1/2)/(1.758276-17.87033841/Pi^2/(1+.7843137253*I/Pi)))/((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)-(beta^2-.6250000000e13*Pi^2*(1.758276-17.87033841/Pi^2/(1+.7843137253*I/Pi)))^(1/2)/(1.758276-17.87033841/Pi^2/(1+.7843137253*I/Pi)))*((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)-(.7642133630e-2+.5121570257e-1*I)*(beta^2+(.1781250000e14-.1193750000e15*I)*Pi^2)^(1/2))/((.1575009746-.3750400584e-3*I)*(beta^2-(.3968206914e14+.9449062500e11*I)*Pi^2)^(1/2)+(.7642133630e-2+.5121570257e-1*I)*(beta^2+(.1781250000e14-.1193750000e15*I)*Pi^2)^(1/2)) = 0,beta,complex)))	153.5863870	153.5848883	153.5848953
