.7728939707e-6	.7721720905e-6	.7700815258e-6	.7616143983e-6
.7812290319e-6	.7805370038e-6	.7785099206e-6	.7700766193e-6
.7902681649e-6	.7896158101e-6	.7876757076e-6	.7793365220e-6
.8000928406e-6	.7994918872e-6	.7976670856e-6	.7894983176e-6
.8107972496e-6	.8102617092e-6	.8085863481e-6	.8006844057e-6
.8224908481e-6	.8220374716e-6	.8205527430e-6	.8130393835e-6
.8353015234e-6	.8349503649e-6	.8337060348e-6	.8267351052e-6
.8493795580e-6	.8491546709e-6	.8482109760e-6	.8419771238e-6
.8649026172e-6	.8648329216e-6	.8642629443e-6	.8590129327e-6
.8820820673e-6	.8822024330e-6	.8820950929e-6	.8781425748e-6
.9011710088e-6	.9015236274e-6	.9019874786e-6	.8997323585e-6
.9224745262e-6	.9231106497e-6	.9242787297e-6	.9242326488e-6
.9463627644e-6	.9473449382e-6	.9493810031e-6	.9522009482e-6
.9732875399e-6	.5505849964e-6	.9777990837e-6	.9843317190e-6
.1003803165e-5	.1005725513e-5	.1010154498e-5	.1021494437e-5
.5505849964e-6	.1041149010e-5	.1047215218e-5	.1064780873e-5
.5505849964e-6	.5505849964e-6	.1089930300e-5	.1115560566e-5
.5505849964e-6	.5505849964e-6	.1139465454e-5	.1175537792e-5
.5505849964e-6	.5505849964e-6	.5505849964e-6	.1246789450e-5
.5505849964e-6	.5505849964e-6	.5505849964e-6	.1331731915e-5
.5505849964e-6	.5505849964e-6	.5505849964e-6	.5505849964e-6
