#x	Curve1
1.42109e-14	0.20113
16.2791	0.198305
47.6744	0.190395
78.4884	0.177966
105.814	0.161017
131.977	0.147458
151.163	0.138418
162.209	0.135593
174.419	0.136723
183.14	0.138983
194.186	0.145763
203.488	0.157627
216.86	0.185311
233.721	0.237288
255.814	0.319209
273.256	0.39096
