-90	1267.3716
-89	1255.7711
-88	1227.9554
-87	1282.085
-86	1280.9982
-85	1269.3027
-84	1231.332
-83	1209.4768
-82	1247.9027
-81	1247.2618
-80	1236.0648
-79	1233.8835
-78	1220.1759
-77	1217.2632
-76	1256.3302
-75	1274.2932
-74	1263.2861
-73	1261.1429
-72	1286.7917
-71	1276.8564
-70	1285.8783
-69	1333.2646
-68	1290.2966
-67	1328.4688
-66	1345.0323
-65	1335.1049
-64	1357.3936
-63	1366.1117
-62	1394.6428
-61	1425.1698
-60	1455.9111
-59	1463.5001
-58	1464.6908
-57	1514.3864
-56	1516.4149
-55	1547.1459
-54	1587.729
-53	1615.3015
-52	1640.7266
-51	1648.6904
-50	1666.7047
-49	1716.8053
-48	1785.8162
-47	1839.9861
-46	1862.1266
-45	1901.218
-44	1930.3188
-43	2017.3453
-42	1983.156
-41	1970.7585
-40	2041.338
-39	2078.4907
-38	2156.6724
-37	2236.051
-36	2250.9451
-35	2342.3994
-34	2362.0303
-33	2457.6313
-32	2488.8037
-31	2503.2949
-30	2585.7573
-29	2625.7297
-28	2657.4434
-27	2654.1934
-26	2698.1504
-25	2734.4573
-24	2735.6555
-23	2755.2659
-22	2793.1809
-21	2802.0151
-20	2759.4807
-19	2785.0886
-18	2777.0359
-17	2786.3914
-16	2829.7302
-15	2810.1689
-14	2786.946
-13	2768.696
-12	2795.541
-11	2796.9846
-10	2791.4246
-9	2727.4932
-8	2741.7144
-7	2760.917
-6	2730.2983
-5	2712.4436
-4	2723.3059
-3	2782.6116
-2	2747.2158
-1	2676.8188
0	2720.533
1	2684.4631
2	2722.4675
3	2709.2817
4	2683.2085
5	2685.1323
6	2669.9919
7	2667.0396
8	2684.0151
9	2654.1973
10	2662.5518
11	2665.7625
12	2596.5425
13	2608.105
14	2572.1914
15	2595.4988
16	2556.8599
17	2560.1079
18	2600.8743
19	2527.396
20	2491.1191
21	2476.8464
22	2578.3918
23	2536.5195
24	2518.2183
25	2504.7368
26	2515.1384
27	2520.8589
28	2476.6531
29	2445.7034
30	2465.6423
31	2454.2607
32	2446.1816
33	2462.7007
34	2440.9719
35	2398.4919
36	2407.2615
37	2367.3823
38	2316.7898
39	2307.8188
40	2255.0593
41	2234.4983
42	2216.5425
43	2173.2764
44	2152.3599
45	2067.9285
46	2056.0632
47	2018.1381
48	1953.0319
49	1948.657
50	1919.8669
51	1891.0569
52	1838.0565
53	1819.3513
54	1824.5295
55	1789.4917
56	1782.4232
57	1753.403
58	1697.8754
59	1685.0435
60	1639.8477
61	1683.1876
62	1631.0439
63	1630.6201
64	1521.5168
65	1541.8789
66	1526.8105
67	1487.7463
68	1480.9697
69	1493.1359
70	1446.0858
71	1430.6063
72	1401.431
73	1374.0305
74	1376.7117
75	1368.8312
76	1404.7734
77	1340.8446
78	1364.4243
79	1325.4227
80	1316.3226
81	1311.0028
82	1334.2902
83	1284.8448
84	1340.1854
85	1333.8669
86	1299.7821
87	1296.0216
88	1277.8156
89	1271.2537
