-90	224.7517	
-89	206.8009	
-88	182.7335	
-87	154.9206	
-86	143.2110	
-85	109.7127	
-84	103.8776	
-83	88.8148	
-82	86.5082	
-81	75.5760	
-80	62.7040	
-79	54.1245	
-78	47.8364	
-77	45.2778	
-76	40.6389	
-75	37.7141	
-74	30.5476	
-73	32.3668	
-72	23.2585	
-71	30.7653	
-70	22.9572	
-69	17.7402	
-68	14.1331	
-67	17.0083	
-66	15.2869	
-65	11.1528	
-64	13.3378	
-63	12.5118	
-62	11.2787	
-61	14.9544	
-60	15.5208	
-59	9.0797	
-58	11.9571	
-57	10.8374	
-56	8.2225	
-55	10.4217	
-54	12.7826	
-53	13.0140	
-52	8.1306	
-51	7.6030	
-50	8.9804	
-49	7.4351	
-48	7.7983	
-47	8.6083	
-46	11.1125	
-45	10.6167	
-44	10.7056	
-43	11.9410	
-42	9.8371	
-41	7.6937	
-40	9.5850	
-39	11.4889	
-38	11.3619	
-37	9.5047	
-36	11.3755	
-35	9.7697	
-34	13.6995	
-33	13.8850	
-32	14.3783	
-31	15.6662	
-30	16.1854	
-29	17.4271	
-28	19.8281	
-27	13.3535	
-26	16.3461	
-25	17.6174	
-24	19.8150	
-23	22.0374	
-22	23.2899	
-21	19.4380	
-20	24.9441	
-19	35.6164	
-18	28.8611	
-17	20.8744	
-16	20.5467	
-15	29.4603	
-14	39.1367	
-13	28.2156	
-12	31.5778	
-11	30.0160	
-10	32.9225	
-9	31.3041	
-8	42.1943	
-7	32.8618	
-6	29.2219	
-5	32.8319	
-4	36.8399	
-3	32.9112	
-2	33.9636	
-1	32.3432	
0	33.1658	
1	36.2739	
2	32.2582	
3	25.4606	
4	24.2729	
5	31.1299	
6	34.0889	
7	33.5953	
8	34.8918	
9	30.4842	
10	29.4998	
11	34.6975	
12	32.9525	
13	39.3120	
14	30.7598	
15	32.9481	
16	35.5662	
17	32.8999	
18	34.4940	
19	35.2681	
20	31.7289	
21	32.4085	
22	36.9393	
23	28.5955	
24	35.6015	
25	32.9551	
26	33.4229	
27	40.1999	
28	41.1720	
29	46.7014	
30	40.5386	
31	50.3061	
32	58.9039	
33	65.3230	
34	56.6678	
35	62.8159	
36	72.3510	
37	83.7341	
38	80.2173	
39	92.5733	
40	94.3468	
41	110.0478	
42	137.4275	
43	152.6192	
44	164.6329	
45	186.1544	
46	199.8349	
47	226.2027	
48	271.7116	
49	305.8836	
50	358.0225	
51	434.1581	
52	471.8790	
53	550.8495	
54	664.9186	
55	786.3850	
56	908.5093	
57	1109.7554	
58	1215.9839	
59	1364.9961	
60	1557.5029	
61	1628.7677	
62	1815.3829	
63	1933.5221	
64	2048.9387	
65	2087.1707	
66	2137.5923	
67	2188.1489	
68	2231.5654	
69	2207.9077	
70	2121.5623	
71	2020.1027	
72	1900.5930	
73	1710.9043	
74	1645.2446	
75	1523.8108	
76	1389.5496	
77	1281.2811	
78	1131.7502	
79	1020.4557	
80	883.8752	
81	756.3499	
82	653.9574	
83	599.2214	
84	541.6955	
85	443.1951	
86	392.5573	
87	326.7431	
88	289.0369	
89	229.6937	
