-90	495.4010	
-89	486.7083	
-88	500.0011	
-87	512.9915	
-86	497.9415	
-85	500.8647	
-84	481.3341	
-83	497.1224	
-82	515.7411	
-81	496.7512	
-80	489.5483	
-79	504.4922	
-78	494.2362	
-77	490.3758	
-76	506.7841	
-75	503.9918	
-74	504.5344	
-73	521.9709	
-72	506.3974	
-71	508.8217	
-70	523.2123	
-69	525.6926	
-68	533.3069	
-67	559.0507	
-66	581.7628	
-65	581.6424	
-64	568.4273	
-63	576.3019	
-62	601.1869	
-61	608.4266	
-60	625.8394	
-59	629.7786	
-58	632.1927	
-57	637.5357	
-56	654.9667	
-55	702.6088	
-54	732.6994	
-53	740.5951	
-52	758.9888	
-51	796.1513	
-50	817.7505	
-49	868.3871	
-48	864.0304	
-47	885.7784	
-46	939.8132	
-45	961.6384	
-44	1022.8042	
-43	1059.0098	
-42	1070.9659	
-41	1134.1304	
-40	1164.7687	
-39	1185.1100	
-38	1263.6658	
-37	1305.1810	
-36	1366.1252	
-35	1445.4451	
-34	1533.6290	
-33	1563.6958	
-32	1679.5499	
-31	1734.1135	
-30	1802.5417	
-29	1898.2776	
-28	2001.4487	
-27	2107.3030	
-26	2212.1711	
-25	2270.4648	
-24	2360.0647	
-23	2504.7974	
-22	2660.7253	
-21	2775.7261	
-20	2975.7959	
-19	3091.4399	
-18	3304.6301	
-17	3448.3867	
-16	3569.1196	
-15	3748.5657	
-14	3941.8687	
-13	4122.8848	
-12	4295.1768	
-11	4522.3652	
-10	4684.8940	
-9	4816.4214	
-8	5016.9263	
-7	5278.7202	
-6	5414.2178	
-5	5638.4619	
-4	5787.3623	
-3	5908.3105	
-2	6035.9297	
-1	6195.5000	
0	6338.2070	
1	6379.1382	
2	6570.2539	
3	6696.4854	
4	6731.1450	
5	6884.7822	
6	6921.8086	
7	7016.2241	
8	6954.2607	
9	6998.7329	
10	6943.7451	
11	6877.7202	
12	6812.8970	
13	6633.6543	
14	6510.9614	
15	6404.8164	
16	6311.8838	
17	6131.3179	
18	5971.4458	
19	5810.6846	
20	5608.4629	
21	5356.6416	
22	5144.2666	
23	5017.6108	
24	4830.1846	
25	4672.3779	
26	4431.0659	
27	4355.8066	
28	4124.1777	
29	3942.5840	
30	3681.2676	
31	3546.4182	
32	3489.8940	
33	3251.3984	
34	3098.6819	
35	2959.4382	
36	2896.4246	
37	2756.8027	
38	2614.1499	
39	2511.5769	
40	2432.8125	
41	2361.4500	
42	2217.3215	
43	2062.7156	
44	1953.0309	
45	1903.6113	
46	1821.7252	
47	1747.9259	
48	1639.1674	
49	1541.9255	
50	1489.1859	
51	1364.6970	
52	1327.0658	
53	1252.8484	
54	1253.7024	
55	1214.7612	
56	1171.9695	
57	1114.6761	
58	1072.0881	
59	1056.4264	
60	1032.7831	
61	998.6204	
62	949.2479	
63	892.7999	
64	884.6144	
65	854.1450	
66	843.1741	
67	799.9710	
68	798.6099	
69	777.1441	
70	758.8988	
71	750.6617	
72	702.1951	
73	678.0444	
74	665.9276	
75	654.8609	
76	627.0778	
77	603.2040	
78	602.6609	
79	603.4886	
80	554.0310	
81	541.3536	
82	560.0460	
83	524.7434	
84	535.6815	
85	530.8769	
86	530.9907	
87	505.3157	
88	504.1742	
89	518.4744	
