

# Curve 3 of 5, 100 points
# Curve title: "Water/Si*/Si, t=100 nm"
# x y type
3.40646e+27 426.956  i
3.50016e+27 433.423  i
3.59644e+27 440.781  i
3.69536e+27 449.273  i
3.79701e+27 458.95  i
3.90145e+27 469.661  i
4.00876e+27 481.108  i
4.11903e+27 492.91  i
4.23233e+27 504.668  i
4.34875e+27 516.011  i
4.46836e+27 526.631  i
4.59127e+27 536.3  i
4.71756e+27 544.869  i
4.84732e+27 552.266  i
4.98066e+27 558.488  i
5.11766e+27 563.582  i
5.25842e+27 567.635  i
5.40306e+27 570.759  i
5.55168e+27 573.083  i
5.70439e+27 574.734  i
5.86129e+27 575.842  i
6.02252e+27 576.525  i
6.18818e+27 576.888  i
6.35839e+27 577.026  i
6.53329e+27 577.015  i
6.71299e+27 576.921  i
6.89764e+27 576.794  i
7.08737e+27 576.671  i
7.28232e+27 576.581  i
7.48263e+27 576.544  i
7.68845e+27 576.571  i
7.89993e+27 576.667  i
8.11723e+27 576.835  i
8.3405e+27 577.073  i
8.56992e+27 577.377  i
8.80565e+27 577.74  i
9.04786e+27 578.156  i
9.29673e+27 578.617  i
9.55245e+27 579.117  i
9.8152e+27 579.649  i
1.00852e+28 580.205  i
1.03626e+28 580.779  i
1.06476e+28 581.367  i
1.09405e+28 581.962  i
1.12414e+28 582.561  i
1.15506e+28 583.16  i
1.18684e+28 583.756  i
1.21948e+28 584.345  i
1.25303e+28 584.927  i
1.28749e+28 585.498  i
1.32291e+28 586.058  i
1.35929e+28 586.606  i
1.39668e+28 587.14  i
1.4351e+28 587.66  i
1.47458e+28 588.166  i
1.51514e+28 588.658  i
1.55681e+28 589.134  i
1.59963e+28 589.596  i
1.64363e+28 590.043  i
1.68884e+28 590.476  i
1.7353e+28 590.895  i
1.78303e+28 591.299  i
1.83207e+28 591.691  i
1.88247e+28 592.068  i
1.93425e+28 592.434  i
1.98745e+28 592.786  i
2.04212e+28 593.127  i
2.09829e+28 593.455  i
2.15601e+28 593.773  i
2.21531e+28 594.079  i
2.27625e+28 594.375  i
2.33886e+28 594.661  i
2.40319e+28 594.937  i
2.46929e+28 595.203  i
2.53721e+28 595.461  i
2.607e+28 595.709  i
2.67871e+28 595.949  i
2.75239e+28 596.181  i
2.8281e+28 596.405  i
2.90589e+28 596.622  i
2.98582e+28 596.831  i
3.06795e+28 597.033  i
3.15234e+28 597.228  i
3.23905e+28 597.417  i
3.32815e+28 597.6  i
3.41969e+28 597.776  i
3.51375e+28 597.947  i
3.6104e+28 598.112  i
3.70971e+28 598.272  i
3.81175e+28 598.426  i
3.9166e+28 598.576  i
4.02433e+28 598.721  i
4.13503e+28 598.86  i
4.24877e+28 598.996  i
4.36564e+28 599.127  i
4.48572e+28 599.254  i
4.6091e+28 599.377  i
4.73588e+28 599.496  i
4.86615e+28 599.611  i
5e+28 599.722  o
