  0.99999998E-02  0.43076026E-02  0.22114076E+01 -0.23657644E+01 -0.20000000E+01
  0.20000000E-01  0.44940881E-02  0.22542125E+01 -0.23473584E+01 -0.16989700E+01
  0.29999999E-01  0.46832653E-02  0.22937064E+01 -0.23294512E+01 -0.15228788E+01
  0.39999999E-01  0.48749304E-02  0.23302208E+01 -0.23120316E+01 -0.13979400E+01
  0.49999999E-01  0.50688742E-02  0.23640528E+01 -0.22950885E+01 -0.13010300E+01
  0.59999999E-01  0.52648820E-02  0.23954695E+01 -0.22786114E+01 -0.12218488E+01
  0.69999998E-01  0.54627336E-02  0.24247112E+01 -0.22625900E+01 -0.11549020E+01
  0.79999998E-01  0.56622038E-02  0.24519945E+01 -0.22470145E+01 -0.10969100E+01
  0.89999998E-01  0.58630618E-02  0.24775149E+01 -0.22318755E+01 -0.10457575E+01
  0.99999998E-01  0.60650717E-02  0.25014493E+01 -0.22171641E+01 -0.10000000E+01
  0.11000000E+00  0.62679924E-02  0.25239581E+01 -0.22028715E+01 -0.95860732E+00
  0.12000000E+00  0.64715777E-02  0.25451870E+01 -0.21889898E+01 -0.92081876E+00
  0.13000000E+00  0.66755764E-02  0.25652684E+01 -0.21755112E+01 -0.88605666E+00
  0.14000000E+00  0.68797325E-02  0.25843234E+01 -0.21624284E+01 -0.85387197E+00
  0.15000000E+00  0.70837851E-02  0.26024625E+01 -0.21497346E+01 -0.82390875E+00
  0.16000000E+00  0.72874690E-02  0.26197873E+01 -0.21374233E+01 -0.79588003E+00
  0.17000000E+00  0.74905142E-02  0.26363908E+01 -0.21254884E+01 -0.76955109E+00
  0.18000000E+00  0.76926468E-02  0.26523592E+01 -0.21139242E+01 -0.74472750E+00
  0.19000000E+00  0.78935885E-02  0.26677717E+01 -0.21027255E+01 -0.72124641E+00
  0.20000000E+00  0.80930574E-02  0.26827023E+01 -0.20918874E+01 -0.69897001E+00
  0.21000000E+00  0.82907681E-02  0.26972194E+01 -0.20814052E+01 -0.67778071E+00
