  0.10000000E+00  0.53938326E-02  0.30086056E+01 -0.22681025E+01 -0.99999999E+00
  0.20000000E+00  0.55490370E-02  0.32189484E+01 -0.22557824E+01 -0.69897000E+00
  0.30000000E+00  0.60584679E-02  0.33537510E+01 -0.22176372E+01 -0.52287874E+00
  0.40000001E+00  0.64105201E-02  0.34974714E+01 -0.21931067E+01 -0.39794000E+00
  0.50000001E+00  0.66129582E-02  0.36642414E+01 -0.21796042E+01 -0.30102999E+00
  0.60000001E+00  0.68077268E-02  0.38336131E+01 -0.21669979E+01 -0.22184874E+00
  0.70000001E+00  0.73013773E-02  0.39264307E+01 -0.21365952E+01 -0.15490195E+00
  0.80000001E+00  0.76928329E-02  0.40302355E+01 -0.21139137E+01 -0.96910007E-01
  0.90000001E+00  0.78234987E-02  0.41875160E+01 -0.21065990E+01 -0.45757484E-01
  0.10000000E+01  0.81074388E-02  0.43125093E+01 -0.20911163E+01  0.64714920E-08
  0.11000000E+01  0.84908880E-02  0.44086639E+01 -0.20710469E+01  0.41392692E-01
  0.12000000E+01  0.87466721E-02  0.45271224E+01 -0.20581572E+01  0.79181253E-01
  0.13000000E+01  0.92232760E-02  0.45959568E+01 -0.20351148E+01  0.11394336E+00
  0.14000000E+01  0.93019854E-02  0.47480211E+01 -0.20314243E+01  0.14612804E+00
  0.15000000E+01  0.94824495E-02  0.48765932E+01 -0.20230795E+01  0.17609127E+00
  0.16000000E+01  0.99472413E-02  0.49391155E+01 -0.20022973E+01  0.20411999E+00
  0.17000000E+01  0.99504512E-02  0.51007372E+01 -0.20021572E+01  0.23044893E+00
  0.18000000E+01  0.10296793E-01  0.51874739E+01 -0.19872980E+01  0.25527251E+00
  0.19000000E+01  0.10850413E-01  0.52263161E+01 -0.19645537E+01  0.27875361E+00
  0.20000000E+01  0.10756240E-01  0.53995950E+01 -0.19683395E+01  0.30103000E+00
