.6012564084e-6	.6015958635e-6	.6027430493e-6	.6064278020e-6	.6173042348e-6
.6029230792e-6	.6073553060e-6	.6225802818e-6	.6777474599e-6	.8282486969e-6
.5999491672e-6	.5970033426e-6	.5865995639e-6	.5558092102e-6	.5267793606e-6
.5998607332e-6	.5960023501e-6	.5926376620e-6	.5926431044e-6	.5924528298e-6
.6025916082e-6	.6013627752e-6	.6015920414e-6	.6016437639e-6	.6016422104e-6
